Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
09.08.2022 05:45;09.08.2022 06:00;977,75;399,50;2,25;1.247,50;12,00;29,00;1.001,50;3.179,75;1.986,75;671,25;160,25;340,50
09.08.2022 06:00;09.08.2022 06:15;1.024,50;397,50;2,50;1.311,00;45,00;29,25;1.002,00;3.188,00;1.986,00;698,00;68,75;340,75
09.08.2022 06:15;09.08.2022 06:30;1.042,00;390,75;2,50;1.333,75;113,00;29,25;1.001,50;3.198,25;1.985,00;703,00;166,25;339,75
09.08.2022 06:30;09.08.2022 06:45;1.049,75;406,00;1,50;1.291,00;228,25;29,25;1.002,00;3.195,25;1.989,25;691,00;290,50;339,25
09.08.2022 06:45;09.08.2022 07:00;1.063,50;412,50;1,00;1.267,00;409,00;29,00;1.002,00;3.213,75;1.990,00;696,00;326,00;339,75
09.08.2022 07:00;09.08.2022 07:15;1.083,25;421,75;0,00;1.233,50;668,00;29,00;1.003,50;3.230,25;2.002,25;721,00;733,50;339,75
09.08.2022 07:15;09.08.2022 07:30;1.087,75;419,75;0,25;1.186,00;1.004,50;28,25;1.003,50;3.236,75;1.993,25;725,25;724,00;340,25
09.08.2022 07:30;09.08.2022 07:45;1.089,75;401,75;0,75;1.107,00;1.410,00;28,00;1.003,25;3.235,00;1.977,50;729,75;708,25;337,50
09.08.2022 07:45;09.08.2022 08:00;1.095,00;387,00;1,50;1.005,00;1.857,75;27,50;1.002,75;3.233,50;1.964,00;734,50;522,25;339,50
09.08.2022 08:00;09.08.2022 08:15;1.094,50;486,00;0,75;845,50;2.356,75;27,75;1.001,25;3.245,75;1.957,00;736,50;902,25;342,75
09.08.2022 08:15;09.08.2022 08:30;1.091,50;470,75;0,25;674,75;2.889,00;27,25;1.001,00;3.251,75;1.934,75;738,00;746,50;342,75
09.08.2022 08:30;09.08.2022 08:45;1.089,75;397,50;0,00;525,25;3.453,00;27,00;1.000,75;3.240,75;1.930,50;739,75;663,25;343,00
09.08.2022 08:45;09.08.2022 09:00;1.088,25;363,25;0,00;442,75;4.017,25;26,25;1.000,75;3.222,50;1.919,50;741,75;406,00;340,25
09.08.2022 09:00;09.08.2022 09:15;1.063,75;423,00;0,00;381,25;4.555,75;27,00;1.000,50;3.209,75;1.922,75;743,25;877,75;340,00
09.08.2022 09:15;09.08.2022 09:30;1.051,00;371,50;0,00;348,00;5.099,00;26,75;999,50;3.193,25;1.921,50;743,00;620,25;340,00
09.08.2022 09:30;09.08.2022 09:45;1.047,50;340,00;0,00;332,50;5.640,75;27,00;999,00;3.189,75;1.913,00;742,25;290,75;339,25
09.08.2022 09:45;09.08.2022 10:00;1.040,25;341,00;0,00;325,75;6.138,25;27,25;997,50;3.167,50;1.890,75;714,00;154,75;338,75
09.08.2022 10:00;09.08.2022 10:15;1.008,50;419,75;0,25;343,75;6.618,00;27,25;997,75;3.195,75;1.877,25;638,75;288,25;338,75
09.08.2022 10:15;09.08.2022 10:30;999,00;382,00;0,50;372,00;7.059,75;27,25;996,50;3.192,75;1.877,00;634,75;53,00;339,50
09.08.2022 10:30;09.08.2022 10:45;992,75;345,50;0,50;414,50;7.443,00;26,75;995,25;3.170,25;1.880,25;628,00;27,50;338,25
09.08.2022 10:45;09.08.2022 11:00;993,25;327,75;0,50;457,25;7.783,25;26,25;994,75;3.113,25;1.866,25;621,00;11,75;335,25
09.08.2022 11:00;09.08.2022 11:15;982,00;366,25;0,25;505,25;8.096,00;26,00;993,00;3.037,00;1.863,00;588,25;20,00;331,75
09.08.2022 11:15;09.08.2022 11:30;980,75;362,00;0,00;548,25;8.375,75;26,00;993,75;3.034,00;1.836,75;590,25;11,50;338,75
09.08.2022 11:30;09.08.2022 11:45;980,00;336,50;0,00;575,75;8.595,00;26,00;994,25;3.021,25;1.824,75;590,00;29,75;338,00
09.08.2022 11:45;09.08.2022 12:00;982,00;322,25;0,00;588,25;8.748,00;26,00;993,50;3.025,25;1.816,50;591,75;21,75;338,25
09.08.2022 12:00;09.08.2022 12:15;966,75;321,00;0,00;611,00;8.865,50;26,00;991,50;3.014,75;1.813,75;578,00;0,25;336,50
09.08.2022 12:15;09.08.2022 12:30;962,75;319,75;0,00;610,25;8.963,25;25,75;992,25;3.030,00;1.796,25;598,50;0,00;336,50
09.08.2022 12:30;09.08.2022 12:45;962,50;314,00;0,00;607,00;8.999,75;26,00;993,00;3.030,25;1.797,75;593,50;9,50;336,00
09.08.2022 12:45;09.08.2022 13:00;961,50;315,50;0,00;584,25;8.976,25;26,00;992,75;3.042,00;1.778,25;592,25;14,00;334,25
09.08.2022 13:00;09.08.2022 13:15;958,75;317,75;0,00;575,25;8.935,50;25,75;992,75;3.030,50;1.723,00;562,25;23,00;333,75
09.08.2022 13:15;09.08.2022 13:30;956,25;317,50;0,00;567,00;8.876,50;26,00;992,00;3.033,50;1.714,25;557,75;3,00;334,50
09.08.2022 13:30;09.08.2022 13:45;955,75;318,00;0,00;554,25;8.724,50;26,25;992,50;3.020,25;1.725,75;561,25;0,00;333,50
09.08.2022 13:45;09.08.2022 14:00;957,75;317,50;0,00;551,75;8.634,00;26,50;991,75;3.025,25;1.737,00;557,50;0,00;332,00
09.08.2022 14:00;09.08.2022 14:15;960,75;320,00;0,00;560,00;8.494,00;26,25;991,75;3.034,50;1.758,75;564,75;0,00;332,00
09.08.2022 14:15;09.08.2022 14:30;962,00;324,00;0,00;574,50;8.351,25;26,25;991,75;3.035,50;1.768,25;569,00;21,75;335,25
09.08.2022 14:30;09.08.2022 14:45;963,25;323,00;0,00;591,25;8.175,50;26,25;991,75;3.036,00;1.778,50;563,00;17,25;336,75
09.08.2022 14:45;09.08.2022 15:00;963,25;319,00;0,00;605,00;7.959,50;26,25;990,25;3.015,25;1.780,25;558,75;22,00;337,50
09.08.2022 15:00;09.08.2022 15:15;967,25;317,00;0,00;626,25;7.795,25;26,25;990,75;3.008,50;1.792,50;578,50;18,00;336,75
09.08.2022 15:15;09.08.2022 15:30;972,50;314,50;0,00;644,75;7.639,50;26,00;990,75;3.017,25;1.804,75;575,25;37,75;337,75
09.08.2022 15:30;09.08.2022 15:45;976,00;317,75;0,00;666,00;7.391,00;25,75;990,00;3.017,25;1.822,00;565,75;25,00;334,25
09.08.2022 15:45;09.08.2022 16:00;974,00;312,00;1,00;706,25;7.101,25;25,75;990,25;3.025,00;1.842,00;564,75;26,25;334,00
09.08.2022 16:00;09.08.2022 16:15;987,75;308,25;1,50;750,00;6.766,00;25,75;989,75;2.990,50;1.885,75;576,00;14,00;339,25
09.08.2022 16:15;09.08.2022 16:30;993,50;305,50;1,50;814,75;6.426,25;26,00;990,50;2.978,25;1.895,75;579,00;23,00;339,50
09.08.2022 16:30;09.08.2022 16:45;994,75;303,25;1,75;842,50;6.074,50;25,75;990,75;2.977,25;1.922,75;583,75;31,25;339,00
09.08.2022 16:45;09.08.2022 17:00;1.000,25;302,25;2,25;875,50;5.668,00;26,00;990,00;2.997,00;1.941,50;589,50;97,50;340,00
09.08.2022 17:00;09.08.2022 17:15;1.023,50;305,25;2,00;925,25;5.265,50;26,00;988,25;3.063,25;1.950,25;632,00;20,50;340,75
09.08.2022 17:15;09.08.2022 17:30;1.031,75;313,00;2,50;959,00;4.860,50;25,75;989,00;3.105,00;1.966,25;624,00;43,50;340,50
09.08.2022 17:30;09.08.2022 17:45;1.033,75;375,25;6,00;1.008,50;4.366,50;25,75;989,50;3.125,25;1.988,75;623,75;159,25;340,25
09.08.2022 17:45;09.08.2022 18:00;1.041,00;403,25;8,25;1.068,25;3.847,75;25,75;989,75;3.142,25;1.998,50;637,75;343,50;340,75
09.08.2022 18:00;09.08.2022 18:15;1.065,75;371,75;7,75;1.123,00;3.354,25;25,50;988,50;3.178,50;2.019,50;684,75;102,75;340,25
09.08.2022 18:15;09.08.2022 18:30;1.079,00;395,75;4,75;1.180,50;2.821,25;25,50;989,50;3.193,75;2.020,50;670,75;264,00;339,75
09.08.2022 18:30;09.08.2022 18:45;1.082,25;417,00;1,75;1.251,00;2.312,00;26,50;989,00;3.183,00;2.026,75;693,75;566,50;340,50
09.08.2022 18:45;09.08.2022 19:00;1.093,00;460,50;1,00;1.288,00;1.830,25;26,50;989,00;3.188,75;2.035,50;705,50;980,50;340,75
09.08.2022 19:00;09.08.2022 19:15;1.102,75;413,75;1,50;1.338,50;1.372,75;26,50;987,50;3.178,00;2.047,25;727,75;735,25;339,75
09.08.2022 19:15;09.08.2022 19:30;1.109,00;416,25;1,75;1.388,75;987,00;26,50;989,25;3.193,00;2.055,00;736,00;988,50;340,75
09.08.2022 19:30;09.08.2022 19:45;1.112,00;428,50;4,50;1.403,25;685,50;27,00;989,00;3.200,25;2.057,25;737,50;1.226,00;340,75
09.08.2022 19:45;09.08.2022 20:00;1.119,75;435,75;3,75;1.404,00;446,50;27,00;989,25;3.213,25;2.065,00;738,25;1.446,00;340,00
09.08.2022 20:00;09.08.2022 20:15;1.117,25;422,25;2,50;1.382,00;270,75;27,25;989,25;3.199,00;2.080,25;745,25;1.584,75;341,50
09.08.2022 20:15;09.08.2022 20:30;1.115,50;413,50;5,00;1.446,25;136,25;27,00;989,00;3.198,00;2.083,50;744,75;1.517,00;342,50
09.08.2022 20:30;09.08.2022 20:45;1.117,00;436,00;16,75;1.611,00;47,75;27,00;989,00;3.201,75;2.086,50;741,25;1.534,25;342,25
09.08.2022 20:45;09.08.2022 21:00;1.115,50;381,00;19,75;1.797,00;9,25;26,50;988,75;3.196,50;2.082,75;737,00;1.385,75;342,25
09.08.2022 21:00;09.08.2022 21:15;1.102,50;396,50;20,75;1.895,00;2,00;27,00;989,25;3.208,00;2.078,25;737,75;1.312,75;342,75
09.08.2022 21:15;09.08.2022 21:30;1.099,00;388,75;27,75;2.089,75;1,25;27,50;988,50;3.194,00;2.079,75;732,00;1.072,75;343,00
09.08.2022 21:30;09.08.2022 21:45;1.098,00;384,25;26,75;2.276,00;1,00;27,50;988,50;3.189,00;2.080,50;726,00;809,75;344,50
09.08.2022 21:45;09.08.2022 22:00;1.093,25;321,25;20,25;2.441,00;1,25;28,00;988,75;3.163,25;2.077,75;718,75;574,00;343,50
09.08.2022 22:00;09.08.2022 22:15;1.074,50;360,00;14,25;2.527,75;1,25;28,00;991,75;3.189,50;2.076,25;721,25;717,75;344,25
09.08.2022 22:15;09.08.2022 22:30;1.066,25;326,25;10,50;2.670,75;1,00;28,25;991,25;3.165,75;2.079,00;729,50;443,00;344,25
09.08.2022 22:30;09.08.2022 22:45;1.055,75;302,25;13,25;2.762,75;1,00;28,25;993,00;3.168,00;2.076,00;728,50;350,75;344,75
09.08.2022 22:45;09.08.2022 23:00;1.051,25;297,75;19,75;2.847,00;1,00;28,50;992,25;3.172,00;2.072,75;717,75;154,00;345,25
09.08.2022 23:00;09.08.2022 23:15;1.013,00;331,50;27,75;2.879,75;1,25;28,50;993,50;3.197,25;2.055,50;651,25;175,75;345,75
09.08.2022 23:15;09.08.2022 23:30;1.003,00;290,50;34,00;2.868,00;1,00;28,50;991,75;3.183,00;2.048,75;630,50;68,50;346,50
09.08.2022 23:30;09.08.2022 23:45;1.004,00;292,50;29,00;2.859,50;1,00;28,50;992,50;3.175,25;2.040,50;631,75;31,50;346,25
09.08.2022 23:45;10.08.2022 00:00;1.001,50;308,25;23,50;2.817,75;1,00;28,75;993,25;3.179,75;2.029,50;631,50;27,75;345,00
10.08.2022 00:00;10.08.2022 00:15;971,00;317,75;17,00;2.760,75;1,00;28,50;995,50;3.189,00;1.991,50;626,50;3,50;348,50
10.08.2022 00:15;10.08.2022 00:30;962,50;295,50;13,75;2.690,75;1,00;28,25;995,00;3.179,00;1.985,75;627,75;1,25;349,00
10.08.2022 00:30;10.08.2022 00:45;959,50;287,50;13,00;2.620,50;1,00;28,00;994,00;3.173,00;1.959,50;627,50;1,25;348,00
10.08.2022 00:45;10.08.2022 01:00;955,00;291,50;12,25;2.519,00;1,00;28,25;994,00;3.168,25;1.942,75;629,25;1,25;349,50
10.08.2022 01:00;10.08.2022 01:15;944,00;313,00;13,75;2.437,25;1,00;28,25;996,25;3.163,75;1.916,75;600,50;23,00;350,00
10.08.2022 01:15;10.08.2022 01:30;946,75;314,25;15,25;2.334,75;1,00;28,25;995,50;3.172,25;1.905,00;599,50;39,75;349,25
10.08.2022 01:30;10.08.2022 01:45;946,25;307,00;11,75;2.196,50;1,00;28,25;995,00;3.173,50;1.903,50;599,00;17,00;350,25
10.08.2022 01:45;10.08.2022 02:00;946,00;298,50;12,50;2.143,75;1,00;28,25;995,25;3.165,50;1.907,50;599,25;9,00;351,25
10.08.2022 02:00;10.08.2022 02:15;938,75;320,00;12,00;2.059,25;1,00;28,25;996,75;3.187,75;1.934,00;598,25;36,25;351,25
10.08.2022 02:15;10.08.2022 02:30;939,00;309,25;9,75;1.994,75;1,00;28,25;996,00;3.162,00;1.951,75;595,00;4,75;351,00
10.08.2022 02:30;10.08.2022 02:45;941,75;336,50;9,50;1.919,75;1,00;28,25;996,50;3.175,50;1.952,50;594,00;0,00;351,75
10.08.2022 02:45;10.08.2022 03:00;942,50;345,75;7,00;1.851,00;1,00;28,75;996,25;3.197,00;1.950,00;594,00;5,00;352,25
10.08.2022 03:00;10.08.2022 03:15;938,75;323,50;5,25;1.754,50;0,75;28,75;996,50;3.201,00;1.919,50;594,25;10,25;352,25
10.08.2022 03:15;10.08.2022 03:30;937,00;308,75;5,00;1.723,50;0,75;28,75;996,50;3.199,50;1.914,50;593,25;14,75;351,50
10.08.2022 03:30;10.08.2022 03:45;940,75;313,75;4,75;1.659,75;0,75;29,00;997,25;3.201,50;1.917,50;594,50;0,00;351,50
10.08.2022 03:45;10.08.2022 04:00;940,50;310,25;3,75;1.567,25;0,75;29,00;997,25;3.196,50;1.929,50;593,00;0,50;352,50
10.08.2022 04:00;10.08.2022 04:15;939,50;330,75;3,50;1.517,00;0,75;29,00;997,50;3.199,25;1.961,00;591,25;13,00;352,25
10.08.2022 04:15;10.08.2022 04:30;943,25;291,50;3,25;1.444,75;1,00;29,00;998,25;3.190,25;1.962,25;589,00;11,50;352,50
10.08.2022 04:30;10.08.2022 04:45;946,00;302,75;3,00;1.410,75;1,00;29,00;1.000,50;3.200,25;1.975,75;589,00;18,00;352,50
10.08.2022 04:45;10.08.2022 05:00;948,00;342,75;2,75;1.362,25;1,00;29,00;1.000,25;3.202,75;2.001,50;587,00;43,25;352,50
10.08.2022 05:00;10.08.2022 05:15;961,00;301,50;1,75;1.335,50;0,75;29,25;1.000,00;3.206,50;2.015,00;607,50;19,25;348,50
10.08.2022 05:15;10.08.2022 05:30;965,00;308,50;1,25;1.301,00;1,25;29,00;999,75;3.204,50;2.018,25;609,75;23,00;348,50
10.08.2022 05:30;10.08.2022 05:45;967,25;343,75;1,25;1.280,75;2,25;29,00;1.000,50;3.211,75;2.017,75;611,25;60,25;346,00
10.08.2022 05:45;10.08.2022 06:00;975,25;359,25;1,50;1.261,75;11,00;29,00;1.000,25;3.213,75;2.024,75;615,25;271,75;346,75
10.08.2022 06:00;10.08.2022 06:15;1.020,25;356,25;1,75;1.298,75;42,75;29,25;999,75;3.190,50;2.021,25;650,25;136,00;347,00
10.08.2022 06:15;10.08.2022 06:30;1.042,50;338,75;2,00;1.310,75;110,25;29,25;1.000,75;3.199,25;2.022,25;655,50;326,75;348,25
10.08.2022 06:30;10.08.2022 06:45;1.048,50;355,75;2,00;1.266,75;231,25;29,00;1.000,75;3.210,50;2.024,75;667,50;485,00;348,25
10.08.2022 06:45;10.08.2022 07:00;1.056,25;375,75;3,00;1.209,25;419,25;29,50;1.000,50;3.206,00;2.050,50;671,00;596,50;348,50
10.08.2022 07:00;10.08.2022 07:15;1.075,25;371,25;4,75;1.202,25;686,75;29,50;998,25;3.196,25;2.079,75;671,00;715,50;349,25
10.08.2022 07:15;10.08.2022 07:30;1.084,00;360,00;7,00;1.151,00;1.028,50;29,25;999,25;3.198,25;2.089,75;673,00;660,25;350,25
10.08.2022 07:30;10.08.2022 07:45;1.085,00;339,50;6,25;1.071,25;1.436,00;28,75;999,50;3.192,50;2.091,75;668,00;567,25;348,75
10.08.2022 07:45;10.08.2022 08:00;1.089,00;317,50;6,25;960,00;1.914,50;28,00;999,50;3.196,00;2.095,00;666,25;474,00;348,25
10.08.2022 08:00;10.08.2022 08:15;1.086,25;371,25;5,75;780,00;2.434,00;27,50;998,75;3.212,75;2.054,00;669,00;1.045,25;349,00
10.08.2022 08:15;10.08.2022 08:30;1.084,00;365,50;7,25;607,00;2.993,00;27,50;999,00;3.213,75;2.047,75;641,00;868,50;346,50
10.08.2022 08:30;10.08.2022 08:45;1.083,50;335,50;12,75;474,25;3.579,25;27,75;998,00;3.216,25;2.042,00;639,25;637,50;347,75
10.08.2022 08:45;10.08.2022 09:00;1.079,00;313,75;16,00;382,50;4.148,75;27,25;998,00;3.220,50;2.027,50;638,00;375,75;348,25
10.08.2022 09:00;10.08.2022 09:15;1.056,25;369,25;22,50;336,25;4.725,00;26,50;997,75;3.214,25;2.003,25;609,25;872,75;346,00
10.08.2022 09:15;10.08.2022 09:30;1.043,75;326,00;25,25;309,50;5.277,50;26,50;995,75;3.207,50;1.978,50;610,50;488,00;344,75
10.08.2022 09:30;10.08.2022 09:45;1.033,75;333,25;21,50;313,75;5.799,00;26,75;994,50;3.206,25;1.954,50;611,50;247,25;343,75
10.08.2022 09:45;10.08.2022 10:00;1.024,25;341,25;18,75;338,75;6.286,00;26,50;994,75;3.200,75;1.936,50;606,00;73,75;344,25
10.08.2022 10:00;10.08.2022 10:15;994,50;384,75;16,75;400,50;6.736,50;26,50;995,00;3.185,25;1.920,25;569,00;232,25;344,00
10.08.2022 10:15;10.08.2022 10:30;982,25;332,50;15,50;467,50;7.140,00;26,00;994,00;3.163,25;1.901,75;569,00;144,25;343,25
10.08.2022 10:30;10.08.2022 10:45;976,50;329,50;12,75;550,75;7.508,50;25,50;993,75;3.175,00;1.891,00;574,00;27,75;343,25
10.08.2022 10:45;10.08.2022 11:00;972,25;326,75;9,50;628,75;7.809,00;25,25;991,25;3.175,75;1.850,75;578,00;16,25;342,75
10.08.2022 11:00;10.08.2022 11:15;957,75;340,50;6,50;705,75;8.077,75;25,25;988,50;3.174,00;1.852,00;543,50;34,50;339,75
10.08.2022 11:15;10.08.2022 11:30;955,50;326,00;5,75;760,50;8.318,75;25,50;990,50;3.183,25;1.850,25;535,00;27,50;339,75
10.08.2022 11:30;10.08.2022 11:45;952,25;327,75;4,50;840,00;8.489,00;25,50;990,75;3.175,00;1.850,50;536,50;16,50;338,75
10.08.2022 11:45;10.08.2022 12:00;952,25;331,75;5,25;892,75;8.603,25;25,75;990,75;3.177,75;1.848,25;544,75;3,50;339,75
10.08.2022 12:00;10.08.2022 12:15;941,00;335,75;6,00;915,25;8.692,00;26,00;989,75;3.179,25;1.836,25;550,25;3,00;341,25
10.08.2022 12:15;10.08.2022 12:30;941,75;335,00;6,50;925,75;8.789,00;25,50;988,25;3.162,50;1.834,25;547,75;0,00;342,00
10.08.2022 12:30;10.08.2022 12:45;940,25;337,75;7,75;925,75;8.815,75;25,75;988,50;3.180,50;1.825,00;548,50;0,00;340,50
10.08.2022 12:45;10.08.2022 13:00;940,25;340,50;9,00;896,00;8.861,00;25,50;988,25;3.175,25;1.826,00;549,00;0,00;340,00
10.08.2022 13:00;10.08.2022 13:15;937,00;335,75;8,75;856,50;8.937,50;25,25;987,25;3.133,25;1.810,00;536,25;0,00;339,75
10.08.2022 13:15;10.08.2022 13:30;935,75;334,50;10,25;858,00;8.893,50;25,00;987,25;3.140,50;1.810,00;539,75;0,25;340,50
10.08.2022 13:30;10.08.2022 13:45;934,50;334,00;10,50;839,50;8.810,50;24,75;987,75;3.146,00;1.807,50;539,00;8,50;341,25
10.08.2022 13:45;10.08.2022 14:00;936,50;332,25;12,00;853,25;8.753,50;25,00;987,25;3.125,50;1.797,75;536,25;7,25;342,00
10.08.2022 14:00;10.08.2022 14:15;935,75;342,25;13,75;849,75;8.608,00;25,25;988,25;3.118,50;1.788,25;535,00;6,75;341,25
10.08.2022 14:15;10.08.2022 14:30;936,00;333,75;11,75;860,75;8.547,25;25,00;987,75;3.133,50;1.784,00;534,50;7,00;341,50
10.08.2022 14:30;10.08.2022 14:45;936,00;332,00;12,25;870,00;8.387,00;25,00;988,25;3.138,50;1.791,50;534,50;0,00;341,00
10.08.2022 14:45;10.08.2022 15:00;938,25;328,25;15,50;869,00;8.246,75;25,00;987,50;3.132,50;1.798,75;534,25;0,00;341,00
10.08.2022 15:00;10.08.2022 15:15;942,00;320,75;20,50;876,50;8.070,00;24,75;985,75;3.147,00;1.804,50;538,00;0,00;341,00
10.08.2022 15:15;10.08.2022 15:30;944,50;321,00;25,50;895,75;7.830,00;24,75;987,50;3.143,50;1.818,00;541,75;0,00;340,75
10.08.2022 15:30;10.08.2022 15:45;947,50;329,50;32,25;877,75;7.556,50;25,00;987,75;3.149,75;1.818,50;544,50;26,50;342,50
10.08.2022 15:45;10.08.2022 16:00;948,75;330,75;38,00;877,25;7.313,75;25,00;988,25;3.157,25;1.826,75;544,00;39,75;342,00
10.08.2022 16:00;10.08.2022 16:15;963,25;319,50;38,00;886,50;7.010,00;25,25;986,25;3.145,75;1.850,00;548,75;13,25;341,75
10.08.2022 16:15;10.08.2022 16:30;970,75;326,00;42,25;904,25;6.660,00;25,25;986,75;3.143,25;1.857,50;555,00;26,00;340,25
10.08.2022 16:30;10.08.2022 16:45;971,75;340,25;48,50;907,25;6.257,00;25,50;987,25;3.151,75;1.881,50;563,75;15,00;341,00
10.08.2022 16:45;10.08.2022 17:00;976,25;352,00;52,25;926,00;5.831,75;26,00;986,75;3.154,00;1.901,00;586,25;83,50;340,50
10.08.2022 17:00;10.08.2022 17:15;997,50;323,75;51,75;950,75;5.386,75;26,00;982,50;3.146,25;1.918,25;676,25;20,25;341,50
10.08.2022 17:15;10.08.2022 17:30;1.006,75;339,50;45,50;959,50;4.952,50;26,25;984,50;3.149,75;1.912,25;668,25;99,00;341,25
10.08.2022 17:30;10.08.2022 17:45;1.013,75;349,25;39,50;1.006,00;4.471,50;26,25;986,25;3.161,50;1.927,00;672,75;408,25;341,50
10.08.2022 17:45;10.08.2022 18:00;1.027,50;435,00;36,50;1.026,00;3.936,00;26,25;986,00;3.181,75;1.948,50;669,75;611,25;341,00
10.08.2022 18:00;10.08.2022 18:15;1.054,00;349,25;37,00;1.040,25;3.408,50;26,25;983,50;3.180,75;1.949,75;678,25;495,75;341,75
10.08.2022 18:15;10.08.2022 18:30;1.068,50;371,00;34,00;1.075,00;2.859,75;26,75;985,75;3.196,50;1.941,75;678,25;743,50;341,75
10.08.2022 18:30;10.08.2022 18:45;1.071,25;463,50;32,00;1.070,25;2.330,75;27,25;987,00;3.212,25;1.961,25;673,25;1.104,25;341,50
10.08.2022 18:45;10.08.2022 19:00;1.077,25;499,75;35,00;1.075,25;1.811,75;27,50;986,75;3.214,50;1.965,50;677,25;1.533,00;342,00
10.08.2022 19:00;10.08.2022 19:15;1.088,00;457,50;42,00;1.084,25;1.357,25;27,50;984,50;3.210,00;1.964,25;689,25;1.206,25;342,00
10.08.2022 19:15;10.08.2022 19:30;1.095,00;465,25;47,00;1.089,75;968,25;27,25;986,00;3.222,25;1.964,75;689,00;1.496,75;344,00
10.08.2022 19:30;10.08.2022 19:45;1.099,25;480,25;46,25;1.106,50;654,25;27,50;985,75;3.221,25;1.968,75;695,75;1.642,25;356,75
10.08.2022 19:45;10.08.2022 20:00;1.102,75;493,75;45,25;1.103,75;418,25;28,00;986,00;3.218,25;1.968,75;694,75;1.777,25;355,25
10.08.2022 20:00;10.08.2022 20:15;1.100,50;470,00;54,75;1.114,00;240,50;28,00;985,50;3.198,75;1.964,50;697,50;1.695,75;358,50
10.08.2022 20:15;10.08.2022 20:30;1.102,00;467,25;62,25;1.190,25;118,25;28,00;986,25;3.203,50;1.937,50;697,75;1.549,75;358,75
10.08.2022 20:30;10.08.2022 20:45;1.104,50;452,00;74,50;1.322,50;40,00;28,25;986,00;3.207,25;1.912,75;695,75;1.532,25;350,50
10.08.2022 20:45;10.08.2022 21:00;1.102,50;451,50;79,50;1.478,00;8,25;28,25;986,50;3.212,50;1.913,00;694,50;1.367,50;346,25
10.08.2022 21:00;10.08.2022 21:15;1.093,25;478,75;79,25;1.579,75;1,75;28,25;988,75;3.221,50;1.906,25;700,75;1.553,75;345,50
10.08.2022 21:15;10.08.2022 21:30;1.081,75;475,00;81,50;1.745,50;1,00;28,00;988,50;3.218,00;1.900,75;694,75;1.341,25;345,75
10.08.2022 21:30;10.08.2022 21:45;1.076,50;417,50;83,00;1.964,75;0,75;28,25;988,75;3.188,75;1.877,75;694,00;1.103,75;345,00
10.08.2022 21:45;10.08.2022 22:00;1.073,00;357,75;85,25;2.212,50;0,75;28,25;988,75;3.161,00;1.871,50;690,00;796,75;345,25
10.08.2022 22:00;10.08.2022 22:15;1.056,75;467,25;85,50;2.332,00;1,00;28,25;990,50;3.121,75;1.869,00;687,00;1.237,00;342,50
10.08.2022 22:15;10.08.2022 22:30;1.052,50;408,00;84,75;2.461,25;1,00;28,00;990,50;3.080,50;1.870,00;683,00;1.085,00;343,00
10.08.2022 22:30;10.08.2022 22:45;1.049,25;393,00;82,00;2.574,00;0,75;28,25;991,25;3.073,00;1.869,50;678,25;772,50;343,25
10.08.2022 22:45;10.08.2022 23:00;1.046,50;331,00;84,25;2.660,00;0,75;28,25;991,00;3.067,75;1.866,50;677,25;566,50;344,75
10.08.2022 23:00;10.08.2022 23:15;1.017,00;443,00;83,00;2.667,25;1,00;28,25;992,50;3.059,00;1.855,75;674,25;365,25;345,25
10.08.2022 23:15;10.08.2022 23:30;1.012,00;394,50;82,50;2.695,25;1,00;28,50;991,25;3.052,25;1.850,50;675,25;320,25;347,25
10.08.2022 23:30;10.08.2022 23:45;1.009,25;351,25;81,25;2.704,25;1,00;28,75;991,75;3.045,25;1.826,50;653,50;228,25;347,25
10.08.2022 23:45;11.08.2022 00:00;1.005,50;310,75;83,75;2.689,50;1,00;28,50;991,00;3.040,00;1.745,25;654,00;124,50;347,50
11.08.2022 00:00;11.08.2022 00:15;974,00;313,00;82,75;2.623,50;0,75;28,75;993,75;3.055,00;1.606,75;580,25;48,75;346,75
11.08.2022 00:15;11.08.2022 00:30;968,75;318,50;79,75;2.559,50;0,75;28,75;993,00;3.046,00;1.597,00;576,00;66,50;347,00
11.08.2022 00:30;11.08.2022 00:45;963,50;292,50;76,25;2.526,75;0,75;29,00;991,50;3.047,00;1.593,50;578,50;27,50;347,50
11.08.2022 00:45;11.08.2022 01:00;965,00;283,00;69,00;2.448,75;0,75;29,00;992,25;3.065,25;1.602,75;577,00;13,25;345,50
11.08.2022 01:00;11.08.2022 01:15;953,25;299,00;65,00;2.363,00;0,75;29,00;993,25;3.058,75;1.598,50;586,00;44,50;344,75
11.08.2022 01:15;11.08.2022 01:30;951,25;298,75;63,25;2.310,50;0,75;29,00;993,25;3.057,00;1.578,50;588,00;43,00;345,00
11.08.2022 01:30;11.08.2022 01:45;954,00;313,50;57,00;2.217,00;0,75;29,25;993,00;3.055,00;1.558,25;587,00;19,75;345,75
