Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
08.11.2023 04:45;08.11.2023 05:00;12.373,25;13.423,25;1.050,00;3.824,00
08.11.2023 05:00;08.11.2023 05:15;12.738,50;13.889,25;1.150,75;4.127,75
08.11.2023 05:15;08.11.2023 05:30;12.906,75;14.056,25;1.149,50;4.323,00
08.11.2023 05:30;08.11.2023 05:45;13.202,50;14.026,50;824,00;4.665,00
08.11.2023 05:45;08.11.2023 06:00;13.434,25;14.040,50;606,25;4.923,25
08.11.2023 06:00;08.11.2023 06:15;14.196,00;14.979,25;783,25;5.563,00
08.11.2023 06:15;08.11.2023 06:30;14.780,50;15.133,00;352,50;6.200,00
08.11.2023 06:30;08.11.2023 06:45;15.078,75;15.248,25;169,50;6.605,25
08.11.2023 06:45;08.11.2023 07:00;15.468,75;15.519,00;50,25;7.045,50
08.11.2023 07:00;08.11.2023 07:15;15.956,00;15.978,00;22,00;7.607,50
08.11.2023 07:15;08.11.2023 07:30;16.247,75;16.252,75;5,00;7.828,00
08.11.2023 07:30;08.11.2023 07:45;16.450,75;16.452,00;1,25;7.963,00
08.11.2023 07:45;08.11.2023 08:00;16.548,00;16.549,25;1,25;7.927,25
08.11.2023 08:00;08.11.2023 08:15;16.733,25;16.734,75;1,50;7.982,50
08.11.2023 08:15;08.11.2023 08:30;16.877,00;16.878,50;1,50;8.066,25
08.11.2023 08:30;08.11.2023 08:45;16.968,75;16.970,50;1,75;7.891,00
08.11.2023 08:45;08.11.2023 09:00;16.991,50;17.008,75;17,25;7.651,50
08.11.2023 09:00;08.11.2023 09:15;16.822,50;16.829,50;7,00;7.244,25
08.11.2023 09:15;08.11.2023 09:30;16.844,25;16.847,75;3,50;7.029,25
08.11.2023 09:30;08.11.2023 09:45;16.813,25;16.827,75;14,50;6.750,25
08.11.2023 09:45;08.11.2023 10:00;16.908,25;17.035,25;127,00;6.628,75
08.11.2023 10:00;08.11.2023 10:15;16.858,25;16.971,25;113,00;6.352,25
08.11.2023 10:15;08.11.2023 10:30;16.890,25;17.124,00;233,75;6.109,00
08.11.2023 10:30;08.11.2023 10:45;16.922,00;17.319,00;397,00;5.948,50
08.11.2023 10:45;08.11.2023 11:00;16.915,25;17.477,75;562,50;5.695,50
08.11.2023 11:00;08.11.2023 11:15;16.919,25;17.522,00;602,75;5.448,75
08.11.2023 11:15;08.11.2023 11:30;16.909,75;17.560,25;650,50;5.275,25
08.11.2023 11:30;08.11.2023 11:45;16.927,75;17.731,00;803,25;5.106,25
08.11.2023 11:45;08.11.2023 12:00;16.923,00;17.795,00;872,00;4.988,50
08.11.2023 12:00;08.11.2023 12:15;16.928,00;17.652,50;724,50;4.955,25
08.11.2023 12:15;08.11.2023 12:30;16.916,00;17.808,25;892,25;5.016,50
08.11.2023 12:30;08.11.2023 12:45;16.929,50;17.805,00;875,50;5.122,75
08.11.2023 12:45;08.11.2023 13:00;16.838,00;17.657,50;819,50;5.270,75
08.11.2023 13:00;08.11.2023 13:15;16.828,75;17.470,50;641,75;5.417,25
08.11.2023 13:15;08.11.2023 13:30;16.643,25;17.137,00;493,75;5.393,75
08.11.2023 13:30;08.11.2023 13:45;16.526,00;17.009,50;483,50;5.482,25
08.11.2023 13:45;08.11.2023 14:00;16.367,50;16.814,25;446,75;5.605,25
08.11.2023 14:00;08.11.2023 14:15;16.305,50;17.015,25;709,75;5.801,75
08.11.2023 14:15;08.11.2023 14:30;16.349,25;16.894,25;545,00;6.269,50
08.11.2023 14:30;08.11.2023 14:45;16.219,50;16.524,50;305,00;6.597,75
08.11.2023 14:45;08.11.2023 15:00;16.201,00;16.360,75;159,75;6.998,50
08.11.2023 15:00;08.11.2023 15:15;16.383,75;16.594,75;211,00;7.611,25
08.11.2023 15:15;08.11.2023 15:30;16.308,00;16.378,25;70,25;7.954,50
08.11.2023 15:30;08.11.2023 15:45;16.246,50;16.253,00;6,50;8.293,25
08.11.2023 15:45;08.11.2023 16:00;16.161,00;16.162,00;1,00;8.532,50
08.11.2023 16:00;08.11.2023 16:15;16.218,25;16.219,00;0,75;8.803,50
08.11.2023 16:15;08.11.2023 16:30;16.213,00;16.214,00;1,00;8.927,25
08.11.2023 16:30;08.11.2023 16:45;16.358,25;16.359,25;1,00;9.076,00
08.11.2023 16:45;08.11.2023 17:00;16.526,00;16.526,50;0,50;9.136,25
08.11.2023 17:00;08.11.2023 17:15;16.873,75;16.883,75;10,00;9.271,25
08.11.2023 17:15;08.11.2023 17:30;17.061,00;17.061,50;0,50;9.240,00
08.11.2023 17:30;08.11.2023 17:45;17.194,00;17.194,25;0,25;9.132,00
08.11.2023 17:45;08.11.2023 18:00;17.243,50;17.243,50;0,00;8.963,00
08.11.2023 18:00;08.11.2023 18:15;17.145,00;17.145,00;0,00;8.718,25
08.11.2023 18:15;08.11.2023 18:30;17.060,75;17.061,00;0,25;8.516,75
08.11.2023 18:30;08.11.2023 18:45;17.024,25;17.024,25;0,00;8.370,25
08.11.2023 18:45;08.11.2023 19:00;16.987,00;16.987,25;0,25;8.211,25
08.11.2023 19:00;08.11.2023 19:15;16.963,00;16.963,00;0,00;8.087,00
08.11.2023 19:15;08.11.2023 19:30;16.840,00;16.841,75;1,75;7.856,25
08.11.2023 19:30;08.11.2023 19:45;16.728,75;16.742,50;13,75;7.605,00
08.11.2023 19:45;08.11.2023 20:00;16.576,00;16.641,50;65,50;7.371,00
08.11.2023 20:00;08.11.2023 20:15;16.235,25;16.253,75;18,50;7.052,00
08.11.2023 20:15;08.11.2023 20:30;16.067,75;16.081,50;13,75;6.845,00
08.11.2023 20:30;08.11.2023 20:45;15.801,75;15.872,00;70,25;6.557,50
08.11.2023 20:45;08.11.2023 21:00;15.490,00;15.613,75;123,75;6.232,50
08.11.2023 21:00;08.11.2023 21:15;15.161,25;15.198,75;37,50;5.865,75
08.11.2023 21:15;08.11.2023 21:30;14.954,25;14.988,50;34,25;5.613,75
08.11.2023 21:30;08.11.2023 21:45;14.720,50;14.872,25;151,75;5.380,75
08.11.2023 21:45;08.11.2023 22:00;14.536,75;14.853,50;316,75;5.231,50
08.11.2023 22:00;08.11.2023 22:15;14.276,75;14.416,75;140,00;5.274,50
08.11.2023 22:15;08.11.2023 22:30;14.051,75;14.220,75;169,00;5.076,00
08.11.2023 22:30;08.11.2023 22:45;13.838,75;14.016,75;178,00;4.839,25
08.11.2023 22:45;08.11.2023 23:00;13.655,00;14.016,75;361,75;4.654,75
08.11.2023 23:00;08.11.2023 23:15;13.402,50;13.977,00;574,50;4.524,50
08.11.2023 23:15;08.11.2023 23:30;13.234,25;13.925,50;691,25;4.369,25
08.11.2023 23:30;08.11.2023 23:45;12.960,50;13.787,50;827,00;4.165,50
08.11.2023 23:45;09.11.2023 00:00;12.749,25;13.687,25;938,00;4.095,75
09.11.2023 00:00;09.11.2023 00:15;12.567,25;13.688,50;1.121,25;4.075,50
09.11.2023 00:15;09.11.2023 00:30;12.389,50;13.520,00;1.130,50;3.976,00
09.11.2023 00:30;09.11.2023 00:45;12.294,50;13.518,50;1.224,00;3.932,25
09.11.2023 00:45;09.11.2023 01:00;12.238,00;13.392,00;1.154,00;4.149,00
09.11.2023 01:00;09.11.2023 01:15;12.034,25;13.150,25;1.116,00;4.028,00
09.11.2023 01:15;09.11.2023 01:30;12.005,50;13.167,00;1.161,50;4.057,25
09.11.2023 01:30;09.11.2023 01:45;11.877,00;13.010,00;1.133,00;4.053,00
09.11.2023 01:45;09.11.2023 02:00;11.883,25;13.062,75;1.179,50;4.141,75
09.11.2023 02:00;09.11.2023 02:15;11.886,75;13.035,75;1.149,00;4.165,25
09.11.2023 02:15;09.11.2023 02:30;11.792,50;12.955,25;1.162,75;4.124,00
09.11.2023 02:30;09.11.2023 02:45;11.739,00;12.869,50;1.130,50;4.247,00
09.11.2023 02:45;09.11.2023 03:00;11.771,75;12.876,50;1.104,75;4.303,25
09.11.2023 03:00;09.11.2023 03:15;11.844,00;13.008,50;1.164,50;4.341,25
09.11.2023 03:15;09.11.2023 03:30;11.834,25;12.966,00;1.131,75;4.314,00
09.11.2023 03:30;09.11.2023 03:45;11.843,25;12.989,00;1.145,75;4.364,50
09.11.2023 03:45;09.11.2023 04:00;11.927,25;13.081,50;1.154,25;4.462,75
09.11.2023 04:00;09.11.2023 04:15;12.000,75;13.132,00;1.131,25;4.588,00
09.11.2023 04:15;09.11.2023 04:30;12.060,75;13.086,75;1.026,00;4.675,50
09.11.2023 04:30;09.11.2023 04:45;12.189,25;13.213,25;1.024,00;4.817,50
09.11.2023 04:45;09.11.2023 05:00;12.338,75;13.295,00;956,25;4.971,00
09.11.2023 05:00;09.11.2023 05:15;12.702,00;13.642,25;940,25;5.370,75
09.11.2023 05:15;09.11.2023 05:30;12.860,00;13.727,75;867,75;5.576,00
09.11.2023 05:30;09.11.2023 05:45;13.024,50;13.759,50;735,00;5.765,25
09.11.2023 05:45;09.11.2023 06:00;13.434,75;13.790,75;356,00;6.172,00
09.11.2023 06:00;09.11.2023 06:15;14.191,75;14.559,75;368,00;6.797,50
09.11.2023 06:15;09.11.2023 06:30;14.630,25;14.766,00;135,75;7.244,00
09.11.2023 06:30;09.11.2023 06:45;15.101,50;15.122,25;20,75;7.710,75
09.11.2023 06:45;09.11.2023 07:00;15.521,25;15.526,75;5,50;8.101,00
09.11.2023 07:00;09.11.2023 07:15;15.902,75;15.975,00;72,25;8.444,75
09.11.2023 07:15;09.11.2023 07:30;16.089,75;16.155,25;65,50;8.598,50
09.11.2023 07:30;09.11.2023 07:45;16.341,75;16.383,25;41,50;8.744,00
09.11.2023 07:45;09.11.2023 08:00;16.482,00;16.523,25;41,25;8.794,25
09.11.2023 08:00;09.11.2023 08:15;16.695,25;16.775,50;80,25;8.836,00
09.11.2023 08:15;09.11.2023 08:30;16.840,50;16.857,50;17,00;8.872,25
09.11.2023 08:30;09.11.2023 08:45;16.921,00;16.966,00;45,00;8.877,75
09.11.2023 08:45;09.11.2023 09:00;16.835,75;16.884,00;48,25;8.670,25
09.11.2023 09:00;09.11.2023 09:15;16.706,25;16.712,50;6,25;8.486,25
09.11.2023 09:15;09.11.2023 09:30;16.866,25;16.910,00;43,75;8.543,50
09.11.2023 09:30;09.11.2023 09:45;16.931,50;16.995,25;63,75;8.502,50
09.11.2023 09:45;09.11.2023 10:00;17.031,00;17.162,00;131,00;8.537,25
09.11.2023 10:00;09.11.2023 10:15;17.169,75;17.256,00;86,25;8.585,75
09.11.2023 10:15;09.11.2023 10:30;17.220,75;17.330,25;109,50;8.667,75
09.11.2023 10:30;09.11.2023 10:45;17.242,25;17.353,25;111,00;8.748,50
09.11.2023 10:45;09.11.2023 11:00;17.276,75;17.419,75;143,00;8.809,75
09.11.2023 11:00;09.11.2023 11:15;17.365,25;17.506,75;141,50;8.978,75
09.11.2023 11:15;09.11.2023 11:30;17.244,75;17.384,75;140,00;8.914,00
09.11.2023 11:30;09.11.2023 11:45;17.265,00;17.383,50;118,50;9.033,50
09.11.2023 11:45;09.11.2023 12:00;17.242,75;17.360,50;117,75;9.111,25
09.11.2023 12:00;09.11.2023 12:15;17.236,25;17.327,00;90,75;9.029,50
09.11.2023 12:15;09.11.2023 12:30;17.091,25;17.201,25;110,00;8.970,50
09.11.2023 12:30;09.11.2023 12:45;17.026,75;17.116,25;89,50;8.972,25
09.11.2023 12:45;09.11.2023 13:00;16.934,50;17.024,50;90,00;8.897,75
09.11.2023 13:00;09.11.2023 13:15;16.981,50;17.137,50;156,00;9.055,00
09.11.2023 13:15;09.11.2023 13:30;16.850,00;17.032,75;182,75;9.022,00
09.11.2023 13:30;09.11.2023 13:45;16.634,75;16.831,25;196,50;8.877,00
09.11.2023 13:45;09.11.2023 14:00;16.530,00;16.784,75;254,75;8.893,00
09.11.2023 14:00;09.11.2023 14:15;16.470,75;16.726,00;255,25;8.952,50
09.11.2023 14:15;09.11.2023 14:30;16.384,50;16.507,00;122,50;9.120,50
09.11.2023 14:30;09.11.2023 14:45;16.430,25;16.514,00;83,75;9.540,50
09.11.2023 14:45;09.11.2023 15:00;16.292,50;16.329,75;37,25;9.724,25
09.11.2023 15:00;09.11.2023 15:15;16.438,00;16.529,50;91,50;10.041,75
09.11.2023 15:15;09.11.2023 15:30;16.430,00;16.458,25;28,25;10.230,50
09.11.2023 15:30;09.11.2023 15:45;16.392,75;16.397,25;4,50;10.356,25
09.11.2023 15:45;09.11.2023 16:00;16.325,00;16.335,00;10,00;10.326,75
09.11.2023 16:00;09.11.2023 16:15;16.431,25;16.440,75;9,50;10.432,00
09.11.2023 16:15;09.11.2023 16:30;16.541,00;16.543,25;2,25;10.489,50
09.11.2023 16:30;09.11.2023 16:45;16.616,50;16.619,00;2,50;10.571,75
09.11.2023 16:45;09.11.2023 17:00;16.755,50;16.757,50;2,00;10.556,75
09.11.2023 17:00;09.11.2023 17:15;16.991,00;16.993,50;2,50;10.711,50
09.11.2023 17:15;09.11.2023 17:30;17.166,25;17.168,50;2,25;10.785,25
09.11.2023 17:30;09.11.2023 17:45;17.211,00;17.213,25;2,25;10.647,25
09.11.2023 17:45;09.11.2023 18:00;17.115,50;17.117,25;1,75;10.383,75
09.11.2023 18:00;09.11.2023 18:15;17.025,50;17.029,00;3,50;10.210,50
09.11.2023 18:15;09.11.2023 18:30;16.950,00;16.954,00;4,00;10.017,75
09.11.2023 18:30;09.11.2023 18:45;16.914,25;16.931,50;17,25;9.822,50
09.11.2023 18:45;09.11.2023 19:00;16.811,25;16.931,00;119,75;9.523,50
09.11.2023 19:00;09.11.2023 19:15;16.732,75;16.810,75;78,00;9.164,00
09.11.2023 19:15;09.11.2023 19:30;16.658,50;16.739,50;81,00;8.971,25
09.11.2023 19:30;09.11.2023 19:45;16.518,00;16.628,50;110,50;8.791,00
09.11.2023 19:45;09.11.2023 20:00;16.271,50;16.432,00;160,50;8.501,25
09.11.2023 20:00;09.11.2023 20:15;16.040,00;16.065,75;25,75;8.248,25
09.11.2023 20:15;09.11.2023 20:30;15.759,50;15.825,75;66,25;7.972,75
09.11.2023 20:30;09.11.2023 20:45;15.499,25;15.555,50;56,25;7.747,75
09.11.2023 20:45;09.11.2023 21:00;15.276,50;15.358,00;81,50;7.416,25
09.11.2023 21:00;09.11.2023 21:15;14.999,75;15.037,75;38,00;7.101,25
09.11.2023 21:15;09.11.2023 21:30;14.769,00;14.810,25;41,25;6.901,00
09.11.2023 21:30;09.11.2023 21:45;14.518,25;14.620,00;101,75;6.630,25
09.11.2023 21:45;09.11.2023 22:00;14.253,00;14.552,25;299,25;6.339,75
09.11.2023 22:00;09.11.2023 22:15;14.048,25;14.325,00;276,75;6.183,75
09.11.2023 22:15;09.11.2023 22:30;13.831,00;14.144,25;313,25;5.969,75
09.11.2023 22:30;09.11.2023 22:45;13.556,50;13.962,25;405,75;5.714,25
09.11.2023 22:45;09.11.2023 23:00;13.381,50;13.927,75;546,25;5.657,75
09.11.2023 23:00;09.11.2023 23:15;13.142,50;13.685,75;543,25;5.473,25
09.11.2023 23:15;09.11.2023 23:30;12.827,50;13.541,00;713,50;5.189,25
09.11.2023 23:30;09.11.2023 23:45;12.591,25;13.352,50;761,25;5.075,75
09.11.2023 23:45;10.11.2023 00:00;12.436,75;13.215,50;778,75;5.121,75
10.11.2023 00:00;10.11.2023 00:15;12.390,75;13.325,75;935,00;5.153,00
10.11.2023 00:15;10.11.2023 00:30;12.274,25;13.297,00;1.022,75;5.100,50
10.11.2023 00:30;10.11.2023 00:45;12.129,00;13.206,25;1.077,25;5.007,50
10.11.2023 00:45;10.11.2023 01:00;12.025,25;13.179,25;1.154,00;4.961,50
10.11.2023 01:00;10.11.2023 01:15;11.830,25;12.944,00;1.113,75;4.881,00
10.11.2023 01:15;10.11.2023 01:30;11.689,25;12.831,50;1.142,25;4.750,25
10.11.2023 01:30;10.11.2023 01:45;11.640,75;12.885,00;1.244,25;4.690,75
10.11.2023 01:45;10.11.2023 02:00;11.648,00;12.966,00;1.318,00;4.662,75
10.11.2023 02:00;10.11.2023 02:15;11.647,75;12.871,25;1.223,50;4.737,50
10.11.2023 02:15;10.11.2023 02:30;11.573,50;12.805,25;1.231,75;4.714,25
10.11.2023 02:30;10.11.2023 02:45;11.534,25;12.815,50;1.281,25;4.610,50
10.11.2023 02:45;10.11.2023 03:00;11.597,75;12.885,50;1.287,75;4.648,75
10.11.2023 03:00;10.11.2023 03:15;11.616,50;12.908,75;1.292,25;4.641,25
10.11.2023 03:15;10.11.2023 03:30;11.601,25;12.932,75;1.331,50;4.630,75
10.11.2023 03:30;10.11.2023 03:45;11.679,00;12.986,25;1.307,25;4.794,75
10.11.2023 03:45;10.11.2023 04:00;11.736,25;13.046,50;1.310,25;4.877,00
10.11.2023 04:00;10.11.2023 04:15;11.714,00;12.955,75;1.241,75;4.892,25
10.11.2023 04:15;10.11.2023 04:30;11.846,25;13.056,00;1.209,75;5.130,25
10.11.2023 04:30;10.11.2023 04:45;11.961,75;13.134,00;1.172,25;5.201,75
10.11.2023 04:45;10.11.2023 05:00;12.104,00;13.183,25;1.079,25;5.338,75
10.11.2023 05:00;10.11.2023 05:15;12.427,00;13.297,00;870,00;5.458,00
10.11.2023 05:15;10.11.2023 05:30;12.557,25;13.205,25;648,00;5.721,50
10.11.2023 05:30;10.11.2023 05:45;12.796,50;13.261,75;465,25;5.955,00
10.11.2023 05:45;10.11.2023 06:00;13.227,75;13.576,50;348,75;6.396,25
10.11.2023 06:00;10.11.2023 06:15;13.942,75;14.413,00;470,25;6.955,00
10.11.2023 06:15;10.11.2023 06:30;14.522,00;14.784,00;262,00;7.583,25
10.11.2023 06:30;10.11.2023 06:45;14.933,25;15.092,25;159,00;8.038,00
10.11.2023 06:45;10.11.2023 07:00;15.467,75;15.530,50;62,75;8.563,00
10.11.2023 07:00;10.11.2023 07:15;16.032,75;16.087,75;55,00;9.139,75
10.11.2023 07:15;10.11.2023 07:30;16.180,50;16.214,25;33,75;9.348,50
10.11.2023 07:30;10.11.2023 07:45;16.328,25;16.332,75;4,50;9.555,00
10.11.2023 07:45;10.11.2023 08:00;16.541,25;16.543,00;1,75;9.826,75
10.11.2023 08:00;10.11.2023 08:15;16.759,00;16.760,50;1,50;10.023,50
10.11.2023 08:15;10.11.2023 08:30;16.775,25;16.776,75;1,50;9.947,25
10.11.2023 08:30;10.11.2023 08:45;16.848,25;16.849,75;1,50;9.918,75
10.11.2023 08:45;10.11.2023 09:00;16.888,00;16.889,50;1,50;9.868,25
10.11.2023 09:00;10.11.2023 09:15;16.797,00;16.798,50;1,50;9.615,00
10.11.2023 09:15;10.11.2023 09:30;16.842,75;16.845,50;2,75;9.452,00
10.11.2023 09:30;10.11.2023 09:45;16.806,50;16.872,50;66,00;9.163,50
10.11.2023 09:45;10.11.2023 10:00;16.754,50;16.892,00;137,50;8.835,00
10.11.2023 10:00;10.11.2023 10:15;16.781,00;16.822,25;41,25;8.667,00
10.11.2023 10:15;10.11.2023 10:30;16.813,75;16.882,25;68,50;8.492,50
10.11.2023 10:30;10.11.2023 10:45;16.855,75;16.931,25;75,50;8.300,25
10.11.2023 10:45;10.11.2023 11:00;16.980,50;17.173,75;193,25;8.255,00
10.11.2023 11:00;10.11.2023 11:15;16.965,75;17.034,75;69,00;8.036,25
10.11.2023 11:15;10.11.2023 11:30;17.028,50;17.151,25;122,75;7.834,75
10.11.2023 11:30;10.11.2023 11:45;17.103,00;17.381,75;278,75;7.774,00
10.11.2023 11:45;10.11.2023 12:00;17.074,00;17.419,50;345,50;7.745,75
10.11.2023 12:00;10.11.2023 12:15;16.906,75;17.183,75;277,00;7.421,25
10.11.2023 12:15;10.11.2023 12:30;16.827,00;17.109,75;282,75;7.389,75
10.11.2023 12:30;10.11.2023 12:45;16.714,75;16.979,50;264,75;7.271,50
10.11.2023 12:45;10.11.2023 13:00;16.666,50;16.921,00;254,50;7.342,25
10.11.2023 13:00;10.11.2023 13:15;16.572,50;16.810,50;238,00;7.368,25
10.11.2023 13:15;10.11.2023 13:30;16.376,75;16.595,25;218,50;7.454,00
10.11.2023 13:30;10.11.2023 13:45;16.215,25;16.343,00;127,75;7.587,75
10.11.2023 13:45;10.11.2023 14:00;16.057,50;16.131,75;74,25;7.691,00
10.11.2023 14:00;10.11.2023 14:15;16.035,50;16.395,00;359,50;8.009,00
10.11.2023 14:15;10.11.2023 14:30;15.935,25;16.034,25;99,00;8.292,25
10.11.2023 14:30;10.11.2023 14:45;15.855,00;15.901,00;46,00;8.691,25
10.11.2023 14:45;10.11.2023 15:00;15.748,75;15.776,75;28,00;9.018,75
10.11.2023 15:00;10.11.2023 15:15;15.787,50;15.862,00;74,50;9.469,25
10.11.2023 15:15;10.11.2023 15:30;15.735,25;15.840,50;105,25;9.729,50
10.11.2023 15:30;10.11.2023 15:45;15.736,25;15.785,00;48,75;10.194,00
10.11.2023 15:45;10.11.2023 16:00;15.731,75;15.738,75;7,00;10.572,25
10.11.2023 16:00;10.11.2023 16:15;15.751,50;15.753,25;1,75;10.951,25
10.11.2023 16:15;10.11.2023 16:30;15.779,25;15.780,50;1,25;11.094,00
10.11.2023 16:30;10.11.2023 16:45;15.933,00;15.934,00;1,00;11.333,50
10.11.2023 16:45;10.11.2023 17:00;16.128,25;16.128,75;0,50;11.579,50
10.11.2023 17:00;10.11.2023 17:15;16.279,50;16.279,75;0,25;11.759,25
10.11.2023 17:15;10.11.2023 17:30;16.359,25;16.359,50;0,25;11.836,00
10.11.2023 17:30;10.11.2023 17:45;16.286,00;16.287,25;1,25;11.683,50
10.11.2023 17:45;10.11.2023 18:00;16.257,50;16.258,75;1,25;11.555,50
10.11.2023 18:00;10.11.2023 18:15;16.212,50;16.213,75;1,25;11.476,50
10.11.2023 18:15;10.11.2023 18:30;16.174,25;16.175,50;1,25;11.451,75
10.11.2023 18:30;10.11.2023 18:45;16.060,50;16.061,75;1,25;11.408,00
10.11.2023 18:45;10.11.2023 19:00;16.042,75;16.044,25;1,50;11.435,25
10.11.2023 19:00;10.11.2023 19:15;15.936,75;15.938,25;1,50;11.419,50
10.11.2023 19:15;10.11.2023 19:30;15.736,75;15.743,75;7,00;11.281,00
10.11.2023 19:30;10.11.2023 19:45;15.659,75;15.683,25;23,50;11.283,00
10.11.2023 19:45;10.11.2023 20:00;15.451,50;15.475,00;23,50;11.120,75
10.11.2023 20:00;10.11.2023 20:15;15.142,75;15.146,25;3,50;10.866,50
10.11.2023 20:15;10.11.2023 20:30;14.837,25;14.839,25;2,00;10.667,25
10.11.2023 20:30;10.11.2023 20:45;14.573,25;14.575,25;2,00;10.449,50
10.11.2023 20:45;10.11.2023 21:00;14.404,75;14.418,00;13,25;10.324,75
10.11.2023 21:00;10.11.2023 21:15;14.230,00;14.243,00;13,00;10.220,25
10.11.2023 21:15;10.11.2023 21:30;14.005,50;14.019,50;14,00;10.091,25
10.11.2023 21:30;10.11.2023 21:45;13.756,75;13.775,00;18,25;9.934,75
10.11.2023 21:45;10.11.2023 22:00;13.556,25;13.648,00;91,75;9.798,00
10.11.2023 22:00;10.11.2023 22:15;13.431,25;13.480,75;49,50;9.761,50
10.11.2023 22:15;10.11.2023 22:30;13.212,75;13.217,75;5,00;9.617,00
10.11.2023 22:30;10.11.2023 22:45;13.011,50;13.016,00;4,50;9.491,50
10.11.2023 22:45;10.11.2023 23:00;12.788,00;12.807,25;19,25;9.337,00
10.11.2023 23:00;10.11.2023 23:15;12.500,75;12.537,25;36,50;9.054,75
10.11.2023 23:15;10.11.2023 23:30;12.244,75;12.321,50;76,75;8.760,50
10.11.2023 23:30;10.11.2023 23:45;12.036,50;12.166,25;129,75;8.585,50
10.11.2023 23:45;11.11.2023 00:00;11.883,00;12.097,25;214,25;8.501,75
11.11.2023 00:00;11.11.2023 00:15;11.676,25;11.912,00;235,75;8.321,50
11.11.2023 00:15;11.11.2023 00:30;11.499,50;11.776,75;277,25;8.150,50
11.11.2023 00:30;11.11.2023 00:45;11.439,75;11.825,50;385,75;8.125,00
11.11.2023 00:45;11.11.2023 01:00;11.290,75;11.745,00;454,25;7.978,00
11.11.2023 01:00;11.11.2023 01:15;11.167,75;11.770,00;602,25;7.812,00
11.11.2023 01:15;11.11.2023 01:30;10.906,25;11.624,00;717,75;7.426,75
11.11.2023 01:30;11.11.2023 01:45;10.864,50;11.594,75;730,25;7.348,25
11.11.2023 01:45;11.11.2023 02:00;10.818,50;11.680,00;861,50;7.346,50
11.11.2023 02:00;11.11.2023 02:15;10.727,50;11.692,00;964,50;7.330,25
11.11.2023 02:15;11.11.2023 02:30;10.647,00;11.642,00;995,00;7.258,00
11.11.2023 02:30;11.11.2023 02:45;10.590,50;11.628,75;1.038,25;7.159,75
11.11.2023 02:45;11.11.2023 03:00;10.585,25;11.646,75;1.061,50;7.093,25
11.11.2023 03:00;11.11.2023 03:15;10.582,00;11.561,50;979,50;7.062,00
11.11.2023 03:15;11.11.2023 03:30;10.614,75;11.699,75;1.085,00;7.147,25
11.11.2023 03:30;11.11.2023 03:45;10.639,75;11.762,75;1.123,00;7.177,50
11.11.2023 03:45;11.11.2023 04:00;10.696,00;11.897,00;1.201,00;7.214,00
11.11.2023 04:00;11.11.2023 04:15;10.706,75;11.910,00;1.203,25;7.219,75
11.11.2023 04:15;11.11.2023 04:30;10.632,75;11.894,50;1.261,75;7.124,75
11.11.2023 04:30;11.11.2023 04:45;10.649,75;11.897,50;1.247,75;7.113,50
11.11.2023 04:45;11.11.2023 05:00;10.676,75;11.923,50;1.246,75;7.101,50
11.11.2023 05:00;11.11.2023 05:15;10.717,00;11.829,50;1.112,50;7.082,50
11.11.2023 05:15;11.11.2023 05:30;10.636,75;11.789,50;1.152,75;6.949,50
11.11.2023 05:30;11.11.2023 05:45;10.609,75;11.755,25;1.145,50;6.857,25
11.11.2023 05:45;11.11.2023 06:00;10.709,00;11.744,00;1.035,00;6.922,50
11.11.2023 06:00;11.11.2023 06:15;10.825,75;11.471,25;645,50;6.919,50
11.11.2023 06:15;11.11.2023 06:30;10.976,25;11.496,50;520,25;7.052,75
11.11.2023 06:30;11.11.2023 06:45;11.147,50;11.567,50;420,00;7.170,00
11.11.2023 06:45;11.11.2023 07:00;11.269,75;11.691,25;421,50;7.274,25
11.11.2023 07:00;11.11.2023 07:15;11.683,00;11.906,00;223,00;7.786,00
11.11.2023 07:15;11.11.2023 07:30;11.826,00;11.985,00;159,00;7.956,00
11.11.2023 07:30;11.11.2023 07:45;11.903,50;11.927,75;24,25;7.883,00
11.11.2023 07:45;11.11.2023 08:00;12.117,75;12.146,25;28,50;8.017,75
11.11.2023 08:00;11.11.2023 08:15;12.399,25;12.404,75;5,50;8.225,75
11.11.2023 08:15;11.11.2023 08:30;12.568,00;12.571,50;3,50;8.280,25
11.11.2023 08:30;11.11.2023 08:45;12.807,00;12.810,50;3,50;8.300,25
11.11.2023 08:45;11.11.2023 09:00;13.014,00;13.017,50;3,50;8.252,50
11.11.2023 09:00;11.11.2023 09:15;13.200,50;13.222,25;21,75;8.168,50
11.11.2023 09:15;11.11.2023 09:30;13.456,50;13.492,50;36,00;8.211,00
11.11.2023 09:30;11.11.2023 09:45;13.503,25;13.608,75;105,50;8.125,25
11.11.2023 09:45;11.11.2023 10:00;13.565,00;13.743,25;178,25;8.048,75
11.11.2023 10:00;11.11.2023 10:15;13.611,50;13.701,75;90,25;7.963,25
11.11.2023 10:15;11.11.2023 10:30;13.639,00;13.748,75;109,75;7.867,75
11.11.2023 10:30;11.11.2023 10:45;13.788,75;13.926,00;137,25;7.941,75
11.11.2023 10:45;11.11.2023 11:00;13.918,75;14.098,75;180,00;8.012,75
