Datum von;Datum bis;Biomasse [MWh] Originalauflösungen;Wasserkraft [MWh] Originalauflösungen;Wind Offshore [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen;Photovoltaik [MWh] Originalauflösungen;Sonstige Erneuerbare [MWh] Originalauflösungen;Kernenergie [MWh] Originalauflösungen;Braunkohle [MWh] Originalauflösungen;Steinkohle [MWh] Originalauflösungen;Erdgas [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Sonstige Konventionelle [MWh] Originalauflösungen
16.02.2018 17:15;16.02.2018 17:30;1.246,50;482,00;552,00;2.305,75;50,00;60,25;2.336,00;3.835,00;3.299,00;2.112,00;996,50;357,00
16.02.2018 17:30;16.02.2018 17:45;1.247,00;484,25;544,00;2.280,50;10,25;60,50;2.337,00;3.853,25;3.316,50;2.129,00;1.099,25;357,50
16.02.2018 17:45;16.02.2018 18:00;1.249,25;514,25;549,00;2.259,50;0,25;60,50;2.340,50;3.846,75;3.312,00;2.169,00;1.131,50;357,00
16.02.2018 18:00;16.02.2018 18:15;1.248,50;485,75;552,00;2.255,25;0,00;60,25;2.338,25;3.833,00;3.331,75;2.239,50;1.003,75;355,50
16.02.2018 18:15;16.02.2018 18:30;1.250,25;500,75;572,25;2.271,00;0,00;60,25;2.342,00;3.846,50;3.338,50;2.225,25;1.051,50;354,25
16.02.2018 18:30;16.02.2018 18:45;1.249,75;497,25;558,00;2.318,75;0,00;60,50;2.341,25;3.842,50;3.338,75;2.250,00;1.011,25;352,00
16.02.2018 18:45;16.02.2018 19:00;1.249,00;485,75;556,00;2.361,75;0,00;60,50;2.343,25;3.839,00;3.341,25;2.264,50;969,25;354,50
16.02.2018 19:00;16.02.2018 19:15;1.246,75;486,50;535,25;2.366,00;0,00;60,50;2.341,25;3.836,50;3.342,50;2.278,00;955,50;353,25
16.02.2018 19:15;16.02.2018 19:30;1.248,50;487,00;513,25;2.371,00;0,00;60,50;2.341,75;3.840,25;3.337,25;2.252,75;728,25;353,25
16.02.2018 19:30;16.02.2018 19:45;1.247,75;480,50;505,75;2.342,00;0,00;60,50;2.340,25;3.846,00;3.343,00;2.235,00;689,50;353,25
16.02.2018 19:45;16.02.2018 20:00;1.247,25;478,25;487,50;2.353,50;0,00;60,50;2.337,75;3.843,00;3.324,25;2.229,00;505,75;354,25
16.02.2018 20:00;16.02.2018 20:15;1.236,25;486,75;468,75;2.380,75;0,00;60,50;2.345,75;3.851,25;3.325,25;2.177,50;576,50;357,25
16.02.2018 20:15;16.02.2018 20:30;1.236,00;487,75;454,50;2.347,75;0,00;60,50;2.345,25;3.848,50;3.335,25;2.172,75;476,50;357,00
16.02.2018 20:30;16.02.2018 20:45;1.234,25;487,25;451,25;2.269,25;0,00;60,50;2.344,00;3.854,25;3.330,25;2.173,75;344,00;355,00
16.02.2018 20:45;16.02.2018 21:00;1.234,25;490,00;441,25;2.180,00;0,00;60,50;2.342,25;3.839,00;3.308,25;2.165,00;231,25;355,00
16.02.2018 21:00;16.02.2018 21:15;1.230,00;540,25;418,75;2.130,50;0,00;60,50;2.345,75;3.856,50;3.222,75;2.139,50;274,50;358,25
16.02.2018 21:15;16.02.2018 21:30;1.230,50;496,75;386,25;2.071,75;0,00;60,50;2.345,75;3.858,50;3.225,25;2.125,25;113,25;359,00
16.02.2018 21:30;16.02.2018 21:45;1.230,50;485,75;364,75;2.001,75;0,00;60,50;2.346,25;3.870,75;3.258,25;2.116,00;93,00;359,25
16.02.2018 21:45;16.02.2018 22:00;1.230,75;484,75;349,00;1.942,50;0,00;60,50;2.342,75;3.854,75;3.222,50;2.110,25;64,25;357,50
16.02.2018 22:00;16.02.2018 22:15;1.226,00;489,25;316,50;1.867,50;0,00;60,50;2.348,50;3.861,50;3.070,25;2.091,75;127,50;328,25
16.02.2018 22:15;16.02.2018 22:30;1.227,75;491,00;282,75;1.835,75;0,00;60,75;2.346,50;3.866,50;3.054,00;2.044,75;82,00;324,75
16.02.2018 22:30;16.02.2018 22:45;1.226,50;492,50;255,00;1.803,75;0,00;60,00;2.347,25;3.874,50;3.042,50;1.991,75;78,50;323,75
16.02.2018 22:45;16.02.2018 23:00;1.227,50;493,25;248,50;1.778,00;0,00;60,00;2.345,25;3.871,25;3.015,25;1.945,75;47,50;324,50
16.02.2018 23:00;16.02.2018 23:15;1.221,00;497,50;230,25;1.725,75;0,00;60,00;2.348,75;3.880,50;3.062,50;1.791,25;68,50;324,50
16.02.2018 23:15;16.02.2018 23:30;1.218,25;497,50;230,25;1.685,25;0,00;60,25;2.346,25;3.874,75;3.063,00;1.783,75;14,00;325,00
16.02.2018 23:30;16.02.2018 23:45;1.219,75;498,50;225,00;1.644,50;0,00;60,25;2.347,75;3.885,50;3.050,50;1.785,50;33,25;324,25
16.02.2018 23:45;17.02.2018 00:00;1.220,75;495,25;209,00;1.612,75;0,00;60,25;2.339,00;3.880,25;3.030,75;1.777,75;17,50;324,25
17.02.2018 00:00;17.02.2018 00:15;1.209,00;498,50;192,00;1.576,25;0,00;60,25;2.346,50;3.886,75;2.991,00;1.835,00;71,50;323,75
17.02.2018 00:15;17.02.2018 00:30;1.209,50;498,50;176,50;1.563,25;0,00;60,25;2.350,00;3.885,00;2.965,25;1.772,50;25,75;323,50
17.02.2018 00:30;17.02.2018 00:45;1.208,50;497,25;180,25;1.540,50;0,00;60,25;2.349,00;3.856,00;2.924,00;1.725,50;16,75;323,75
17.02.2018 00:45;17.02.2018 01:00;1.209,00;495,75;173,00;1.522,50;0,00;60,25;2.346,75;3.838,50;2.854,50;1.722,50;9,00;324,75
17.02.2018 01:00;17.02.2018 01:15;1.207,25;498,50;152,50;1.502,25;0,00;60,25;2.350,25;3.838,50;2.842,75;1.710,00;22,75;323,75
17.02.2018 01:15;17.02.2018 01:30;1.207,75;498,25;133,00;1.487,25;0,00;60,25;2.349,50;3.850,25;2.830,50;1.707,25;13,50;324,75
17.02.2018 01:30;17.02.2018 01:45;1.206,50;498,50;116,00;1.471,75;0,00;60,25;2.349,75;3.858,50;2.798,75;1.710,50;17,50;325,00
17.02.2018 01:45;17.02.2018 02:00;1.206,75;497,25;101,25;1.433,00;0,00;60,25;2.350,00;3.866,00;2.760,25;1.708,25;6,00;325,00
17.02.2018 02:00;17.02.2018 02:15;1.205,50;498,25;98,00;1.409,25;0,00;60,25;2.351,25;3.871,75;2.741,25;1.719,00;26,50;324,00
17.02.2018 02:15;17.02.2018 02:30;1.206,50;496,75;104,00;1.381,00;0,00;60,25;2.348,75;3.857,25;2.747,25;1.716,00;24,25;323,25
17.02.2018 02:30;17.02.2018 02:45;1.206,00;495,50;104,75;1.329,75;0,00;60,25;2.350,50;3.861,75;2.769,00;1.717,50;22,25;322,50
17.02.2018 02:45;17.02.2018 03:00;1.206,25;493,75;111,50;1.248,00;0,00;60,25;2.348,75;3.850,75;2.738,75;1.712,75;15,25;322,50
17.02.2018 03:00;17.02.2018 03:15;1.205,25;494,75;114,75;1.171,00;0,00;60,25;2.351,50;3.851,50;2.690,75;1.689,00;31,25;323,75
17.02.2018 03:15;17.02.2018 03:30;1.206,00;495,00;116,00;1.085,00;0,00;60,25;2.352,25;3.864,25;2.683,25;1.686,00;29,25;325,00
17.02.2018 03:30;17.02.2018 03:45;1.204,75;493,50;113,50;1.021,50;0,00;60,25;2.352,50;3.882,00;2.680,75;1.722,25;20,75;325,25
17.02.2018 03:45;17.02.2018 04:00;1.202,00;492,00;98,25;967,75;0,00;60,25;2.351,75;3.888,25;2.667,50;1.722,75;17,00;325,00
17.02.2018 04:00;17.02.2018 04:15;1.200,00;492,25;86,75;925,75;0,00;60,25;2.353,00;3.896,25;2.681,00;1.714,50;28,50;325,25
17.02.2018 04:15;17.02.2018 04:30;1.200,00;489,50;82,25;902,75;0,00;60,25;2.352,75;3.899,75;2.695,75;1.714,50;19,00;321,00
17.02.2018 04:30;17.02.2018 04:45;1.200,75;489,00;77,50;892,00;0,00;60,25;2.353,00;3.906,25;2.718,00;1.716,00;18,75;320,75
17.02.2018 04:45;17.02.2018 05:00;1.201,75;487,25;69,25;872,00;0,00;60,25;2.352,25;3.916,00;2.766,50;1.721,75;19,00;323,25
17.02.2018 05:00;17.02.2018 05:15;1.202,50;485,75;58,25;864,75;0,00;60,25;2.351,75;3.930,25;2.797,25;1.766,00;17,50;324,50
17.02.2018 05:15;17.02.2018 05:30;1.204,00;485,00;57,50;877,75;0,00;60,25;2.353,50;3.943,75;2.817,00;1.755,25;0,00;324,25
17.02.2018 05:30;17.02.2018 05:45;1.204,00;484,75;61,50;873,25;0,00;60,25;2.353,50;3.955,00;2.842,00;1.733,00;0,00;324,75
17.02.2018 05:45;17.02.2018 06:00;1.205,75;484,75;52,25;860,25;0,00;60,25;2.350,00;3.947,50;2.865,50;1.713,50;0,00;324,75
17.02.2018 06:00;17.02.2018 06:15;1.207,25;483,00;45,00;853,50;0,00;60,00;2.346,25;3.942,50;2.896,25;1.767,50;6,25;324,25
17.02.2018 06:15;17.02.2018 06:30;1.208,00;485,25;46,25;855,00;0,00;60,00;2.352,75;3.941,75;2.912,50;1.777,25;0,25;325,50
17.02.2018 06:30;17.02.2018 06:45;1.208,75;491,25;42,75;861,50;0,00;60,25;2.354,25;3.946,00;2.967,25;1.785,50;17,25;325,00
17.02.2018 06:45;17.02.2018 07:00;1.208,75;494,00;41,25;878,25;0,00;60,25;2.352,75;3.947,75;3.051,50;1.803,25;45,75;326,25
17.02.2018 07:00;17.02.2018 07:15;1.215,50;488,00;36,00;888,50;0,00;60,25;2.349,50;3.936,50;3.084,50;1.876,25;53,00;322,50
17.02.2018 07:15;17.02.2018 07:30;1.217,25;482,50;32,50;903,75;1,50;60,00;2.351,75;3.937,25;3.088,25;1.878,50;55,25;322,50
17.02.2018 07:30;17.02.2018 07:45;1.219,75;482,00;35,00;924,00;16,25;60,00;2.354,25;3.931,50;3.116,25;1.878,75;58,50;318,75
17.02.2018 07:45;17.02.2018 08:00;1.222,25;481,25;38,25;926,25;50,50;60,00;2.353,75;3.934,00;3.143,00;1.879,25;190,25;320,25
17.02.2018 08:00;17.02.2018 08:15;1.227,50;477,75;38,75;911,00;120,75;60,25;2.347,75;3.932,00;3.150,00;1.877,00;121,00;321,00
17.02.2018 08:15;17.02.2018 08:30;1.234,25;479,50;46,50;903,00;210,00;60,25;2.352,25;3.944,75;3.172,75;1.873,75;129,00;319,75
17.02.2018 08:30;17.02.2018 08:45;1.236,25;479,50;48,75;899,75;309,25;60,25;2.353,00;3.944,50;3.199,50;1.884,50;181,25;319,75
17.02.2018 08:45;17.02.2018 09:00;1.238,75;484,25;50,75;868,50;408,50;60,25;2.353,50;3.947,50;3.217,75;1.885,25;294,50;321,50
17.02.2018 09:00;17.02.2018 09:15;1.238,00;485,75;52,00;843,00;512,00;60,25;2.348,50;3.948,50;3.221,75;1.894,50;326,75;322,25
17.02.2018 09:15;17.02.2018 09:30;1.240,75;487,00;46,50;830,00;616,75;60,25;2.353,50;3.955,00;3.223,00;1.894,50;452,25;321,50
17.02.2018 09:30;17.02.2018 09:45;1.244,25;485,50;40,25;780,00;740,00;60,25;2.352,00;3.943,25;3.219,50;1.893,25;555,25;319,25
17.02.2018 09:45;17.02.2018 10:00;1.244,75;484,75;40,50;726,75;862,00;60,25;2.352,75;3.947,25;3.223,75;1.896,25;550,00;319,50
17.02.2018 10:00;17.02.2018 10:15;1.244,25;484,25;40,75;679,00;983,25;60,50;2.353,50;3.947,50;3.227,25;1.909,25;248,00;323,25
17.02.2018 10:15;17.02.2018 10:30;1.245,25;485,00;40,50;631,50;1.104,50;60,50;2.355,25;3.944,75;3.230,00;1.891,75;301,50;323,00
17.02.2018 10:30;17.02.2018 10:45;1.245,25;484,00;41,00;585,75;1.215,75;60,50;2.353,50;3.943,75;3.228,50;1.891,50;314,00;323,00
17.02.2018 10:45;17.02.2018 11:00;1.244,75;484,25;41,25;539,00;1.310,25;60,50;2.354,75;3.948,75;3.223,00;1.895,50;299,25;322,25
17.02.2018 11:00;17.02.2018 11:15;1.243,75;484,50;43,25;509,00;1.421,25;60,50;2.354,50;3.959,50;3.225,00;1.894,75;250,25;322,25
17.02.2018 11:15;17.02.2018 11:30;1.244,25;482,50;43,25;475,50;1.478,25;60,50;2.355,25;3.957,00;3.225,25;1.892,25;236,75;324,00
17.02.2018 11:30;17.02.2018 11:45;1.245,00;483,75;41,75;441,50;1.511,75;60,50;2.354,00;3.960,00;3.224,00;1.892,75;263,75;324,25
17.02.2018 11:45;17.02.2018 12:00;1.244,75;481,25;48,00;412,75;1.541,75;60,50;2.353,00;3.961,75;3.231,00;1.889,75;183,00;324,00
17.02.2018 12:00;17.02.2018 12:15;1.241,25;483,25;48,75;361,25;1.577,25;60,50;2.354,75;3.959,50;3.234,50;1.879,00;290,75;324,00
17.02.2018 12:15;17.02.2018 12:30;1.242,75;480,00;47,50;329,00;1.581,00;60,50;2.351,50;3.955,00;3.229,50;1.879,50;183,50;323,00
17.02.2018 12:30;17.02.2018 12:45;1.242,75;481,75;45,25;304,75;1.570,75;60,50;2.355,00;3.960,00;3.230,50;1.879,75;152,50;324,25
17.02.2018 12:45;17.02.2018 13:00;1.241,50;479,75;41,00;285,50;1.548,00;60,50;2.352,25;3.957,50;3.240,25;1.882,50;121,00;322,25
17.02.2018 13:00;17.02.2018 13:15;1.242,00;476,50;33,25;277,75;1.493,50;60,25;2.354,00;3.957,00;3.237,75;1.877,50;115,75;322,25
17.02.2018 13:15;17.02.2018 13:30;1.242,75;472,50;32,25;269,75;1.439,00;60,25;2.351,75;3.945,50;3.220,00;1.877,50;56,25;324,50
17.02.2018 13:30;17.02.2018 13:45;1.238,50;469,75;32,25;276,25;1.356,50;60,25;2.351,75;3.951,75;3.197,50;1.878,50;109,75;324,25
17.02.2018 13:45;17.02.2018 14:00;1.238,25;471,25;33,50;279,25;1.255,25;60,25;2.350,75;3.953,50;3.185,75;1.866,00;61,75;324,00
17.02.2018 14:00;17.02.2018 14:15;1.234,25;472,00;34,25;288,00;1.153,75;60,50;2.353,00;3.950,50;3.174,50;1.864,25;80,50;324,25
17.02.2018 14:15;17.02.2018 14:30;1.235,00;468,50;34,50;289,00;1.072,00;60,50;2.352,25;3.957,00;3.173,75;1.865,75;43,50;323,75
17.02.2018 14:30;17.02.2018 14:45;1.235,50;470,75;38,25;289,75;982,00;60,50;2.352,75;3.960,50;3.160,50;1.864,50;99,25;326,00
17.02.2018 14:45;17.02.2018 15:00;1.237,00;469,00;38,50;302,00;897,75;60,50;2.349,50;3.971,50;3.158,50;1.863,25;41,00;326,25
17.02.2018 15:00;17.02.2018 15:15;1.235,75;472,75;37,25;314,00;798,75;60,50;2.351,00;4.015,25;3.179,50;1.866,75;57,00;324,50
17.02.2018 15:15;17.02.2018 15:30;1.237,00;474,75;35,00;325,25;714,25;60,50;2.350,75;4.027,00;3.192,75;1.867,25;65,50;324,25
17.02.2018 15:30;17.02.2018 15:45;1.238,00;478,50;30,75;330,75;630,00;60,50;2.352,00;4.042,50;3.198,00;1.870,00;71,75;325,50
17.02.2018 15:45;17.02.2018 16:00;1.237,25;478,75;29,50;358,50;547,50;60,50;2.352,00;4.066,50;3.195,25;1.869,25;53,00;325,50
17.02.2018 16:00;17.02.2018 16:15;1.238,00;477,00;29,25;384,50;455,50;60,50;2.350,25;4.071,25;3.195,00;1.871,75;36,00;325,25
17.02.2018 16:15;17.02.2018 16:30;1.239,75;477,50;27,00;402,50;359,50;60,50;2.351,25;4.084,75;3.204,00;1.875,75;39,25;324,25
17.02.2018 16:30;17.02.2018 16:45;1.240,50;477,50;25,75;417,75;269,50;60,50;2.353,25;4.091,00;3.209,25;1.882,75;38,75;324,00
17.02.2018 16:45;17.02.2018 17:00;1.243,25;479,25;22,75;442,75;182,50;60,50;2.353,25;4.101,50;3.194,00;1.883,50;105,75;325,00
17.02.2018 17:00;17.02.2018 17:15;1.245,00;476,25;27,50;472,75;105,00;60,50;2.348,50;4.101,50;3.168,50;1.901,25;463,25;324,25
17.02.2018 17:15;17.02.2018 17:30;1.247,25;476,50;33,25;498,25;44,00;60,50;2.352,75;4.112,25;3.183,00;1.899,00;695,00;324,50
17.02.2018 17:30;17.02.2018 17:45;1.248,25;485,75;35,75;520,25;13,50;60,50;2.354,00;4.119,25;3.205,00;1.905,75;831,75;324,50
17.02.2018 17:45;17.02.2018 18:00;1.249,25;526,00;45,25;553,50;0,75;60,50;2.353,75;4.102,25;3.208,50;1.900,00;944,00;324,50
17.02.2018 18:00;17.02.2018 18:15;1.247,50;531,75;51,25;567,25;0,00;60,50;2.344,25;4.086,00;3.215,25;1.906,75;1.172,50;322,75
17.02.2018 18:15;17.02.2018 18:30;1.249,25;525,75;52,75;587,50;0,00;60,50;2.353,75;4.088,75;3.222,25;1.910,50;1.258,00;323,50
17.02.2018 18:30;17.02.2018 18:45;1.250,00;530,25;56,50;594,00;0,00;60,50;2.351,75;4.088,50;3.221,75;1.916,50;1.395,25;324,75
17.02.2018 18:45;17.02.2018 19:00;1.249,75;538,00;62,50;594,75;0,00;60,50;2.353,25;4.108,00;3.231,75;1.913,75;1.331,25;323,50
17.02.2018 19:00;17.02.2018 19:15;1.249,75;538,50;68,75;603,25;0,00;60,50;2.352,00;4.116,75;3.270,00;1.915,50;1.073,50;323,75
17.02.2018 19:15;17.02.2018 19:30;1.249,50;516,00;73,75;618,50;0,00;60,50;2.352,25;4.114,25;3.274,25;1.914,75;799,25;325,75
17.02.2018 19:30;17.02.2018 19:45;1.249,25;473,50;77,00;631,00;0,00;60,50;2.351,25;4.113,75;3.274,75;1.917,75;696,25;325,25
17.02.2018 19:45;17.02.2018 20:00;1.247,25;469,00;79,25;640,50;0,00;60,50;2.350,00;4.110,25;3.269,50;1.915,25;505,50;326,00
17.02.2018 20:00;17.02.2018 20:15;1.237,75;528,75;83,25;627,25;0,00;60,50;2.353,50;4.104,50;3.271,00;1.895,50;385,00;327,75
17.02.2018 20:15;17.02.2018 20:30;1.237,25;480,00;88,00;621,00;0,00;60,50;2.352,25;4.108,50;3.277,25;1.885,25;279,00;326,75
17.02.2018 20:30;17.02.2018 20:45;1.235,75;466,50;91,50;616,25;0,00;60,25;2.351,50;4.101,75;3.262,25;1.877,25;182,00;327,50
17.02.2018 20:45;17.02.2018 21:00;1.234,75;464,75;96,25;610,00;0,00;60,50;2.345,50;4.109,00;3.241,50;1.867,50;97,00;327,25
17.02.2018 21:00;17.02.2018 21:15;1.228,75;466,50;105,50;601,25;0,00;60,25;2.349,75;4.097,50;3.197,75;1.840,75;60,25;327,50
17.02.2018 21:15;17.02.2018 21:30;1.229,00;466,75;113,00;599,00;0,00;60,25;2.352,25;4.102,50;3.175,25;1.838,00;57,00;329,25
17.02.2018 21:30;17.02.2018 21:45;1.230,50;469,00;118,50;596,00;0,00;60,25;2.350,25;4.068,25;3.160,00;1.837,25;57,50;328,25
17.02.2018 21:45;17.02.2018 22:00;1.232,00;465,50;123,00;588,75;0,00;60,50;2.346,50;4.026,75;3.158,75;1.837,00;43,25;328,25
17.02.2018 22:00;17.02.2018 22:15;1.227,00;468,25;131,00;576,00;0,00;60,50;2.351,75;4.018,75;3.167,00;1.833,25;216,00;329,75
17.02.2018 22:15;17.02.2018 22:30;1.225,50;467,25;141,00;561,50;0,00;60,25;2.351,00;4.009,75;3.160,25;1.832,50;129,00;328,00
17.02.2018 22:30;17.02.2018 22:45;1.224,75;466,75;148,00;553,25;0,00;60,50;2.350,00;3.993,50;3.136,75;1.823,50;137,25;330,00
17.02.2018 22:45;17.02.2018 23:00;1.224,75;466,00;155,75;544,00;0,00;60,50;2.350,00;3.990,50;3.109,50;1.796,00;70,25;329,00
17.02.2018 23:00;17.02.2018 23:15;1.220,75;468,00;159,00;533,50;0,00;60,75;2.352,00;3.973,50;3.088,75;1.757,50;77,00;327,25
17.02.2018 23:15;17.02.2018 23:30;1.219,50;466,50;171,75;515,00;0,00;60,75;2.346,00;3.958,25;3.041,00;1.703,50;36,75;329,00
17.02.2018 23:30;17.02.2018 23:45;1.218,75;470,75;178,50;497,00;0,00;60,75;2.350,50;3.947,50;2.954,50;1.618,25;38,25;329,00
17.02.2018 23:45;18.02.2018 00:00;1.219,00;471,25;180,25;487,50;0,00;60,75;2.347,00;3.914,25;2.881,50;1.537,50;49,75;328,75
18.02.2018 00:00;18.02.2018 00:15;1.211,00;477,25;182,25;483,50;0,00;60,75;2.353,50;3.910,25;2.804,75;1.445,50;120,50;321,00
18.02.2018 00:15;18.02.2018 00:30;1.212,00;476,25;184,75;492,00;0,00;60,75;2.352,50;3.896,00;2.741,75;1.444,75;80,25;321,00
18.02.2018 00:30;18.02.2018 00:45;1.212,25;476,50;183,50;505,25;0,00;60,75;2.340,00;3.896,75;2.690,75;1.451,00;59,25;321,00
18.02.2018 00:45;18.02.2018 01:00;1.211,00;476,50;177,25;519,25;0,00;60,50;2.336,25;3.895,00;2.645,50;1.443,00;30,75;320,25
18.02.2018 01:00;18.02.2018 01:15;1.205,75;479,50;183,00;533,00;0,00;60,25;2.343,25;3.901,50;2.555,50;1.401,50;68,75;320,50
18.02.2018 01:15;18.02.2018 01:30;1.205,25;477,50;198,75;544,25;0,00;60,25;2.339,25;3.881,00;2.545,75;1.332,00;46,75;325,00
18.02.2018 01:30;18.02.2018 01:45;1.204,50;476,00;209,75;552,00;0,00;60,25;2.338,50;3.850,00;2.526,25;1.331,50;19,25;325,00
18.02.2018 01:45;18.02.2018 02:00;1.204,00;474,75;226,00;570,50;0,00;60,25;2.336,00;3.834,75;2.494,50;1.324,50;21,25;324,50
18.02.2018 02:00;18.02.2018 02:15;1.202,00;474,25;248,25;591,50;0,00;60,25;2.337,00;3.838,00;2.459,75;1.328,00;31,25;324,00
18.02.2018 02:15;18.02.2018 02:30;1.202,50;475,25;259,50;611,75;0,00;60,25;2.339,00;3.825,50;2.457,00;1.329,50;27,75;323,75
18.02.2018 02:30;18.02.2018 02:45;1.203,50;472,25;279,75;635,75;0,00;60,25;2.334,00;3.827,75;2.452,75;1.334,75;11,50;319,50
18.02.2018 02:45;18.02.2018 03:00;1.204,00;472,25;294,50;665,25;0,00;60,25;2.335,00;3.840,25;2.430,75;1.329,75;8,50;322,75
18.02.2018 03:00;18.02.2018 03:15;1.202,00;473,00;308,00;694,25;0,00;60,25;2.340,75;3.889,50;2.409,50;1.329,50;22,25;320,50
18.02.2018 03:15;18.02.2018 03:30;1.202,00;471,25;321,25;709,75;0,00;60,25;2.339,50;3.932,50;2.407,00;1.323,25;13,00;321,25
18.02.2018 03:30;18.02.2018 03:45;1.201,75;471,25;338,75;739,50;0,00;60,25;2.341,50;3.977,25;2.387,25;1.331,50;12,50;321,00
18.02.2018 03:45;18.02.2018 04:00;1.202,50;471,75;352,00;767,75;0,00;60,25;2.340,75;3.984,25;2.381,25;1.326,25;13,50;320,50
18.02.2018 04:00;18.02.2018 04:15;1.199,50;469,50;358,25;787,00;0,00;60,25;2.338,75;4.023,25;2.386,25;1.335,00;19,00;321,25
18.02.2018 04:15;18.02.2018 04:30;1.201,25;467,25;360,00;800,75;0,00;60,25;2.339,50;4.073,00;2.404,25;1.333,75;21,75;321,00
18.02.2018 04:30;18.02.2018 04:45;1.199,00;466,75;361,50;804,25;0,00;60,25;2.343,75;4.028,25;2.397,50;1.342,50;37,00;320,75
18.02.2018 04:45;18.02.2018 05:00;1.200,25;464,75;369,25;814,75;0,00;60,00;2.343,25;4.003,75;2.397,00;1.343,50;29,75;320,75
18.02.2018 05:00;18.02.2018 05:15;1.200,50;463,00;386,25;835,50;0,00;60,00;2.344,00;4.026,75;2.453,75;1.355,50;26,00;322,25
18.02.2018 05:15;18.02.2018 05:30;1.200,75;461,00;395,75;841,75;0,00;60,00;2.341,00;4.024,25;2.464,25;1.356,50;12,00;320,00
18.02.2018 05:30;18.02.2018 05:45;1.201,00;460,75;390,75;846,25;0,00;60,25;2.344,75;4.026,25;2.446,00;1.370,50;13,75;319,00
18.02.2018 05:45;18.02.2018 06:00;1.201,75;459,50;392,50;847,00;0,00;60,50;2.344,50;4.023,25;2.408,00;1.359,25;13,50;320,50
18.02.2018 06:00;18.02.2018 06:15;1.201,75;459,50;402,75;876,00;0,00;60,50;2.344,50;4.022,75;2.393,00;1.382,00;12,50;318,50
18.02.2018 06:15;18.02.2018 06:30;1.202,75;458,25;409,00;897,75;0,00;60,50;2.346,25;4.019,75;2.394,00;1.382,25;27,75;317,25
18.02.2018 06:30;18.02.2018 06:45;1.203,50;459,00;397,00;917,50;0,00;60,50;2.345,00;4.015,25;2.393,25;1.390,00;50,00;316,75
18.02.2018 06:45;18.02.2018 07:00;1.205,75;458,25;381,50;930,00;0,00;60,50;2.346,75;4.015,75;2.387,50;1.388,00;31,00;316,75
18.02.2018 07:00;18.02.2018 07:15;1.212,50;454,75;366,50;925,25;0,00;60,50;2.339,50;4.043,75;2.349,50;1.392,75;39,50;314,75
18.02.2018 07:15;18.02.2018 07:30;1.215,25;455,25;366,50;929,25;2,00;60,50;2.343,50;4.109,00;2.348,25;1.393,50;29,25;312,75
18.02.2018 07:30;18.02.2018 07:45;1.217,00;455,50;357,50;936,00;18,50;60,50;2.345,25;4.122,75;2.359,00;1.392,75;32,00;315,00
18.02.2018 07:45;18.02.2018 08:00;1.218,25;456,00;345,25;945,25;75,75;60,50;2.342,50;4.127,75;2.378,50;1.387,25;51,00;314,50
18.02.2018 08:00;18.02.2018 08:15;1.221,50;456,50;338,50;930,25;172,00;60,25;2.332,75;4.141,25;2.392,00;1.399,75;58,00;312,00
18.02.2018 08:15;18.02.2018 08:30;1.224,75;457,00;334,25;924,00;292,00;60,25;2.342,50;4.167,50;2.395,00;1.399,50;155,25;312,50
18.02.2018 08:30;18.02.2018 08:45;1.228,00;457,75;335,00;949,50;467,50;60,25;2.344,25;4.202,00;2.399,75;1.409,75;243,00;312,25
18.02.2018 08:45;18.02.2018 09:00;1.230,25;457,00;338,50;961,75;671,00;60,25;2.343,75;4.232,75;2.416,00;1.405,00;65,75;311,25
18.02.2018 09:00;18.02.2018 09:15;1.230,50;456,25;335,50;938,75;901,00;60,25;2.342,00;4.238,25;2.444,25;1.403,75;51,50;307,75
18.02.2018 09:15;18.02.2018 09:30;1.233,25;456,50;334,50;895,75;1.104,75;60,25;2.345,25;4.252,50;2.429,00;1.402,75;103,25;307,00
18.02.2018 09:30;18.02.2018 09:45;1.234,00;456,50;336,75;827,75;1.308,75;60,25;2.344,25;4.244,75;2.455,00;1.403,25;162,00;308,75
18.02.2018 09:45;18.02.2018 10:00;1.235,25;455,25;333,00;751,00;1.518,50;60,25;2.345,50;4.250,75;2.462,50;1.400,75;188,25;305,50
18.02.2018 10:00;18.02.2018 10:15;1.234,00;454,50;333,00;667,00;1.705,00;60,25;2.343,00;4.252,25;2.472,75;1.391,25;104,50;296,00
18.02.2018 10:15;18.02.2018 10:30;1.234,50;454,50;329,00;601,75;1.869,25;60,25;2.343,00;4.255,25;2.473,50;1.395,50;51,50;284,50
18.02.2018 10:30;18.02.2018 10:45;1.233,00;454,50;336,75;549,00;2.033,00;60,25;2.343,25;4.260,50;2.473,75;1.393,75;65,00;284,25
18.02.2018 10:45;18.02.2018 11:00;1.234,25;456,25;338,00;517,50;2.174,25;60,25;2.343,75;4.256,75;2.471,25;1.386,50;49,00;277,50
18.02.2018 11:00;18.02.2018 11:15;1.232,00;458,25;337,75;501,00;2.301,75;60,25;2.343,00;4.285,50;2.489,50;1.391,00;121,75;289,50
18.02.2018 11:15;18.02.2018 11:30;1.231,50;455,75;342,50;494,50;2.445,50;60,25;2.344,25;4.309,25;2.511,75;1.388,50;68,25;289,75
