Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
08.10.2022 13:30;08.10.2022 13:45;13.309,25;14.848,75;1.539,50;3.378,75
08.10.2022 13:45;08.10.2022 14:00;13.092,75;14.766,00;1.673,25;3.230,50
08.10.2022 14:00;08.10.2022 14:15;13.030,75;14.702,75;1.672,00;3.344,25
08.10.2022 14:15;08.10.2022 14:30;12.993,75;14.681,25;1.687,50;3.395,75
08.10.2022 14:30;08.10.2022 14:45;12.931,00;14.592,00;1.661,00;3.458,00
08.10.2022 14:45;08.10.2022 15:00;12.886,50;14.623,25;1.736,75;3.620,25
08.10.2022 15:00;08.10.2022 15:15;12.773,75;14.384,50;1.610,75;3.775,75
08.10.2022 15:15;08.10.2022 15:30;12.764,75;14.322,75;1.558,00;3.878,25
08.10.2022 15:30;08.10.2022 15:45;12.795,75;14.161,75;1.366,00;4.195,75
08.10.2022 15:45;08.10.2022 16:00;12.790,25;14.037,75;1.247,50;4.424,00
08.10.2022 16:00;08.10.2022 16:15;12.799,25;13.976,50;1.177,25;4.633,75
08.10.2022 16:15;08.10.2022 16:30;12.669,25;13.528,25;859,00;4.883,75
08.10.2022 16:30;08.10.2022 16:45;12.602,00;13.148,25;546,25;5.316,25
08.10.2022 16:45;08.10.2022 17:00;12.666,25;13.027,25;361,00;5.930,25
08.10.2022 17:00;08.10.2022 17:15;12.679,00;13.121,50;442,50;6.235,00
08.10.2022 17:15;08.10.2022 17:30;12.651,25;12.897,75;246,50;6.714,25
08.10.2022 17:30;08.10.2022 17:45;12.640,25;12.823,75;183,50;7.120,00
08.10.2022 17:45;08.10.2022 18:00;12.794,00;12.947,75;153,75;7.803,50
08.10.2022 18:00;08.10.2022 18:15;12.927,00;12.970,75;43,75;8.325,75
08.10.2022 18:15;08.10.2022 18:30;12.889,75;12.893,50;3,75;8.348,75
08.10.2022 18:30;08.10.2022 18:45;13.021,75;13.024,50;2,75;8.653,50
08.10.2022 18:45;08.10.2022 19:00;13.211,00;13.213,75;2,75;9.062,50
08.10.2022 19:00;08.10.2022 19:15;13.474,25;13.476,00;1,75;9.359,75
08.10.2022 19:15;08.10.2022 19:30;13.488,75;13.490,25;1,50;9.400,25
08.10.2022 19:30;08.10.2022 19:45;13.371,50;13.373,00;1,50;9.268,25
08.10.2022 19:45;08.10.2022 20:00;13.175,25;13.176,75;1,50;9.072,75
08.10.2022 20:00;08.10.2022 20:15;12.952,50;12.954,00;1,50;8.848,50
08.10.2022 20:15;08.10.2022 20:30;12.714,75;12.716,25;1,50;8.616,75
08.10.2022 20:30;08.10.2022 20:45;12.544,25;12.545,75;1,50;8.449,25
08.10.2022 20:45;08.10.2022 21:00;12.339,50;12.419,50;80,00;8.198,00
08.10.2022 21:00;08.10.2022 21:15;12.190,25;12.236,50;46,25;8.076,75
08.10.2022 21:15;08.10.2022 21:30;12.039,00;12.075,00;36,00;7.984,75
08.10.2022 21:30;08.10.2022 21:45;11.910,75;11.947,00;36,25;7.885,75
08.10.2022 21:45;08.10.2022 22:00;11.725,25;11.737,00;11,75;7.771,75
08.10.2022 22:00;08.10.2022 22:15;11.662,25;11.685,75;23,50;7.819,00
08.10.2022 22:15;08.10.2022 22:30;11.499,25;11.504,75;5,50;7.773,75
08.10.2022 22:30;08.10.2022 22:45;11.343,00;11.349,00;6,00;7.725,25
08.10.2022 22:45;08.10.2022 23:00;11.160,25;11.167,00;6,75;7.649,50
08.10.2022 23:00;08.10.2022 23:15;10.952,75;10.962,50;9,75;7.468,50
08.10.2022 23:15;08.10.2022 23:30;10.812,75;10.911,50;98,75;7.462,25
08.10.2022 23:30;08.10.2022 23:45;10.624,75;10.755,75;131,00;7.399,25
08.10.2022 23:45;09.10.2022 00:00;10.380,75;10.620,00;239,25;7.202,75
09.10.2022 00:00;09.10.2022 00:15;10.244,75;10.379,75;135,00;7.109,00
09.10.2022 00:15;09.10.2022 00:30;10.076,25;10.240,75;164,50;7.035,50
09.10.2022 00:30;09.10.2022 00:45;10.006,50;10.157,75;151,25;7.057,00
09.10.2022 00:45;09.10.2022 01:00;9.920,75;10.170,75;250,00;7.058,00
09.10.2022 01:00;09.10.2022 01:15;9.836,50;10.063,50;227,00;7.022,50
09.10.2022 01:15;09.10.2022 01:30;9.757,25;9.984,75;227,50;6.980,25
09.10.2022 01:30;09.10.2022 01:45;9.665,75;9.886,00;220,25;6.955,00
09.10.2022 01:45;09.10.2022 02:00;9.598,25;9.841,75;243,50;6.965,75
09.10.2022 02:00;09.10.2022 02:15;9.472,00;9.697,50;225,50;6.927,75
09.10.2022 02:15;09.10.2022 02:30;9.412,25;9.647,75;235,50;6.924,50
09.10.2022 02:30;09.10.2022 02:45;9.331,25;9.584,25;253,00;6.881,25
09.10.2022 02:45;09.10.2022 03:00;9.316,75;9.595,75;279,00;6.917,00
09.10.2022 03:00;09.10.2022 03:15;9.384,25;9.807,75;423,50;7.016,75
09.10.2022 03:15;09.10.2022 03:30;9.346,25;9.779,50;433,25;7.017,00
09.10.2022 03:30;09.10.2022 03:45;9.319,00;9.740,00;421,00;7.047,50
09.10.2022 03:45;09.10.2022 04:00;9.345,75;9.718,00;372,25;7.148,25
09.10.2022 04:00;09.10.2022 04:15;9.336,75;9.773,50;436,75;7.224,25
09.10.2022 04:15;09.10.2022 04:30;9.281,25;9.714,25;433,00;7.235,75
09.10.2022 04:30;09.10.2022 04:45;9.328,50;9.729,50;401,00;7.343,00
09.10.2022 04:45;09.10.2022 05:00;9.368,75;9.688,50;319,75;7.464,50
09.10.2022 05:00;09.10.2022 05:15;9.458,25;9.846,75;388,50;7.640,00
09.10.2022 05:15;09.10.2022 05:30;9.411,75;9.753,75;342,00;7.655,75
09.10.2022 05:30;09.10.2022 05:45;9.434,50;9.689,25;254,75;7.721,25
09.10.2022 05:45;09.10.2022 06:00;9.403,25;9.593,50;190,25;7.728,25
09.10.2022 06:00;09.10.2022 06:15;9.440,25;9.637,00;196,75;7.781,75
09.10.2022 06:15;09.10.2022 06:30;9.430,50;9.562,75;132,25;7.798,50
09.10.2022 06:30;09.10.2022 06:45;9.499,25;9.579,75;80,50;7.879,00
09.10.2022 06:45;09.10.2022 07:00;9.559,00;9.622,25;63,25;7.965,75
09.10.2022 07:00;09.10.2022 07:15;9.660,50;9.723,50;63,00;8.070,25
09.10.2022 07:15;09.10.2022 07:30;9.737,25;9.785,25;48,00;8.130,75
09.10.2022 07:30;09.10.2022 07:45;9.800,75;9.825,50;24,75;8.095,50
09.10.2022 07:45;09.10.2022 08:00;9.925,75;9.949,75;24,00;8.001,00
09.10.2022 08:00;09.10.2022 08:15;10.184,25;10.208,00;23,75;7.960,00
09.10.2022 08:15;09.10.2022 08:30;10.453,75;10.477,50;23,75;7.877,75
09.10.2022 08:30;09.10.2022 08:45;10.752,00;10.829,50;77,50;7.752,50
09.10.2022 08:45;09.10.2022 09:00;10.903,00;11.032,50;129,50;7.458,25
09.10.2022 09:00;09.10.2022 09:15;11.122,00;11.210,50;88,50;7.183,00
09.10.2022 09:15;09.10.2022 09:30;11.234,00;11.385,75;151,75;6.830,50
09.10.2022 09:30;09.10.2022 09:45;11.436,75;11.649,75;213,00;6.572,50
09.10.2022 09:45;09.10.2022 10:00;11.574,00;12.061,50;487,50;6.250,50
09.10.2022 10:00;09.10.2022 10:15;11.668,25;11.933,50;265,25;5.907,75
09.10.2022 10:15;09.10.2022 10:30;11.767,50;12.107,50;340,00;5.578,75
09.10.2022 10:30;09.10.2022 10:45;11.918,00;12.423,75;505,75;5.305,00
09.10.2022 10:45;09.10.2022 11:00;12.015,25;12.745,75;730,50;5.051,50
09.10.2022 11:00;09.10.2022 11:15;12.202,00;13.015,25;813,25;4.884,25
09.10.2022 11:15;09.10.2022 11:30;12.316,00;13.432,25;1.116,25;4.642,50
09.10.2022 11:30;09.10.2022 11:45;12.365,75;13.521,00;1.155,25;4.349,00
09.10.2022 11:45;09.10.2022 12:00;12.346,75;13.632,75;1.286,00;3.985,25
09.10.2022 12:00;09.10.2022 12:15;12.294,75;13.760,75;1.466,00;3.640,50
09.10.2022 12:15;09.10.2022 12:30;12.203,75;13.832,00;1.628,25;3.334,25
09.10.2022 12:30;09.10.2022 12:45;12.081,00;13.724,25;1.643,25;3.038,25
09.10.2022 12:45;09.10.2022 13:00;11.969,50;13.680,25;1.710,75;2.910,50
09.10.2022 13:00;09.10.2022 13:15;11.887,25;13.509,00;1.621,75;2.793,25
09.10.2022 13:15;09.10.2022 13:30;11.766,75;13.414,25;1.647,50;2.701,00
09.10.2022 13:30;09.10.2022 13:45;11.691,00;13.349,75;1.658,75;2.665,25
09.10.2022 13:45;09.10.2022 14:00;11.499,50;13.207,00;1.707,50;2.610,00
09.10.2022 14:00;09.10.2022 14:15;11.362,00;13.100,50;1.738,50;2.613,50
09.10.2022 14:15;09.10.2022 14:30;11.341,25;13.000,00;1.658,75;2.829,50
09.10.2022 14:30;09.10.2022 14:45;11.322,50;12.873,50;1.551,00;3.078,75
09.10.2022 14:45;09.10.2022 15:00;11.203,00;12.672,25;1.469,25;3.273,25
09.10.2022 15:00;09.10.2022 15:15;11.219,00;12.465,25;1.246,25;3.648,00
09.10.2022 15:15;09.10.2022 15:30;11.112,75;12.417,25;1.304,50;3.898,00
09.10.2022 15:30;09.10.2022 15:45;11.067,00;12.283,50;1.216,50;4.272,25
09.10.2022 15:45;09.10.2022 16:00;11.107,75;12.290,25;1.182,50;4.739,75
09.10.2022 16:00;09.10.2022 16:15;11.067,50;12.356,00;1.288,50;5.184,50
09.10.2022 16:15;09.10.2022 16:30;10.979,50;11.921,75;942,25;5.580,50
09.10.2022 16:30;09.10.2022 16:45;10.948,50;11.603,50;655,00;6.082,50
09.10.2022 16:45;09.10.2022 17:00;10.988,00;11.158,00;170,00;6.605,50
09.10.2022 17:00;09.10.2022 17:15;11.105,50;11.368,00;262,50;7.198,50
09.10.2022 17:15;09.10.2022 17:30;11.257,75;11.286,25;28,50;7.834,25
09.10.2022 17:30;09.10.2022 17:45;11.434,00;11.438,50;4,50;8.455,75
09.10.2022 17:45;09.10.2022 18:00;11.607,50;11.609,50;2,00;8.986,75
09.10.2022 18:00;09.10.2022 18:15;11.857,75;11.859,50;1,75;9.390,00
09.10.2022 18:15;09.10.2022 18:30;11.993,25;11.995,00;1,75;9.460,25
09.10.2022 18:30;09.10.2022 18:45;12.131,50;12.133,25;1,75;9.386,50
09.10.2022 18:45;09.10.2022 19:00;12.358,25;12.360,00;1,75;9.376,75
09.10.2022 19:00;09.10.2022 19:15;12.609,25;12.609,50;0,25;9.177,50
09.10.2022 19:15;09.10.2022 19:30;12.562,50;12.562,75;0,25;8.626,25
09.10.2022 19:30;09.10.2022 19:45;12.430,75;12.432,50;1,75;8.047,50
09.10.2022 19:45;09.10.2022 20:00;12.449,25;12.475,00;25,75;7.665,00
09.10.2022 20:00;09.10.2022 20:15;12.343,75;12.380,50;36,75;7.186,50
09.10.2022 20:15;09.10.2022 20:30;12.226,50;12.305,50;79,00;6.734,25
09.10.2022 20:30;09.10.2022 20:45;12.077,75;12.212,50;134,75;6.292,25
09.10.2022 20:45;09.10.2022 21:00;12.021,50;12.410,25;388,75;6.014,50
09.10.2022 21:00;09.10.2022 21:15;11.924,25;11.985,25;61,00;5.733,50
09.10.2022 21:15;09.10.2022 21:30;11.822,00;11.907,75;85,75;5.489,50
09.10.2022 21:30;09.10.2022 21:45;11.812,25;12.150,50;338,25;5.368,00
09.10.2022 21:45;09.10.2022 22:00;11.804,25;12.206,75;402,50;5.333,50
09.10.2022 22:00;09.10.2022 22:15;12.023,00;12.357,75;334,75;5.714,75
09.10.2022 22:15;09.10.2022 22:30;11.962,00;12.191,25;229,25;5.634,00
09.10.2022 22:30;09.10.2022 22:45;11.798,00;12.188,50;390,50;5.399,25
09.10.2022 22:45;09.10.2022 23:00;11.611,75;12.231,25;619,50;5.260,75
09.10.2022 23:00;09.10.2022 23:15;11.409,75;12.318,00;908,25;5.128,00
09.10.2022 23:15;09.10.2022 23:30;11.274,75;12.317,50;1.042,75;4.995,25
09.10.2022 23:30;09.10.2022 23:45;11.109,25;12.122,75;1.013,50;4.869,75
09.10.2022 23:45;10.10.2022 00:00;11.018,50;12.089,00;1.070,50;4.815,75
10.10.2022 00:00;10.10.2022 00:15;10.879,00;12.358,50;1.479,50;4.881,50
10.10.2022 00:15;10.10.2022 00:30;10.839,00;12.348,50;1.509,50;4.763,00
10.10.2022 00:30;10.10.2022 00:45;10.810,50;12.434,50;1.624,00;4.762,25
10.10.2022 00:45;10.10.2022 01:00;10.709,75;12.375,25;1.665,50;4.712,25
10.10.2022 01:00;10.10.2022 01:15;10.611,75;12.260,00;1.648,25;4.568,25
10.10.2022 01:15;10.10.2022 01:30;10.616,25;12.276,00;1.659,75;4.582,75
10.10.2022 01:30;10.10.2022 01:45;10.543,75;12.172,00;1.628,25;4.620,50
10.10.2022 01:45;10.10.2022 02:00;10.499,00;12.122,25;1.623,25;4.652,50
10.10.2022 02:00;10.10.2022 02:15;10.471,75;12.138,00;1.666,25;4.688,75
10.10.2022 02:15;10.10.2022 02:30;10.464,50;12.108,75;1.644,25;4.691,00
10.10.2022 02:30;10.10.2022 02:45;10.454,00;12.094,50;1.640,50;4.717,25
10.10.2022 02:45;10.10.2022 03:00;10.462,50;12.124,00;1.661,50;4.750,00
10.10.2022 03:00;10.10.2022 03:15;10.534,00;12.207,00;1.673,00;4.908,75
10.10.2022 03:15;10.10.2022 03:30;10.561,50;12.243,75;1.682,25;4.973,50
10.10.2022 03:30;10.10.2022 03:45;10.599,25;12.267,00;1.667,75;5.079,00
10.10.2022 03:45;10.10.2022 04:00;10.703,75;12.354,00;1.650,25;5.264,50
10.10.2022 04:00;10.10.2022 04:15;10.826,25;12.519,00;1.692,75;5.383,00
10.10.2022 04:15;10.10.2022 04:30;10.914,25;12.547,00;1.632,75;5.518,00
10.10.2022 04:30;10.10.2022 04:45;11.020,50;12.561,50;1.541,00;5.669,50
10.10.2022 04:45;10.10.2022 05:00;11.219,75;12.671,25;1.451,50;5.878,50
10.10.2022 05:00;10.10.2022 05:15;11.545,75;12.809,50;1.263,75;6.253,00
10.10.2022 05:15;10.10.2022 05:30;11.729,50;12.972,50;1.243,00;6.383,75
10.10.2022 05:30;10.10.2022 05:45;11.987,50;12.948,75;961,25;6.621,50
10.10.2022 05:45;10.10.2022 06:00;12.403,75;13.169,75;766,00;7.072,75
10.10.2022 06:00;10.10.2022 06:15;13.032,75;13.477,00;444,25;7.604,25
10.10.2022 06:15;10.10.2022 06:30;13.502,25;13.636,00;133,75;8.199,00
10.10.2022 06:30;10.10.2022 06:45;13.922,25;13.950,50;28,25;8.584,00
10.10.2022 06:45;10.10.2022 07:00;14.330,50;14.334,75;4,25;9.049,25
10.10.2022 07:00;10.10.2022 07:15;14.826,50;14.830,00;3,50;9.620,25
10.10.2022 07:15;10.10.2022 07:30;15.051,25;15.054,75;3,50;9.904,75
10.10.2022 07:30;10.10.2022 07:45;15.175,25;15.178,75;3,50;10.038,50
10.10.2022 07:45;10.10.2022 08:00;15.322,50;15.326,00;3,50;10.122,25
10.10.2022 08:00;10.10.2022 08:15;15.571,25;15.574,75;3,50;10.319,25
10.10.2022 08:15;10.10.2022 08:30;15.739,25;15.742,75;3,50;10.328,50
10.10.2022 08:30;10.10.2022 08:45;15.843,25;15.853,75;10,50;10.202,50
10.10.2022 08:45;10.10.2022 09:00;15.943,75;15.947,25;3,50;10.109,25
10.10.2022 09:00;10.10.2022 09:15;15.833,00;15.836,50;3,50;9.745,25
10.10.2022 09:15;10.10.2022 09:30;15.873,75;15.877,25;3,50;9.652,25
10.10.2022 09:30;10.10.2022 09:45;15.944,25;15.947,75;3,50;9.515,50
10.10.2022 09:45;10.10.2022 10:00;15.958,50;15.962,25;3,75;9.295,50
10.10.2022 10:00;10.10.2022 10:15;16.009,50;16.013,25;3,75;9.106,00
10.10.2022 10:15;10.10.2022 10:30;15.997,75;16.001,50;3,75;8.916,25
10.10.2022 10:30;10.10.2022 10:45;16.023,25;16.027,25;4,00;8.712,75
10.10.2022 10:45;10.10.2022 11:00;15.982,25;15.987,75;5,50;8.435,00
10.10.2022 11:00;10.10.2022 11:15;15.974,25;15.978,25;4,00;8.168,25
10.10.2022 11:15;10.10.2022 11:30;16.017,75;16.028,00;10,25;8.012,75
10.10.2022 11:30;10.10.2022 11:45;16.089,75;16.179,75;90,00;7.876,50
10.10.2022 11:45;10.10.2022 12:00;16.057,75;16.243,00;185,25;7.696,00
10.10.2022 12:00;10.10.2022 12:15;15.964,50;16.322,50;358,00;7.414,50
10.10.2022 12:15;10.10.2022 12:30;15.809,00;16.402,25;593,25;7.145,00
10.10.2022 12:30;10.10.2022 12:45;15.859,25;16.665,50;806,25;6.985,50
10.10.2022 12:45;10.10.2022 13:00;15.857,25;16.673,50;816,25;6.954,75
10.10.2022 13:00;10.10.2022 13:15;15.822,50;16.647,50;825,00;6.793,00
10.10.2022 13:15;10.10.2022 13:30;15.706,50;16.593,50;887,00;6.582,50
10.10.2022 13:30;10.10.2022 13:45;15.627,00;16.388,75;761,75;6.508,75
10.10.2022 13:45;10.10.2022 14:00;15.506,25;16.473,50;967,25;6.407,75
10.10.2022 14:00;10.10.2022 14:15;15.454,00;16.569,25;1.115,25;6.536,75
10.10.2022 14:15;10.10.2022 14:30;15.296,00;16.337,50;1.041,50;6.639,25
10.10.2022 14:30;10.10.2022 14:45;15.240,00;16.161,50;921,50;6.684,75
10.10.2022 14:45;10.10.2022 15:00;15.210,00;16.101,75;891,75;6.821,50
10.10.2022 15:00;10.10.2022 15:15;15.184,50;15.788,00;603,50;6.976,75
10.10.2022 15:15;10.10.2022 15:30;15.133,75;15.634,00;500,25;7.190,25
10.10.2022 15:30;10.10.2022 15:45;15.102,75;15.494,00;391,25;7.489,00
10.10.2022 15:45;10.10.2022 16:00;14.970,00;15.215,50;245,50;7.775,00
10.10.2022 16:00;10.10.2022 16:15;14.967,00;15.204,00;237,00;8.165,25
10.10.2022 16:15;10.10.2022 16:30;14.970,50;15.132,00;161,50;8.558,00
10.10.2022 16:30;10.10.2022 16:45;14.866,25;14.961,50;95,25;8.868,50
10.10.2022 16:45;10.10.2022 17:00;14.759,25;14.814,50;55,25;9.081,25
10.10.2022 17:00;10.10.2022 17:15;14.865,75;14.988,50;122,75;9.533,75
10.10.2022 17:15;10.10.2022 17:30;15.022,00;15.073,00;51,00;9.994,75
10.10.2022 17:30;10.10.2022 17:45;15.102,25;15.152,75;50,50;10.319,25
10.10.2022 17:45;10.10.2022 18:00;15.203,50;15.254,00;50,50;10.500,75
10.10.2022 18:00;10.10.2022 18:15;15.301,25;15.351,75;50,50;10.515,75
10.10.2022 18:15;10.10.2022 18:30;15.375,50;15.427,75;52,25;10.657,50
10.10.2022 18:30;10.10.2022 18:45;15.554,25;15.620,75;66,50;10.867,00
10.10.2022 18:45;10.10.2022 19:00;15.706,50;15.770,75;64,25;11.109,25
10.10.2022 19:00;10.10.2022 19:15;15.832,25;15.882,75;50,50;11.213,25
10.10.2022 19:15;10.10.2022 19:30;15.770,00;15.820,50;50,50;11.074,25
10.10.2022 19:30;10.10.2022 19:45;15.686,25;15.736,75;50,50;10.937,75
10.10.2022 19:45;10.10.2022 20:00;15.482,00;15.532,50;50,50;10.680,00
10.10.2022 20:00;10.10.2022 20:15;15.216,75;15.267,25;50,50;10.408,00
10.10.2022 20:15;10.10.2022 20:30;15.003,00;15.053,75;50,75;10.069,00
10.10.2022 20:30;10.10.2022 20:45;14.673,75;14.678,00;4,25;9.691,25
10.10.2022 20:45;10.10.2022 21:00;14.549,00;14.685,50;136,50;9.602,00
10.10.2022 21:00;10.10.2022 21:15;14.278,25;14.373,00;94,75;9.170,25
10.10.2022 21:15;10.10.2022 21:30;14.159,25;14.247,00;87,75;8.954,75
10.10.2022 21:30;10.10.2022 21:45;13.842,00;13.878,50;36,50;8.620,25
10.10.2022 21:45;10.10.2022 22:00;13.631,75;13.954,25;322,50;8.465,00
10.10.2022 22:00;10.10.2022 22:15;13.448,75;13.614,00;165,25;8.386,50
10.10.2022 22:15;10.10.2022 22:30;13.285,75;13.327,25;41,50;8.273,00
10.10.2022 22:30;10.10.2022 22:45;12.956,50;13.038,25;81,75;8.005,00
10.10.2022 22:45;10.10.2022 23:00;12.698,75;12.920,75;222,00;7.757,50
10.10.2022 23:00;10.10.2022 23:15;12.457,75;12.676,00;218,25;7.590,00
10.10.2022 23:15;10.10.2022 23:30;12.318,25;12.492,00;173,75;7.586,00
10.10.2022 23:30;10.10.2022 23:45;12.150,75;12.520,25;369,50;7.464,00
10.10.2022 23:45;11.10.2022 00:00;11.956,75;12.415,75;459,00;7.309,75
11.10.2022 00:00;11.10.2022 00:15;11.737,25;12.513,00;775,75;7.008,75
11.10.2022 00:15;11.10.2022 00:30;11.606,25;12.406,00;799,75;6.874,50
11.10.2022 00:30;11.10.2022 00:45;11.480,50;12.493,75;1.013,25;6.828,75
11.10.2022 00:45;11.10.2022 01:00;11.351,75;12.405,25;1.053,50;6.679,75
11.10.2022 01:00;11.10.2022 01:15;11.241,75;12.578,50;1.336,75;6.589,00
11.10.2022 01:15;11.10.2022 01:30;11.228,50;12.505,00;1.276,50;6.659,75
11.10.2022 01:30;11.10.2022 01:45;11.129,75;12.416,25;1.286,50;6.725,50
11.10.2022 01:45;11.10.2022 02:00;11.102,50;12.344,00;1.241,50;6.785,50
11.10.2022 02:00;11.10.2022 02:15;10.948,50;12.129,75;1.181,25;6.761,50
11.10.2022 02:15;11.10.2022 02:30;10.864,50;12.042,00;1.177,50;6.806,25
11.10.2022 02:30;11.10.2022 02:45;10.835,25;11.955,50;1.120,25;6.812,75
11.10.2022 02:45;11.10.2022 03:00;10.866,75;12.011,25;1.144,50;6.872,00
11.10.2022 03:00;11.10.2022 03:15;10.831,50;12.114,00;1.282,50;6.893,00
11.10.2022 03:15;11.10.2022 03:30;10.878,00;12.126,25;1.248,25;7.012,25
11.10.2022 03:30;11.10.2022 03:45;10.887,25;12.155,75;1.268,50;7.070,00
11.10.2022 03:45;11.10.2022 04:00;10.950,75;12.204,75;1.254,00;7.139,00
11.10.2022 04:00;11.10.2022 04:15;11.103,75;12.442,25;1.338,50;7.340,00
11.10.2022 04:15;11.10.2022 04:30;11.142,25;12.436,00;1.293,75;7.548,25
11.10.2022 04:30;11.10.2022 04:45;11.279,00;12.517,75;1.238,75;7.722,25
11.10.2022 04:45;11.10.2022 05:00;11.427,50;12.537,25;1.109,75;7.931,75
11.10.2022 05:00;11.10.2022 05:15;11.718,25;12.441,00;722,75;8.296,00
11.10.2022 05:15;11.10.2022 05:30;11.794,50;12.227,00;432,50;8.469,25
11.10.2022 05:30;11.10.2022 05:45;12.054,00;12.363,50;309,50;8.803,25
11.10.2022 05:45;11.10.2022 06:00;12.415,25;12.638,00;222,75;9.202,50
11.10.2022 06:00;11.10.2022 06:15;13.039,00;13.216,75;177,75;9.822,50
11.10.2022 06:15;11.10.2022 06:30;13.626,00;13.736,00;110,00;10.488,00
11.10.2022 06:30;11.10.2022 06:45;14.006,75;14.081,75;75,00;10.885,00
11.10.2022 06:45;11.10.2022 07:00;14.364,75;14.398,25;33,50;11.329,00
11.10.2022 07:00;11.10.2022 07:15;14.814,50;14.820,75;6,25;11.890,75
11.10.2022 07:15;11.10.2022 07:30;15.053,50;15.059,00;5,50;12.148,00
11.10.2022 07:30;11.10.2022 07:45;15.205,50;15.210,25;4,75;12.289,00
11.10.2022 07:45;11.10.2022 08:00;15.418,00;15.422,75;4,75;12.454,25
11.10.2022 08:00;11.10.2022 08:15;15.630,00;15.634,75;4,75;12.613,25
11.10.2022 08:15;11.10.2022 08:30;15.664,25;15.669,00;4,75;12.544,75
11.10.2022 08:30;11.10.2022 08:45;15.692,00;15.696,75;4,75;12.411,00
11.10.2022 08:45;11.10.2022 09:00;15.721,75;15.726,50;4,75;12.274,00
11.10.2022 09:00;11.10.2022 09:15;15.705,25;15.710,25;5,00;11.985,00
11.10.2022 09:15;11.10.2022 09:30;15.631,25;15.636,25;5,00;11.629,25
11.10.2022 09:30;11.10.2022 09:45;15.692,25;15.697,25;5,00;11.431,00
11.10.2022 09:45;11.10.2022 10:00;15.707,50;15.712,75;5,25;11.275,50
11.10.2022 10:00;11.10.2022 10:15;15.741,25;15.748,00;6,75;11.028,75
11.10.2022 10:15;11.10.2022 10:30;15.874,00;15.919,25;45,25;10.799,25
11.10.2022 10:30;11.10.2022 10:45;15.985,50;16.175,00;189,50;10.624,75
11.10.2022 10:45;11.10.2022 11:00;16.009,25;16.257,50;248,25;10.426,25
11.10.2022 11:00;11.10.2022 11:15;16.077,25;16.238,75;161,50;10.203,00
11.10.2022 11:15;11.10.2022 11:30;16.155,50;16.361,25;205,75;10.001,75
11.10.2022 11:30;11.10.2022 11:45;16.317,50;16.679,50;362,00;9.811,00
11.10.2022 11:45;11.10.2022 12:00;16.247,00;16.787,25;540,25;9.523,00
11.10.2022 12:00;11.10.2022 12:15;16.180,75;16.678,25;497,50;9.309,50
11.10.2022 12:15;11.10.2022 12:30;16.113,75;16.733,50;619,75;9.125,75
11.10.2022 12:30;11.10.2022 12:45;16.107,00;16.950,25;843,25;8.977,75
11.10.2022 12:45;11.10.2022 13:00;16.081,00;16.963,25;882,25;8.919,75
11.10.2022 13:00;11.10.2022 13:15;16.051,00;16.993,75;942,75;8.917,50
11.10.2022 13:15;11.10.2022 13:30;15.884,00;16.837,75;953,75;8.940,75
11.10.2022 13:30;11.10.2022 13:45;15.732,50;16.697,25;964,75;8.882,75
11.10.2022 13:45;11.10.2022 14:00;15.590,50;16.597,50;1.007,00;8.891,75
11.10.2022 14:00;11.10.2022 14:15;15.552,75;16.593,25;1.040,50;9.138,75
11.10.2022 14:15;11.10.2022 14:30;15.468,50;16.401,00;932,50;9.250,50
11.10.2022 14:30;11.10.2022 14:45;15.394,00;16.122,25;728,25;9.335,75
11.10.2022 14:45;11.10.2022 15:00;15.207,50;15.882,75;675,25;9.482,00
11.10.2022 15:00;11.10.2022 15:15;15.138,00;15.714,00;576,00;9.630,75
11.10.2022 15:15;11.10.2022 15:30;14.979,25;15.550,75;571,50;9.880,25
11.10.2022 15:30;11.10.2022 15:45;14.869,25;15.396,50;527,25;10.101,00
11.10.2022 15:45;11.10.2022 16:00;14.654,25;15.102,50;448,25;10.232,50
11.10.2022 16:00;11.10.2022 16:15;14.738,50;15.133,75;395,25;10.743,00
11.10.2022 16:15;11.10.2022 16:30;14.679,50;14.987,25;307,75;11.173,25
11.10.2022 16:30;11.10.2022 16:45;14.651,50;14.843,25;191,75;11.616,75
11.10.2022 16:45;11.10.2022 17:00;14.604,00;14.708,25;104,25;12.010,75
11.10.2022 17:00;11.10.2022 17:15;14.602,25;14.719,25;117,00;12.462,50
11.10.2022 17:15;11.10.2022 17:30;14.603,25;14.634,25;31,00;12.886,75
11.10.2022 17:30;11.10.2022 17:45;14.668,75;14.670,75;2,00;13.347,75
11.10.2022 17:45;11.10.2022 18:00;14.719,75;14.720,50;0,75;13.719,00
11.10.2022 18:00;11.10.2022 18:15;14.742,00;14.742,50;0,50;13.953,25
11.10.2022 18:15;11.10.2022 18:30;14.787,75;14.790,75;3,00;14.104,00
11.10.2022 18:30;11.10.2022 18:45;14.966,25;14.969,00;2,75;14.324,00
11.10.2022 18:45;11.10.2022 19:00;15.181,25;15.184,00;2,75;14.580,25
11.10.2022 19:00;11.10.2022 19:15;15.379,50;15.382,25;2,75;14.776,25
11.10.2022 19:15;11.10.2022 19:30;15.366,00;15.368,75;2,75;14.735,50
