Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
08.03.2017 16:00;08.03.2017 16:15;17.953,50;18.222,00;268,50;11.629,50
08.03.2017 16:15;08.03.2017 16:30;17.920,25;18.074,25;154,00;11.773,75
08.03.2017 16:30;08.03.2017 16:45;17.834,25;17.970,00;135,75;11.907,75
08.03.2017 16:45;08.03.2017 17:00;17.838,50;17.930,25;91,75;12.014,75
08.03.2017 17:00;08.03.2017 17:15;17.838,25;17.935,00;96,75;12.146,25
08.03.2017 17:15;08.03.2017 17:30;17.956,50;18.010,25;53,75;12.343,50
08.03.2017 17:30;08.03.2017 17:45;18.079,25;18.095,00;15,75;12.537,75
08.03.2017 17:45;08.03.2017 18:00;18.208,75;18.226,75;18,00;12.714,75
08.03.2017 18:00;08.03.2017 18:15;18.313,50;18.354,25;40,75;12.890,00
08.03.2017 18:15;08.03.2017 18:30;18.507,25;18.513,00;5,75;13.148,00
08.03.2017 18:30;08.03.2017 18:45;18.679,75;18.680,25;0,50;13.357,00
08.03.2017 18:45;08.03.2017 19:00;18.657,00;18.657,25;0,25;13.429,00
08.03.2017 19:00;08.03.2017 19:15;18.585,25;18.585,75;0,50;13.502,00
08.03.2017 19:15;08.03.2017 19:30;18.346,75;18.347,00;0,25;13.451,75
08.03.2017 19:30;08.03.2017 19:45;18.191,75;18.192,25;0,50;13.414,00
08.03.2017 19:45;08.03.2017 20:00;17.977,50;17.978,75;1,25;13.286,75
08.03.2017 20:00;08.03.2017 20:15;17.628,50;17.630,00;1,50;12.983,50
08.03.2017 20:15;08.03.2017 20:30;17.291,00;17.292,25;1,25;12.666,25
08.03.2017 20:30;08.03.2017 20:45;17.026,75;17.036,25;9,50;12.495,00
08.03.2017 20:45;08.03.2017 21:00;16.813,75;16.829,00;15,25;12.352,00
08.03.2017 21:00;08.03.2017 21:15;16.602,75;16.616,25;13,50;12.240,00
08.03.2017 21:15;08.03.2017 21:30;16.361,50;16.374,75;13,25;12.163,50
08.03.2017 21:30;08.03.2017 21:45;16.153,50;16.167,00;13,50;12.052,25
08.03.2017 21:45;08.03.2017 22:00;15.840,00;15.858,75;18,75;11.801,25
08.03.2017 22:00;08.03.2017 22:15;15.787,00;15.807,00;20,00;11.889,50
08.03.2017 22:15;08.03.2017 22:30;15.543,00;15.598,75;55,75;11.692,25
08.03.2017 22:30;08.03.2017 22:45;15.224,75;15.365,75;141,00;11.458,50
08.03.2017 22:45;08.03.2017 23:00;15.018,75;15.373,00;354,25;11.309,50
08.03.2017 23:00;08.03.2017 23:15;14.650,00;14.876,00;226,00;10.963,50
08.03.2017 23:15;08.03.2017 23:30;14.409,50;14.648,00;238,50;10.824,25
08.03.2017 23:30;08.03.2017 23:45;14.095,00;14.351,50;256,50;10.603,75
08.03.2017 23:45;09.03.2017 00:00;13.757,75;14.167,25;409,50;10.387,25
09.03.2017 00:00;09.03.2017 00:15;13.659,50;14.163,00;503,50;10.397,00
09.03.2017 00:15;09.03.2017 00:30;13.510,25;14.055,25;545,00;10.352,50
09.03.2017 00:30;09.03.2017 00:45;13.323,75;13.853,25;529,50;10.297,25
09.03.2017 00:45;09.03.2017 01:00;13.099,50;13.617,25;517,75;10.199,50
09.03.2017 01:00;09.03.2017 01:15;13.018,50;13.429,00;410,50;10.287,50
09.03.2017 01:15;09.03.2017 01:30;12.984,50;13.570,00;585,50;10.389,75
09.03.2017 01:30;09.03.2017 01:45;12.834,50;13.512,25;677,75;10.312,50
09.03.2017 01:45;09.03.2017 02:00;12.782,25;13.474,25;692,00;10.307,75
09.03.2017 02:00;09.03.2017 02:15;12.508,00;13.331,00;823,00;10.116,75
09.03.2017 02:15;09.03.2017 02:30;12.500,50;13.280,75;780,25;10.175,00
09.03.2017 02:30;09.03.2017 02:45;12.564,25;13.323,75;759,50;10.302,25
09.03.2017 02:45;09.03.2017 03:00;12.605,25;13.279,00;673,75;10.370,00
09.03.2017 03:00;09.03.2017 03:15;12.599,00;13.312,50;713,50;10.385,25
09.03.2017 03:15;09.03.2017 03:30;12.612,75;13.378,75;766,00;10.467,25
09.03.2017 03:30;09.03.2017 03:45;12.569,00;13.331,00;762,00;10.500,25
09.03.2017 03:45;09.03.2017 04:00;12.690,00;13.453,75;763,75;10.627,75
09.03.2017 04:00;09.03.2017 04:15;12.711,25;13.598,75;887,50;10.647,25
09.03.2017 04:15;09.03.2017 04:30;12.784,50;13.692,50;908,00;10.739,25
09.03.2017 04:30;09.03.2017 04:45;12.870,50;13.724,25;853,75;10.876,50
09.03.2017 04:45;09.03.2017 05:00;12.991,00;13.807,25;816,25;11.044,50
09.03.2017 05:00;09.03.2017 05:15;13.329,00;13.986,25;657,25;11.441,25
09.03.2017 05:15;09.03.2017 05:30;13.593,00;14.303,25;710,25;11.696,00
09.03.2017 05:30;09.03.2017 05:45;13.936,25;14.488,25;552,00;12.072,00
09.03.2017 05:45;09.03.2017 06:00;14.464,50;14.675,00;210,50;12.649,25
09.03.2017 06:00;09.03.2017 06:15;15.151,25;15.384,50;233,25;13.370,75
09.03.2017 06:15;09.03.2017 06:30;15.770,75;15.819,50;48,75;14.048,75
09.03.2017 06:30;09.03.2017 06:45;16.177,00;16.177,25;0,25;14.484,50
09.03.2017 06:45;09.03.2017 07:00;16.490,25;16.490,75;0,50;14.790,75
09.03.2017 07:00;09.03.2017 07:15;16.778,75;16.791,75;13,00;15.077,50
09.03.2017 07:15;09.03.2017 07:30;16.996,00;17.006,75;10,75;15.301,25
09.03.2017 07:30;09.03.2017 07:45;17.258,25;17.267,25;9,00;15.523,25
09.03.2017 07:45;09.03.2017 08:00;17.485,75;17.493,50;7,75;15.633,75
09.03.2017 08:00;09.03.2017 08:15;17.747,25;17.759,00;11,75;15.760,50
09.03.2017 08:15;09.03.2017 08:30;17.848,25;17.861,00;12,75;15.733,00
09.03.2017 08:30;09.03.2017 08:45;17.940,00;17.954,75;14,75;15.704,25
09.03.2017 08:45;09.03.2017 09:00;17.976,50;17.992,25;15,75;15.597,25
09.03.2017 09:00;09.03.2017 09:15;17.804,25;17.817,50;13,25;15.282,00
09.03.2017 09:15;09.03.2017 09:30;17.817,00;17.832,25;15,25;15.070,50
09.03.2017 09:30;09.03.2017 09:45;17.903,75;17.920,00;16,25;15.010,00
09.03.2017 09:45;09.03.2017 10:00;17.960,00;17.978,25;18,25;14.931,25
09.03.2017 10:00;09.03.2017 10:15;18.013,50;18.027,50;14,00;14.857,50
09.03.2017 10:15;09.03.2017 10:30;18.141,50;18.157,00;15,50;14.847,25
09.03.2017 10:30;09.03.2017 10:45;18.173,25;18.194,00;20,75;14.837,25
09.03.2017 10:45;09.03.2017 11:00;18.319,00;18.333,50;14,50;14.922,50
09.03.2017 11:00;09.03.2017 11:15;18.357,25;18.369,50;12,25;14.854,75
09.03.2017 11:15;09.03.2017 11:30;18.424,75;18.438,00;13,25;14.865,75
09.03.2017 11:30;09.03.2017 11:45;18.474,75;18.488,00;13,25;14.846,25
09.03.2017 11:45;09.03.2017 12:00;18.464,50;18.478,00;13,50;14.782,25
09.03.2017 12:00;09.03.2017 12:15;18.328,75;18.342,00;13,25;14.515,25
09.03.2017 12:15;09.03.2017 12:30;18.273,25;18.289,50;16,25;14.341,75
09.03.2017 12:30;09.03.2017 12:45;18.251,00;18.265,25;14,25;14.288,75
09.03.2017 12:45;09.03.2017 13:00;18.222,00;18.238,75;16,75;14.136,25
09.03.2017 13:00;09.03.2017 13:15;18.240,75;18.253,00;12,25;13.994,25
09.03.2017 13:15;09.03.2017 13:30;18.129,50;18.145,50;16,00;13.873,50
09.03.2017 13:30;09.03.2017 13:45;18.009,00;18.100,25;91,25;13.638,25
09.03.2017 13:45;09.03.2017 14:00;17.815,00;17.993,25;178,25;13.346,00
09.03.2017 14:00;09.03.2017 14:15;17.850,00;17.963,00;113,00;13.298,75
09.03.2017 14:15;09.03.2017 14:30;17.747,00;17.932,00;185,00;13.093,50
09.03.2017 14:30;09.03.2017 14:45;17.736,00;17.885,00;149,00;12.962,75
09.03.2017 14:45;09.03.2017 15:00;17.600,50;17.893,25;292,75;12.686,50
09.03.2017 15:00;09.03.2017 15:15;17.633,50;17.849,25;215,75;12.557,50
09.03.2017 15:15;09.03.2017 15:30;17.519,00;17.737,50;218,50;12.331,25
09.03.2017 15:30;09.03.2017 15:45;17.436,75;17.643,75;207,00;12.196,75
09.03.2017 15:45;09.03.2017 16:00;17.363,00;17.492,25;129,25;12.196,25
09.03.2017 16:00;09.03.2017 16:15;17.316,50;17.542,50;226,00;12.183,25
09.03.2017 16:15;09.03.2017 16:30;17.298,75;17.498,00;199,25;12.176,75
09.03.2017 16:30;09.03.2017 16:45;17.256,25;17.498,00;241,75;12.048,50
09.03.2017 16:45;09.03.2017 17:00;17.268,00;17.523,50;255,50;11.997,75
09.03.2017 17:00;09.03.2017 17:15;17.310,25;17.513,75;203,50;12.096,50
09.03.2017 17:15;09.03.2017 17:30;17.407,75;17.585,25;177,50;12.240,50
09.03.2017 17:30;09.03.2017 17:45;17.503,25;17.629,25;126,00;12.407,00
09.03.2017 17:45;09.03.2017 18:00;17.678,75;17.813,50;134,75;12.603,25
09.03.2017 18:00;09.03.2017 18:15;17.725,25;17.952,50;227,25;12.537,25
09.03.2017 18:15;09.03.2017 18:30;17.954,25;18.093,00;138,75;12.605,25
09.03.2017 18:30;09.03.2017 18:45;18.275,75;18.405,75;130,00;12.803,50
09.03.2017 18:45;09.03.2017 19:00;18.473,00;18.588,25;115,25;12.777,00
09.03.2017 19:00;09.03.2017 19:15;18.475,75;18.590,75;115,00;12.624,50
09.03.2017 19:15;09.03.2017 19:30;18.366,50;18.495,75;129,25;12.290,25
09.03.2017 19:30;09.03.2017 19:45;18.214,75;18.379,50;164,75;12.005,75
09.03.2017 19:45;09.03.2017 20:00;18.039,00;18.277,00;238,00;11.670,50
09.03.2017 20:00;09.03.2017 20:15;17.791,00;17.906,75;115,75;11.351,75
09.03.2017 20:15;09.03.2017 20:30;17.432,50;17.577,00;144,50;10.900,50
09.03.2017 20:30;09.03.2017 20:45;17.097,50;17.266,00;168,50;10.434,50
09.03.2017 20:45;09.03.2017 21:00;16.790,25;16.958,25;168,00;10.096,50
09.03.2017 21:00;09.03.2017 21:15;16.681,75;16.872,00;190,25;9.934,50
09.03.2017 21:15;09.03.2017 21:30;16.584,25;16.787,25;203,00;9.778,75
09.03.2017 21:30;09.03.2017 21:45;16.210,75;16.449,75;239,00;9.446,50
09.03.2017 21:45;09.03.2017 22:00;15.955,00;16.296,75;341,75;9.162,25
09.03.2017 22:00;09.03.2017 22:15;15.957,50;16.047,00;89,50;9.274,50
09.03.2017 22:15;09.03.2017 22:30;15.667,50;15.759,25;91,75;9.040,75
09.03.2017 22:30;09.03.2017 22:45;15.363,50;15.588,00;224,50;8.779,50
09.03.2017 22:45;09.03.2017 23:00;15.155,50;15.521,50;366,00;8.587,50
09.03.2017 23:00;09.03.2017 23:15;14.753,00;15.040,00;287,00;8.249,75
09.03.2017 23:15;09.03.2017 23:30;14.407,50;14.774,25;366,75;8.001,25
09.03.2017 23:30;09.03.2017 23:45;14.061,25;14.575,50;514,25;7.732,25
09.03.2017 23:45;10.03.2017 00:00;13.865,50;14.543,75;678,25;7.533,00
10.03.2017 00:00;10.03.2017 00:15;13.467,00;14.132,50;665,50;7.157,50
10.03.2017 00:15;10.03.2017 00:30;13.135,25;13.849,50;714,25;6.860,75
10.03.2017 00:30;10.03.2017 00:45;13.007,25;13.691,50;684,25;6.800,00
10.03.2017 00:45;10.03.2017 01:00;12.865,25;13.590,25;725,00;6.711,50
10.03.2017 01:00;10.03.2017 01:15;12.810,00;13.520,50;710,50;6.708,75
10.03.2017 01:15;10.03.2017 01:30;12.643,00;13.469,00;826,00;6.578,50
10.03.2017 01:30;10.03.2017 01:45;12.633,75;13.345,50;711,75;6.615,00
10.03.2017 01:45;10.03.2017 02:00;12.538,25;13.341,75;803,50;6.599,25
10.03.2017 02:00;10.03.2017 02:15;12.436,75;13.324,25;887,50;6.571,25
10.03.2017 02:15;10.03.2017 02:30;12.405,50;13.292,00;886,50;6.592,50
10.03.2017 02:30;10.03.2017 02:45;12.457,75;13.314,00;856,25;6.650,75
10.03.2017 02:45;10.03.2017 03:00;12.531,00;13.354,00;823,00;6.769,50
10.03.2017 03:00;10.03.2017 03:15;12.540,50;13.393,25;852,75;6.836,50
10.03.2017 03:15;10.03.2017 03:30;12.556,00;13.415,50;859,50;6.891,50
10.03.2017 03:30;10.03.2017 03:45;12.734,75;13.462,25;727,50;7.131,75
10.03.2017 03:45;10.03.2017 04:00;12.763,50;13.546,00;782,50;7.246,00
10.03.2017 04:00;10.03.2017 04:15;12.809,25;13.659,50;850,25;7.345,25
10.03.2017 04:15;10.03.2017 04:30;12.958,75;13.797,50;838,75;7.563,75
10.03.2017 04:30;10.03.2017 04:45;13.099,25;13.818,75;719,50;7.789,00
10.03.2017 04:45;10.03.2017 05:00;13.214,00;13.746,25;532,25;7.984,50
10.03.2017 05:00;10.03.2017 05:15;13.639,50;14.180,75;541,25;8.549,75
10.03.2017 05:15;10.03.2017 05:30;13.798,25;14.230,75;432,50;8.852,00
10.03.2017 05:30;10.03.2017 05:45;14.086,25;14.429,75;343,50;9.242,25
10.03.2017 05:45;10.03.2017 06:00;14.496,25;14.705,25;209,00;9.765,75
10.03.2017 06:00;10.03.2017 06:15;15.201,25;15.536,00;334,75;10.488,25
10.03.2017 06:15;10.03.2017 06:30;15.831,75;15.918,00;86,25;11.140,25
10.03.2017 06:30;10.03.2017 06:45;16.076,50;16.097,50;21,00;11.468,25
10.03.2017 06:45;10.03.2017 07:00;16.390,75;16.408,00;17,25;11.868,75
10.03.2017 07:00;10.03.2017 07:15;16.740,00;16.758,00;18,00;12.273,25
10.03.2017 07:15;10.03.2017 07:30;17.004,00;17.008,50;4,50;12.537,25
10.03.2017 07:30;10.03.2017 07:45;17.204,50;17.208,00;3,50;12.699,50
10.03.2017 07:45;10.03.2017 08:00;17.391,75;17.395,00;3,25;12.783,50
10.03.2017 08:00;10.03.2017 08:15;17.592,25;17.595,75;3,50;12.851,00
10.03.2017 08:15;10.03.2017 08:30;17.734,50;17.737,75;3,25;12.866,00
10.03.2017 08:30;10.03.2017 08:45;17.773,75;17.777,25;3,50;12.754,00
10.03.2017 08:45;10.03.2017 09:00;17.795,25;17.813,25;18,00;12.607,75
10.03.2017 09:00;10.03.2017 09:15;17.722,75;17.753,25;30,50;12.330,50
10.03.2017 09:15;10.03.2017 09:30;17.693,25;17.717,25;24,00;12.088,25
10.03.2017 09:30;10.03.2017 09:45;17.785,25;17.806,25;21,00;11.990,75
10.03.2017 09:45;10.03.2017 10:00;17.817,75;17.860,50;42,75;11.860,00
10.03.2017 10:00;10.03.2017 10:15;17.769,25;17.794,00;24,75;11.592,00
10.03.2017 10:15;10.03.2017 10:30;17.749,25;17.815,00;65,75;11.377,50
10.03.2017 10:30;10.03.2017 10:45;17.751,50;17.856,25;104,75;11.194,00
10.03.2017 10:45;10.03.2017 11:00;17.798,00;17.895,25;97,25;11.148,25
10.03.2017 11:00;10.03.2017 11:15;17.805,25;17.906,75;101,50;11.032,00
10.03.2017 11:15;10.03.2017 11:30;17.867,00;18.009,75;142,75;10.906,50
10.03.2017 11:30;10.03.2017 11:45;17.823,50;18.057,50;234,00;10.689,00
10.03.2017 11:45;10.03.2017 12:00;17.785,75;18.154,50;368,75;10.507,50
10.03.2017 12:00;10.03.2017 12:15;17.668,25;18.082,00;413,75;10.307,75
10.03.2017 12:15;10.03.2017 12:30;17.513,50;17.982,25;468,75;10.102,00
10.03.2017 12:30;10.03.2017 12:45;17.441,50;17.974,50;533,00;9.999,75
10.03.2017 12:45;10.03.2017 13:00;17.355,00;17.994,25;639,25;9.858,75
10.03.2017 13:00;10.03.2017 13:15;17.345,50;18.028,75;683,25;9.889,50
10.03.2017 13:15;10.03.2017 13:30;17.122,75;17.846,00;723,25;9.713,75
10.03.2017 13:30;10.03.2017 13:45;17.047,50;17.592,00;544,50;9.702,25
10.03.2017 13:45;10.03.2017 14:00;16.819,00;17.407,75;588,75;9.547,00
10.03.2017 14:00;10.03.2017 14:15;16.798,00;17.347,00;549,00;9.717,00
10.03.2017 14:15;10.03.2017 14:30;16.767,00;17.080,00;313,00;9.866,00
10.03.2017 14:30;10.03.2017 14:45;16.607,00;16.865,50;258,50;9.953,75
10.03.2017 14:45;10.03.2017 15:00;16.483,25;16.693,75;210,50;10.117,00
10.03.2017 15:00;10.03.2017 15:15;16.574,25;16.828,25;254,00;10.559,50
10.03.2017 15:15;10.03.2017 15:30;16.460,25;16.653,00;192,75;10.763,25
10.03.2017 15:30;10.03.2017 15:45;16.340,25;16.448,25;108,00;11.031,50
10.03.2017 15:45;10.03.2017 16:00;16.239,25;16.352,75;113,50;11.230,75
10.03.2017 16:00;10.03.2017 16:15;16.079,75;16.411,50;331,75;11.436,25
10.03.2017 16:15;10.03.2017 16:30;16.073,25;16.370,00;296,75;11.900,50
10.03.2017 16:30;10.03.2017 16:45;16.184,50;16.434,50;250,00;12.480,75
10.03.2017 16:45;10.03.2017 17:00;16.153,00;16.273,25;120,25;12.884,50
10.03.2017 17:00;10.03.2017 17:15;16.119,75;16.377,25;257,50;13.338,50
10.03.2017 17:15;10.03.2017 17:30;16.240,75;16.292,75;52,00;13.955,00
10.03.2017 17:30;10.03.2017 17:45;16.323,50;16.345,25;21,75;14.494,00
10.03.2017 17:45;10.03.2017 18:00;16.392,25;16.393,75;1,50;14.902,00
10.03.2017 18:00;10.03.2017 18:15;16.562,50;16.562,75;0,25;15.261,25
10.03.2017 18:15;10.03.2017 18:30;16.807,00;16.807,50;0,50;15.623,25
10.03.2017 18:30;10.03.2017 18:45;17.183,50;17.183,75;0,25;16.047,75
10.03.2017 18:45;10.03.2017 19:00;17.457,25;17.457,75;0,50;16.336,50
10.03.2017 19:00;10.03.2017 19:15;17.593,75;17.594,00;0,25;16.474,50
10.03.2017 19:15;10.03.2017 19:30;17.488,25;17.488,75;0,50;16.384,25
10.03.2017 19:30;10.03.2017 19:45;17.318,50;17.318,75;0,25;16.257,50
10.03.2017 19:45;10.03.2017 20:00;17.085,25;17.085,75;0,50;16.052,50
10.03.2017 20:00;10.03.2017 20:15;16.740,50;16.740,75;0,25;15.723,50
10.03.2017 20:15;10.03.2017 20:30;16.390,25;16.390,75;0,50;15.391,25
10.03.2017 20:30;10.03.2017 20:45;16.038,25;16.078,25;40,00;15.059,75
10.03.2017 20:45;10.03.2017 21:00;15.761,50;15.809,50;48,00;14.770,00
10.03.2017 21:00;10.03.2017 21:15;15.587,75;15.588,00;0,25;14.610,00
10.03.2017 21:15;10.03.2017 21:30;15.448,75;15.475,75;27,00;14.484,50
10.03.2017 21:30;10.03.2017 21:45;15.162,50;15.276,25;113,75;14.195,50
10.03.2017 21:45;10.03.2017 22:00;14.886,50;15.109,75;223,25;13.934,25
10.03.2017 22:00;10.03.2017 22:15;14.892,75;14.937,25;44,50;13.942,50
10.03.2017 22:15;10.03.2017 22:30;14.678,00;14.755,50;77,50;13.735,50
10.03.2017 22:30;10.03.2017 22:45;14.434,00;14.512,50;78,50;13.499,25
10.03.2017 22:45;10.03.2017 23:00;14.185,75;14.346,00;160,25;13.242,00
10.03.2017 23:00;10.03.2017 23:15;13.939,00;14.043,75;104,75;12.987,00
10.03.2017 23:15;10.03.2017 23:30;13.709,50;13.859,75;150,25;12.761,00
10.03.2017 23:30;10.03.2017 23:45;13.355,00;13.616,50;261,50;12.414,75
10.03.2017 23:45;11.03.2017 00:00;13.143,25;13.447,00;303,75;12.206,75
11.03.2017 00:00;11.03.2017 00:15;12.959,25;13.168,50;209,25;12.010,25
11.03.2017 00:15;11.03.2017 00:30;12.691,75;12.925,50;233,75;11.725,75
11.03.2017 00:30;11.03.2017 00:45;12.484,75;12.794,50;309,75;11.512,50
11.03.2017 00:45;11.03.2017 01:00;12.371,75;12.706,75;335,00;11.410,25
11.03.2017 01:00;11.03.2017 01:15;12.299,25;12.681,00;381,75;11.346,50
11.03.2017 01:15;11.03.2017 01:30;12.156,75;12.628,25;471,50;11.208,50
11.03.2017 01:30;11.03.2017 01:45;12.136,75;12.654,50;517,75;11.190,00
11.03.2017 01:45;11.03.2017 02:00;12.072,00;12.604,75;532,75;11.113,25
11.03.2017 02:00;11.03.2017 02:15;11.982,25;12.426,75;444,50;11.002,25
11.03.2017 02:15;11.03.2017 02:30;11.917,25;12.428,75;511,50;10.924,75
11.03.2017 02:30;11.03.2017 02:45;11.886,25;12.329,25;443,00;10.894,25
11.03.2017 02:45;11.03.2017 03:00;11.890,00;12.304,00;414,00;10.926,75
11.03.2017 03:00;11.03.2017 03:15;11.873,25;12.389,50;516,25;10.940,25
11.03.2017 03:15;11.03.2017 03:30;11.891,25;12.289,50;398,25;10.962,75
11.03.2017 03:30;11.03.2017 03:45;11.884,25;12.352,50;468,25;10.941,25
11.03.2017 03:45;11.03.2017 04:00;11.862,50;12.278,00;415,50;10.906,50
11.03.2017 04:00;11.03.2017 04:15;11.911,75;12.253,00;341,25;10.969,50
11.03.2017 04:15;11.03.2017 04:30;11.957,00;12.291,00;334,00;11.009,75
11.03.2017 04:30;11.03.2017 04:45;11.937,75;12.313,25;375,50;10.971,25
11.03.2017 04:45;11.03.2017 05:00;12.020,25;12.418,50;398,25;11.049,00
11.03.2017 05:00;11.03.2017 05:15;12.009,50;12.333,75;324,25;11.025,00
11.03.2017 05:15;11.03.2017 05:30;11.934,50;12.282,25;347,75;10.957,75
11.03.2017 05:30;11.03.2017 05:45;11.938,25;12.222,00;283,75;10.978,50
11.03.2017 05:45;11.03.2017 06:00;11.929,00;12.211,25;282,25;10.983,25
11.03.2017 06:00;11.03.2017 06:15;12.082,50;12.238,25;155,75;11.136,25
11.03.2017 06:15;11.03.2017 06:30;12.187,25;12.303,50;116,25;11.234,25
11.03.2017 06:30;11.03.2017 06:45;12.197,25;12.286,00;88,75;11.236,00
11.03.2017 06:45;11.03.2017 07:00;12.259,25;12.331,00;71,75;11.261,50
11.03.2017 07:00;11.03.2017 07:15;12.488,00;12.536,00;48,00;11.358,25
11.03.2017 07:15;11.03.2017 07:30;12.746,00;12.782,00;36,00;11.452,25
11.03.2017 07:30;11.03.2017 07:45;12.991,25;13.009,50;18,25;11.510,00
11.03.2017 07:45;11.03.2017 08:00;13.235,75;13.245,25;9,50;11.553,00
11.03.2017 08:00;11.03.2017 08:15;13.496,50;13.547,25;50,75;11.577,75
11.03.2017 08:15;11.03.2017 08:30;13.682,75;13.697,75;15,00;11.531,25
11.03.2017 08:30;11.03.2017 08:45;13.857,50;13.878,50;21,00;11.433,50
11.03.2017 08:45;11.03.2017 09:00;14.073,25;14.110,00;36,75;11.386,75
11.03.2017 09:00;11.03.2017 09:15;14.202,75;14.243,50;40,75;11.206,00
11.03.2017 09:15;11.03.2017 09:30;14.374,25;14.418,25;44,00;11.084,00
11.03.2017 09:30;11.03.2017 09:45;14.472,50;14.552,75;80,25;10.909,50
11.03.2017 09:45;11.03.2017 10:00;14.569,50;14.693,00;123,50;10.762,25
11.03.2017 10:00;11.03.2017 10:15;14.703,25;14.802,25;99,00;10.681,00
11.03.2017 10:15;11.03.2017 10:30;14.727,25;14.849,50;122,25;10.521,25
11.03.2017 10:30;11.03.2017 10:45;14.723,50;14.876,50;153,00;10.363,75
11.03.2017 10:45;11.03.2017 11:00;14.714,25;14.932,00;217,75;10.194,50
11.03.2017 11:00;11.03.2017 11:15;14.844,25;15.107,25;263,00;10.125,25
11.03.2017 11:15;11.03.2017 11:30;14.939,00;15.167,00;228,00;10.056,00
11.03.2017 11:30;11.03.2017 11:45;14.884,25;15.099,75;215,50;9.805,75
11.03.2017 11:45;11.03.2017 12:00;14.960,00;15.231,00;271,00;9.757,50
11.03.2017 12:00;11.03.2017 12:15;14.927,25;15.112,75;185,50;9.683,50
11.03.2017 12:15;11.03.2017 12:30;14.756,50;15.056,25;299,75;9.491,50
11.03.2017 12:30;11.03.2017 12:45;14.650,50;15.001,00;350,50;9.476,25
11.03.2017 12:45;11.03.2017 13:00;14.503,50;14.908,75;405,25;9.380,75
11.03.2017 13:00;11.03.2017 13:15;14.365,75;14.746,25;380,50;9.283,75
11.03.2017 13:15;11.03.2017 13:30;14.203,50;14.605,25;401,75;9.229,75
11.03.2017 13:30;11.03.2017 13:45;14.002,25;14.484,75;482,50;9.157,25
11.03.2017 13:45;11.03.2017 14:00;13.871,50;14.372,25;500,75;9.141,75
11.03.2017 14:00;11.03.2017 14:15;13.717,25;14.304,25;587,00;9.146,00
11.03.2017 14:15;11.03.2017 14:30;13.625,25;14.294,00;668,75;9.261,75
11.03.2017 14:30;11.03.2017 14:45;13.476,75;14.105,00;628,25;9.282,50
11.03.2017 14:45;11.03.2017 15:00;13.380,25;13.881,75;501,50;9.387,00
11.03.2017 15:00;11.03.2017 15:15;13.374,00;14.041,25;667,25;9.602,50
11.03.2017 15:15;11.03.2017 15:30;13.309,75;13.955,75;646,00;9.728,25
11.03.2017 15:30;11.03.2017 15:45;13.217,50;13.767,00;549,50;9.900,50
11.03.2017 15:45;11.03.2017 16:00;13.257,75;13.639,00;381,25;10.162,25
11.03.2017 16:00;11.03.2017 16:15;13.238,50;13.675,25;436,75;10.413,00
11.03.2017 16:15;11.03.2017 16:30;13.273,00;13.658,75;385,75;10.696,75
11.03.2017 16:30;11.03.2017 16:45;13.365,25;13.572,50;207,25;11.051,75
11.03.2017 16:45;11.03.2017 17:00;13.474,00;13.603,75;129,75;11.347,25
11.03.2017 17:00;11.03.2017 17:15;13.574,00;13.802,00;228,00;11.694,75
11.03.2017 17:15;11.03.2017 17:30;13.736,00;13.879,50;143,50;12.048,00
11.03.2017 17:30;11.03.2017 17:45;14.026,75;14.107,50;80,75;12.459,50
11.03.2017 17:45;11.03.2017 18:00;14.182,25;14.255,00;72,75;12.658,25
11.03.2017 18:00;11.03.2017 18:15;14.395,00;14.502,75;107,75;12.802,75
11.03.2017 18:15;11.03.2017 18:30;14.671,25;14.749,75;78,50;12.920,00
11.03.2017 18:30;11.03.2017 18:45;15.086,00;15.116,25;30,25;13.163,25
11.03.2017 18:45;11.03.2017 19:00;15.342,00;15.353,00;11,00;13.262,25
11.03.2017 19:00;11.03.2017 19:15;15.462,25;15.462,75;0,50;13.236,50
11.03.2017 19:15;11.03.2017 19:30;15.277,75;15.278,00;0,25;12.898,00
11.03.2017 19:30;11.03.2017 19:45;15.161,00;15.164,50;3,50;12.646,00
11.03.2017 19:45;11.03.2017 20:00;14.914,25;15.046,25;132,00;12.276,00
11.03.2017 20:00;11.03.2017 20:15;14.727,75;14.736,25;8,50;11.971,00
11.03.2017 20:15;11.03.2017 20:30;14.333,00;14.384,25;51,25;11.452,00
11.03.2017 20:30;11.03.2017 20:45;14.008,75;14.349,00;340,25;11.014,75
11.03.2017 20:45;11.03.2017 21:00;13.640,00;14.092,50;452,50;10.526,00
11.03.2017 21:00;11.03.2017 21:15;13.522,50;13.749,00;226,50;10.289,50
11.03.2017 21:15;11.03.2017 21:30;13.347,75;13.649,25;301,50;9.984,75
11.03.2017 21:30;11.03.2017 21:45;13.233,25;13.649,00;415,75;9.773,75
11.03.2017 21:45;11.03.2017 22:00;13.073,25;13.674,75;601,50;9.537,50
11.03.2017 22:00;11.03.2017 22:15;13.314,25;13.513,00;198,75;9.780,50
11.03.2017 22:15;11.03.2017 22:30;13.127,00;13.356,75;229,75;9.550,00
11.03.2017 22:30;11.03.2017 22:45;12.874,25;13.219,25;345,00;9.255,25
