Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
08.01.2015 17:30;08.01.2015 17:45;18.627,00;18.628,25;1,25;14.421,00
08.01.2015 17:45;08.01.2015 18:00;18.634,25;18.635,75;1,50;14.356,25
08.01.2015 18:00;08.01.2015 18:15;18.455,00;18.475,25;20,25;14.087,25
08.01.2015 18:15;08.01.2015 18:30;18.415,50;18.489,75;74,25;13.939,25
08.01.2015 18:30;08.01.2015 18:45;18.357,75;18.484,25;126,50;13.776,75
08.01.2015 18:45;08.01.2015 19:00;18.322,00;18.501,00;179,00;13.546,00
08.01.2015 19:00;08.01.2015 19:15;18.234,50;18.270,25;35,75;13.399,25
08.01.2015 19:15;08.01.2015 19:30;17.990,50;18.038,75;48,25;13.070,75
08.01.2015 19:30;08.01.2015 19:45;17.808,75;17.836,75;28,00;12.831,25
08.01.2015 19:45;08.01.2015 20:00;17.617,75;17.672,75;55,00;12.514,25
08.01.2015 20:00;08.01.2015 20:15;17.202,25;17.317,50;115,25;11.990,75
08.01.2015 20:15;08.01.2015 20:30;16.923,25;17.024,75;101,50;11.641,25
08.01.2015 20:30;08.01.2015 20:45;16.715,75;16.838,00;122,25;11.331,00
08.01.2015 20:45;08.01.2015 21:00;16.447,75;16.696,75;249,00;10.989,75
08.01.2015 21:00;08.01.2015 21:15;16.191,50;16.339,75;148,25;10.685,50
08.01.2015 21:15;08.01.2015 21:30;16.087,00;16.205,00;118,00;10.464,25
08.01.2015 21:30;08.01.2015 21:45;15.860,75;16.008,75;148,00;10.120,50
08.01.2015 21:45;08.01.2015 22:00;15.591,25;15.814,00;222,75;9.889,25
08.01.2015 22:00;08.01.2015 22:15;15.673,00;15.772,25;99,25;10.040,25
08.01.2015 22:15;08.01.2015 22:30;15.509,25;15.597,25;88,00;9.878,50
08.01.2015 22:30;08.01.2015 22:45;15.198,25;15.390,75;192,50;9.489,50
08.01.2015 22:45;08.01.2015 23:00;14.887,50;15.192,75;305,25;9.113,00
08.01.2015 23:00;08.01.2015 23:15;14.618,00;14.823,25;205,25;8.875,75
08.01.2015 23:15;08.01.2015 23:30;14.310,75;14.547,25;236,50;8.575,75
08.01.2015 23:30;08.01.2015 23:45;14.073,50;14.354,75;281,25;8.355,00
08.01.2015 23:45;09.01.2015 00:00;13.745,00;14.105,50;360,50;8.030,00
09.01.2015 00:00;09.01.2015 00:15;13.385,25;13.643,50;258,25;7.703,25
09.01.2015 00:15;09.01.2015 00:30;13.179,75;13.667,75;488,00;7.612,75
09.01.2015 00:30;09.01.2015 00:45;13.014,50;13.605,00;590,50;7.411,75
09.01.2015 00:45;09.01.2015 01:00;12.838,75;13.502,75;664,00;7.202,00
09.01.2015 01:00;09.01.2015 01:15;12.756,75;13.233,50;476,75;7.234,00
09.01.2015 01:15;09.01.2015 01:30;12.624,25;13.155,50;531,25;7.100,25
09.01.2015 01:30;09.01.2015 01:45;12.552,00;13.166,25;614,25;6.968,75
09.01.2015 01:45;09.01.2015 02:00;12.468,75;13.097,00;628,25;6.891,00
09.01.2015 02:00;09.01.2015 02:15;12.363,25;12.870,25;507,00;6.782,75
09.01.2015 02:15;09.01.2015 02:30;12.326,50;13.037,00;710,50;6.739,75
09.01.2015 02:30;09.01.2015 02:45;12.337,75;13.094,50;756,75;6.637,00
09.01.2015 02:45;09.01.2015 03:00;12.370,75;13.181,50;810,75;6.655,00
09.01.2015 03:00;09.01.2015 03:15;12.397,50;13.248,75;851,25;6.644,50
09.01.2015 03:15;09.01.2015 03:30;12.406,00;13.268,25;862,25;6.538,25
09.01.2015 03:30;09.01.2015 03:45;12.356,50;13.229,25;872,75;6.346,75
09.01.2015 03:45;09.01.2015 04:00;12.387,75;13.298,00;910,25;6.327,50
09.01.2015 04:00;09.01.2015 04:15;12.583,00;13.471,25;888,25;6.458,75
09.01.2015 04:15;09.01.2015 04:30;12.693,75;13.572,25;878,50;6.427,50
09.01.2015 04:30;09.01.2015 04:45;12.870,75;13.630,00;759,25;6.554,50
09.01.2015 04:45;09.01.2015 05:00;12.940,75;13.604,75;664,00;6.590,75
09.01.2015 05:00;09.01.2015 05:15;13.286,50;13.817,25;530,75;6.827,00
09.01.2015 05:15;09.01.2015 05:30;13.400,25;13.954,50;554,25;6.821,50
09.01.2015 05:30;09.01.2015 05:45;13.715,00;14.042,00;327,00;7.055,25
09.01.2015 05:45;09.01.2015 06:00;14.043,25;14.343,75;300,50;7.326,75
09.01.2015 06:00;09.01.2015 06:15;14.815,50;15.170,25;354,75;7.966,00
09.01.2015 06:15;09.01.2015 06:30;15.389,50;15.554,75;165,25;8.533,25
09.01.2015 06:30;09.01.2015 06:45;15.898,50;15.949,75;51,25;9.100,50
09.01.2015 06:45;09.01.2015 07:00;16.394,00;16.445,50;51,50;9.497,50
09.01.2015 07:00;09.01.2015 07:15;16.887,75;16.918,75;31,00;9.947,00
09.01.2015 07:15;09.01.2015 07:30;17.303,25;17.304,75;1,50;10.286,25
09.01.2015 07:30;09.01.2015 07:45;17.565,25;17.566,50;1,25;10.492,75
09.01.2015 07:45;09.01.2015 08:00;17.841,50;17.843,00;1,50;10.769,25
09.01.2015 08:00;09.01.2015 08:15;18.226,00;18.252,25;26,25;11.126,50
09.01.2015 08:15;09.01.2015 08:30;18.329,75;18.331,50;1,75;11.083,00
09.01.2015 08:30;09.01.2015 08:45;18.333,00;18.339,50;6,50;11.037,25
09.01.2015 08:45;09.01.2015 09:00;18.335,25;18.344,75;9,50;10.992,75
09.01.2015 09:00;09.01.2015 09:15;18.310,25;18.311,75;1,50;10.858,50
09.01.2015 09:15;09.01.2015 09:30;18.394,75;18.396,25;1,50;10.941,00
09.01.2015 09:30;09.01.2015 09:45;18.428,75;18.430,00;1,25;10.871,75
09.01.2015 09:45;09.01.2015 10:00;18.460,25;18.462,25;2,00;10.797,75
09.01.2015 10:00;09.01.2015 10:15;18.512,50;18.514,50;2,00;10.759,25
09.01.2015 10:15;09.01.2015 10:30;18.511,00;18.513,00;2,00;10.730,75
09.01.2015 10:30;09.01.2015 10:45;18.607,00;18.608,25;1,25;10.964,75
09.01.2015 10:45;09.01.2015 11:00;18.679,75;18.681,75;2,00;11.127,00
09.01.2015 11:00;09.01.2015 11:15;18.658,75;18.662,50;3,75;11.010,25
09.01.2015 11:15;09.01.2015 11:30;18.731,75;18.733,75;2,00;11.168,00
09.01.2015 11:30;09.01.2015 11:45;18.757,50;18.758,75;1,25;11.143,25
09.01.2015 11:45;09.01.2015 12:00;18.761,75;18.763,25;1,50;11.093,00
09.01.2015 12:00;09.01.2015 12:15;18.650,00;18.651,25;1,25;10.931,75
09.01.2015 12:15;09.01.2015 12:30;18.439,25;18.462,50;23,25;10.777,00
09.01.2015 12:30;09.01.2015 12:45;18.480,25;18.501,25;21,00;10.715,25
09.01.2015 12:45;09.01.2015 13:00;18.455,25;18.502,25;47,00;10.738,25
09.01.2015 13:00;09.01.2015 13:15;18.333,50;18.375,50;42,00;10.733,50
09.01.2015 13:15;09.01.2015 13:30;18.160,25;18.220,25;60,00;10.401,25
09.01.2015 13:30;09.01.2015 13:45;17.999,50;18.092,50;93,00;10.258,75
09.01.2015 13:45;09.01.2015 14:00;17.860,25;17.985,75;125,50;10.054,00
09.01.2015 14:00;09.01.2015 14:15;17.775,00;17.805,50;30,50;10.005,00
09.01.2015 14:15;09.01.2015 14:30;17.732,25;17.777,25;45,00;10.039,75
09.01.2015 14:30;09.01.2015 14:45;17.615,50;17.662,75;47,25;9.996,75
09.01.2015 14:45;09.01.2015 15:00;17.635,75;17.700,75;65,00;9.899,00
09.01.2015 15:00;09.01.2015 15:15;17.638,25;17.696,25;58,00;9.914,50
09.01.2015 15:15;09.01.2015 15:30;17.578,50;17.641,25;62,75;9.931,25
09.01.2015 15:30;09.01.2015 15:45;17.542,50;17.587,75;45,25;9.957,25
09.01.2015 15:45;09.01.2015 16:00;17.524,50;17.564,00;39,50;9.974,00
09.01.2015 16:00;09.01.2015 16:15;17.520,75;17.626,75;106,00;9.929,75
09.01.2015 16:15;09.01.2015 16:30;17.646,00;17.714,50;68,50;10.037,00
09.01.2015 16:30;09.01.2015 16:45;17.758,75;17.799,50;40,75;10.274,50
09.01.2015 16:45;09.01.2015 17:00;18.029,25;18.041,75;12,50;10.516,00
09.01.2015 17:00;09.01.2015 17:15;18.267,75;18.273,50;5,75;10.754,00
09.01.2015 17:15;09.01.2015 17:30;18.422,75;18.425,50;2,75;10.945,75
09.01.2015 17:30;09.01.2015 17:45;18.417,25;18.419,75;2,50;10.911,25
09.01.2015 17:45;09.01.2015 18:00;18.400,75;18.403,50;2,75;10.969,75
09.01.2015 18:00;09.01.2015 18:15;18.260,50;18.263,00;2,50;10.878,50
09.01.2015 18:15;09.01.2015 18:30;18.193,50;18.197,50;4,00;10.933,75
09.01.2015 18:30;09.01.2015 18:45;18.171,75;18.223,25;51,50;11.007,00
09.01.2015 18:45;09.01.2015 19:00;18.058,00;18.117,75;59,75;11.008,00
09.01.2015 19:00;09.01.2015 19:15;17.860,50;17.862,25;1,75;10.921,25
09.01.2015 19:15;09.01.2015 19:30;17.632,50;17.634,50;2,00;10.700,75
09.01.2015 19:30;09.01.2015 19:45;17.403,00;17.411,50;8,50;10.484,25
09.01.2015 19:45;09.01.2015 20:00;17.143,50;17.163,50;20,00;10.322,75
09.01.2015 20:00;09.01.2015 20:15;16.753,00;16.767,50;14,50;10.071,50
09.01.2015 20:15;09.01.2015 20:30;16.493,25;16.512,25;19,00;9.870,00
09.01.2015 20:30;09.01.2015 20:45;16.235,00;16.280,25;45,25;9.711,00
09.01.2015 20:45;09.01.2015 21:00;15.932,75;15.991,00;58,25;9.632,50
09.01.2015 21:00;09.01.2015 21:15;15.818,50;15.870,00;51,50;9.673,75
09.01.2015 21:15;09.01.2015 21:30;15.647,50;15.731,75;84,25;9.587,50
09.01.2015 21:30;09.01.2015 21:45;15.440,25;15.579,50;139,25;9.481,25
09.01.2015 21:45;09.01.2015 22:00;15.156,25;15.368,50;212,25;9.373,25
09.01.2015 22:00;09.01.2015 22:15;15.175,50;15.191,50;16,00;9.647,25
09.01.2015 22:15;09.01.2015 22:30;14.953,00;14.969,25;16,25;9.444,25
09.01.2015 22:30;09.01.2015 22:45;14.730,00;14.788,25;58,25;9.257,75
09.01.2015 22:45;09.01.2015 23:00;14.402,75;14.524,25;121,50;9.011,25
09.01.2015 23:00;09.01.2015 23:15;14.167,00;14.183,50;16,50;8.826,75
09.01.2015 23:15;09.01.2015 23:30;13.897,50;13.973,00;75,50;8.589,75
09.01.2015 23:30;09.01.2015 23:45;13.628,50;13.726,50;98,00;8.382,00
09.01.2015 23:45;10.01.2015 00:00;13.325,25;13.434,75;109,50;8.184,00
10.01.2015 00:00;10.01.2015 00:15;13.153,00;13.252,75;99,75;8.059,25
10.01.2015 00:15;10.01.2015 00:30;12.857,00;13.055,75;198,75;7.821,75
10.01.2015 00:30;10.01.2015 00:45;12.693,75;12.937,50;243,75;7.728,50
10.01.2015 00:45;10.01.2015 01:00;12.497,00;12.794,75;297,75;7.524,75
10.01.2015 01:00;10.01.2015 01:15;12.336,75;12.513,50;176,75;7.269,75
10.01.2015 01:15;10.01.2015 01:30;12.204,00;12.483,00;279,00;7.140,00
10.01.2015 01:30;10.01.2015 01:45;12.101,75;12.502,75;401,00;7.033,75
10.01.2015 01:45;10.01.2015 02:00;11.949,25;12.393,75;444,50;6.904,25
10.01.2015 02:00;10.01.2015 02:15;11.842,50;12.100,25;257,75;6.777,50
10.01.2015 02:15;10.01.2015 02:30;11.770,75;12.040,75;270,00;6.675,50
10.01.2015 02:30;10.01.2015 02:45;11.750,25;12.100,75;350,50;6.603,00
10.01.2015 02:45;10.01.2015 03:00;11.737,00;12.125,50;388,50;6.498,50
10.01.2015 03:00;10.01.2015 03:15;11.769,25;12.222,00;452,75;6.410,50
10.01.2015 03:15;10.01.2015 03:30;11.676,00;12.266,75;590,75;6.271,00
10.01.2015 03:30;10.01.2015 03:45;11.679,00;12.298,25;619,25;6.148,25
10.01.2015 03:45;10.01.2015 04:00;11.710,00;12.280,75;570,75;6.083,50
10.01.2015 04:00;10.01.2015 04:15;11.727,00;12.297,50;570,50;6.022,75
10.01.2015 04:15;10.01.2015 04:30;11.653,50;12.253,50;600,00;5.919,75
10.01.2015 04:30;10.01.2015 04:45;11.724,50;12.328,00;603,50;5.859,50
10.01.2015 04:45;10.01.2015 05:00;11.754,75;12.389,00;634,25;5.840,75
10.01.2015 05:00;10.01.2015 05:15;11.739,25;12.289,75;550,50;5.832,50
10.01.2015 05:15;10.01.2015 05:30;11.800,25;12.388,75;588,50;5.778,00
10.01.2015 05:30;10.01.2015 05:45;11.765,75;12.354,00;588,25;5.652,50
10.01.2015 05:45;10.01.2015 06:00;11.802,75;12.388,00;585,25;5.586,25
10.01.2015 06:00;10.01.2015 06:15;11.774,75;12.385,25;610,50;5.357,25
10.01.2015 06:15;10.01.2015 06:30;11.929,25;12.486,25;557,00;5.450,00
10.01.2015 06:30;10.01.2015 06:45;12.075,50;12.608,75;533,25;5.500,00
10.01.2015 06:45;10.01.2015 07:00;12.221,50;12.675,75;454,25;5.530,50
10.01.2015 07:00;10.01.2015 07:15;12.489,50;13.154,75;665,25;5.750,00
10.01.2015 07:15;10.01.2015 07:30;12.700,00;13.265,50;565,50;5.879,75
10.01.2015 07:30;10.01.2015 07:45;12.987,00;13.344,00;357,00;6.114,50
10.01.2015 07:45;10.01.2015 08:00;13.314,75;13.571,75;257,00;6.414,25
10.01.2015 08:00;10.01.2015 08:15;13.600,75;13.910,00;309,25;6.608,75
10.01.2015 08:15;10.01.2015 08:30;13.833,50;14.132,25;298,75;6.772,25
10.01.2015 08:30;10.01.2015 08:45;14.067,00;14.251,50;184,50;6.941,00
10.01.2015 08:45;10.01.2015 09:00;14.269,25;14.404,00;134,75;7.118,75
10.01.2015 09:00;10.01.2015 09:15;14.454,50;14.554,25;99,75;7.246,75
10.01.2015 09:15;10.01.2015 09:30;14.638,75;14.707,50;68,75;7.375,75
10.01.2015 09:30;10.01.2015 09:45;14.755,00;14.823,75;68,75;7.467,50
10.01.2015 09:45;10.01.2015 10:00;14.853,00;14.940,00;87,00;7.489,25
10.01.2015 10:00;10.01.2015 10:15;15.028,50;15.143,50;115,00;7.518,25
10.01.2015 10:15;10.01.2015 10:30;15.162,75;15.298,00;135,25;7.495,75
10.01.2015 10:30;10.01.2015 10:45;15.200,50;15.406,50;206,00;7.397,75
10.01.2015 10:45;10.01.2015 11:00;15.273,00;15.491,75;218,75;7.263,25
10.01.2015 11:00;10.01.2015 11:15;15.502,25;15.718,25;216,00;7.328,50
10.01.2015 11:15;10.01.2015 11:30;15.679,50;15.907,25;227,75;7.322,75
10.01.2015 11:30;10.01.2015 11:45;15.739,25;15.912,25;173,00;7.233,25
10.01.2015 11:45;10.01.2015 12:00;15.738,50;16.003,50;265,00;7.127,25
10.01.2015 12:00;10.01.2015 12:15;15.795,75;16.055,50;259,75;7.075,50
10.01.2015 12:15;10.01.2015 12:30;15.693,00;15.963,50;270,50;6.985,50
10.01.2015 12:30;10.01.2015 12:45;15.625,00;15.823,00;198,00;6.955,25
10.01.2015 12:45;10.01.2015 13:00;15.534,25;15.719,25;185,00;6.916,75
10.01.2015 13:00;10.01.2015 13:15;15.427,50;15.575,00;147,50;6.908,00
10.01.2015 13:15;10.01.2015 13:30;15.277,00;15.494,25;217,25;6.849,50
10.01.2015 13:30;10.01.2015 13:45;15.136,25;15.375,25;239,00;6.741,00
10.01.2015 13:45;10.01.2015 14:00;14.947,25;15.230,25;283,00;6.691,75
10.01.2015 14:00;10.01.2015 14:15;14.886,50;15.092,00;205,50;6.769,75
10.01.2015 14:15;10.01.2015 14:30;14.799,50;14.982,25;182,75;6.784,00
10.01.2015 14:30;10.01.2015 14:45;14.709,00;14.787,25;78,25;6.864,00
10.01.2015 14:45;10.01.2015 15:00;14.688,00;14.800,75;112,75;7.014,00
10.01.2015 15:00;10.01.2015 15:15;14.579,25;14.670,50;91,25;7.079,00
10.01.2015 15:15;10.01.2015 15:30;14.549,75;14.644,50;94,75;7.120,25
10.01.2015 15:30;10.01.2015 15:45;14.470,25;14.537,50;67,25;7.143,25
10.01.2015 15:45;10.01.2015 16:00;14.456,00;14.525,75;69,75;7.234,25
10.01.2015 16:00;10.01.2015 16:15;14.607,75;14.735,25;127,50;7.380,25
10.01.2015 16:15;10.01.2015 16:30;14.703,50;14.766,50;63,00;7.569,75
10.01.2015 16:30;10.01.2015 16:45;14.899,50;14.929,50;30,00;7.815,00
10.01.2015 16:45;10.01.2015 17:00;15.236,25;15.260,00;23,75;8.068,75
10.01.2015 17:00;10.01.2015 17:15;15.522,75;15.536,75;14,00;8.438,00
10.01.2015 17:15;10.01.2015 17:30;15.803,00;15.803,25;0,25;8.700,00
10.01.2015 17:30;10.01.2015 17:45;15.883,25;15.883,25;0,00;8.819,00
10.01.2015 17:45;10.01.2015 18:00;15.985,50;15.985,75;0,25;8.931,00
10.01.2015 18:00;10.01.2015 18:15;15.973,25;15.973,25;0,00;8.949,00
10.01.2015 18:15;10.01.2015 18:30;15.926,00;15.926,25;0,25;8.927,75
10.01.2015 18:30;10.01.2015 18:45;15.872,50;15.872,50;0,00;8.915,00
10.01.2015 18:45;10.01.2015 19:00;15.733,50;15.733,75;0,25;8.810,50
10.01.2015 19:00;10.01.2015 19:15;15.606,50;15.606,50;0,00;8.679,75
10.01.2015 19:15;10.01.2015 19:30;15.460,00;15.542,75;82,75;8.555,75
10.01.2015 19:30;10.01.2015 19:45;15.258,25;15.366,50;108,25;8.425,25
10.01.2015 19:45;10.01.2015 20:00;15.113,50;15.248,75;135,25;8.239,25
10.01.2015 20:00;10.01.2015 20:15;14.768,50;14.775,75;7,25;7.965,50
10.01.2015 20:15;10.01.2015 20:30;14.415,25;14.416,50;1,25;7.687,75
10.01.2015 20:30;10.01.2015 20:45;14.198,75;14.241,25;42,50;7.467,75
10.01.2015 20:45;10.01.2015 21:00;13.991,00;14.088,25;97,25;7.261,75
10.01.2015 21:00;10.01.2015 21:15;13.897,25;13.898,25;1,00;7.222,50
10.01.2015 21:15;10.01.2015 21:30;13.734,50;13.743,50;9,00;7.095,25
10.01.2015 21:30;10.01.2015 21:45;13.677,75;13.698,25;20,50;7.081,50
10.01.2015 21:45;10.01.2015 22:00;13.574,00;13.612,00;38,00;7.071,25
10.01.2015 22:00;10.01.2015 22:15;13.735,50;13.735,75;0,25;7.365,25
10.01.2015 22:15;10.01.2015 22:30;13.616,00;13.616,75;0,75;7.243,50
10.01.2015 22:30;10.01.2015 22:45;13.360,00;13.414,00;54,00;7.082,25
10.01.2015 22:45;10.01.2015 23:00;13.234,25;13.335,25;101,00;6.972,50
10.01.2015 23:00;10.01.2015 23:15;13.032,00;13.165,75;133,75;6.829,25
10.01.2015 23:15;10.01.2015 23:30;12.830,00;13.034,25;204,25;6.568,75
10.01.2015 23:30;10.01.2015 23:45;12.601,00;12.964,50;363,50;6.410,00
10.01.2015 23:45;11.01.2015 00:00;12.313,25;12.696,75;383,50;6.254,00
11.01.2015 00:00;11.01.2015 00:15;12.116,50;12.265,75;149,25;6.075,00
11.01.2015 00:15;11.01.2015 00:30;11.905,00;12.088,50;183,50;5.842,00
11.01.2015 00:30;11.01.2015 00:45;11.821,75;12.044,00;222,25;5.776,75
11.01.2015 00:45;11.01.2015 01:00;11.551,75;11.835,00;283,25;5.524,00
11.01.2015 01:00;11.01.2015 01:15;11.381,75;11.547,00;165,25;5.385,50
11.01.2015 01:15;11.01.2015 01:30;11.227,50;11.521,50;294,00;5.207,50
11.01.2015 01:30;11.01.2015 01:45;11.049,25;11.394,25;345,00;5.042,50
11.01.2015 01:45;11.01.2015 02:00;10.944,75;11.376,25;431,50;4.977,00
11.01.2015 02:00;11.01.2015 02:15;10.922,75;11.296,00;373,25;5.055,75
11.01.2015 02:15;11.01.2015 02:30;10.873,00;11.292,75;419,75;5.016,00
11.01.2015 02:30;11.01.2015 02:45;10.831,50;11.257,50;426,00;5.014,25
11.01.2015 02:45;11.01.2015 03:00;10.761,50;11.203,00;441,50;4.998,25
11.01.2015 03:00;11.01.2015 03:15;10.770,00;11.193,50;423,50;5.024,75
11.01.2015 03:15;11.01.2015 03:30;10.735,00;11.172,50;437,50;4.999,25
11.01.2015 03:30;11.01.2015 03:45;10.772,25;11.204,50;432,25;4.968,25
11.01.2015 03:45;11.01.2015 04:00;10.759,75;11.198,25;438,50;4.949,00
11.01.2015 04:00;11.01.2015 04:15;10.839,00;11.255,00;416,00;5.027,00
11.01.2015 04:15;11.01.2015 04:30;10.812,25;11.275,75;463,50;4.990,50
11.01.2015 04:30;11.01.2015 04:45;10.866,50;11.298,75;432,25;5.009,25
11.01.2015 04:45;11.01.2015 05:00;10.836,50;11.278,50;442,00;4.969,00
11.01.2015 05:00;11.01.2015 05:15;10.884,75;11.288,00;403,25;4.999,00
11.01.2015 05:15;11.01.2015 05:30;10.798,50;11.193,00;394,50;4.914,25
11.01.2015 05:30;11.01.2015 05:45;10.746,25;11.184,00;437,75;4.838,50
11.01.2015 05:45;11.01.2015 06:00;10.589,25;11.113,75;524,50;4.641,50
11.01.2015 06:00;11.01.2015 06:15;10.430,25;11.206,25;776,00;4.345,25
11.01.2015 06:15;11.01.2015 06:30;10.454,25;11.290,25;836,00;4.289,75
11.01.2015 06:30;11.01.2015 06:45;10.639,25;11.425,75;786,50;4.483,75
11.01.2015 06:45;11.01.2015 07:00;10.718,75;11.492,75;774,00;4.482,25
11.01.2015 07:00;11.01.2015 07:15;10.854,00;11.532,75;678,75;4.537,25
11.01.2015 07:15;11.01.2015 07:30;10.946,50;11.582,00;635,50;4.659,50
11.01.2015 07:30;11.01.2015 07:45;11.128,00;11.635,25;507,25;4.813,00
11.01.2015 07:45;11.01.2015 08:00;11.362,25;11.852,75;490,50;4.942,25
11.01.2015 08:00;11.01.2015 08:15;11.551,25;12.072,00;520,75;5.095,50
11.01.2015 08:15;11.01.2015 08:30;11.683,00;12.139,25;456,25;5.183,25
11.01.2015 08:30;11.01.2015 08:45;11.949,25;12.348,00;398,75;5.264,25
11.01.2015 08:45;11.01.2015 09:00;12.195,00;12.572,25;377,25;5.398,75
11.01.2015 09:00;11.01.2015 09:15;12.465,50;12.869,50;404,00;5.667,25
11.01.2015 09:15;11.01.2015 09:30;12.707,75;12.949,00;241,25;5.923,25
11.01.2015 09:30;11.01.2015 09:45;12.949,75;13.080,75;131,00;6.063,50
11.01.2015 09:45;11.01.2015 10:00;13.191,75;13.312,50;120,75;6.100,25
11.01.2015 10:00;11.01.2015 10:15;13.459,25;13.510,50;51,25;6.195,25
11.01.2015 10:15;11.01.2015 10:30;13.676,00;13.712,00;36,00;6.291,00
11.01.2015 10:30;11.01.2015 10:45;13.832,50;13.867,50;35,00;6.346,00
11.01.2015 10:45;11.01.2015 11:00;14.045,50;14.080,75;35,25;6.478,50
11.01.2015 11:00;11.01.2015 11:15;14.313,00;14.355,50;42,50;6.665,75
11.01.2015 11:15;11.01.2015 11:30;14.533,00;14.575,25;42,25;6.782,00
11.01.2015 11:30;11.01.2015 11:45;14.664,50;14.711,00;46,50;6.820,75
11.01.2015 11:45;11.01.2015 12:00;14.603,50;14.666,00;62,50;6.707,75
11.01.2015 12:00;11.01.2015 12:15;14.656,00;14.700,75;44,75;6.688,75
11.01.2015 12:15;11.01.2015 12:30;14.551,75;14.662,75;111,00;6.481,75
11.01.2015 12:30;11.01.2015 12:45;14.447,75;14.593,50;145,75;6.313,25
11.01.2015 12:45;11.01.2015 13:00;14.269,00;14.531,75;262,75;6.155,25
11.01.2015 13:00;11.01.2015 13:15;14.275,50;14.500,75;225,25;6.160,50
11.01.2015 13:15;11.01.2015 13:30;14.152,50;14.365,00;212,50;6.112,75
11.01.2015 13:30;11.01.2015 13:45;14.026,75;14.262,00;235,25;5.955,75
11.01.2015 13:45;11.01.2015 14:00;13.940,00;14.209,00;269,00;5.850,50
11.01.2015 14:00;11.01.2015 14:15;13.862,75;14.038,00;175,25;5.853,00
11.01.2015 14:15;11.01.2015 14:30;13.762,00;13.936,00;174,00;5.799,75
11.01.2015 14:30;11.01.2015 14:45;13.705,25;13.860,50;155,25;5.857,00
11.01.2015 14:45;11.01.2015 15:00;13.602,25;13.749,75;147,50;5.881,25
11.01.2015 15:00;11.01.2015 15:15;13.663,25;13.844,50;181,25;6.031,00
11.01.2015 15:15;11.01.2015 15:30;13.555,25;13.699,75;144,50;6.037,25
11.01.2015 15:30;11.01.2015 15:45;13.610,50;13.751,00;140,50;6.340,25
11.01.2015 15:45;11.01.2015 16:00;13.586,25;13.727,25;141,00;6.377,00
11.01.2015 16:00;11.01.2015 16:15;13.545,00;13.797,75;252,75;6.445,50
11.01.2015 16:15;11.01.2015 16:30;13.743,75;13.893,00;149,25;6.737,25
11.01.2015 16:30;11.01.2015 16:45;13.990,75;14.136,75;146,00;7.019,25
11.01.2015 16:45;11.01.2015 17:00;14.276,00;14.365,50;89,50;7.264,25
11.01.2015 17:00;11.01.2015 17:15;14.721,50;14.799,50;78,00;7.668,50
11.01.2015 17:15;11.01.2015 17:30;15.025,75;15.088,75;63,00;7.981,00
11.01.2015 17:30;11.01.2015 17:45;15.198,75;15.214,25;15,50;8.106,75
11.01.2015 17:45;11.01.2015 18:00;15.309,25;15.323,25;14,00;8.175,75
11.01.2015 18:00;11.01.2015 18:15;15.419,75;15.457,75;38,00;8.303,50
11.01.2015 18:15;11.01.2015 18:30;15.364,75;15.409,75;45,00;8.357,50
11.01.2015 18:30;11.01.2015 18:45;15.371,25;15.400,00;28,75;8.320,50
11.01.2015 18:45;11.01.2015 19:00;15.279,00;15.324,75;45,75;8.199,00
11.01.2015 19:00;11.01.2015 19:15;15.193,50;15.209,00;15,50;8.125,00
11.01.2015 19:15;11.01.2015 19:30;15.013,75;15.029,25;15,50;7.915,50
11.01.2015 19:30;11.01.2015 19:45;14.945,50;14.961,00;15,50;7.850,75
11.01.2015 19:45;11.01.2015 20:00;14.772,75;14.805,50;32,75;7.692,00
11.01.2015 20:00;11.01.2015 20:15;14.651,00;14.691,75;40,75;7.627,25
11.01.2015 20:15;11.01.2015 20:30;14.426,75;14.464,25;37,50;7.433,00
11.01.2015 20:30;11.01.2015 20:45;14.150,50;14.255,25;104,75;7.251,00
11.01.2015 20:45;11.01.2015 21:00;13.960,50;14.133,00;172,50;7.158,75
11.01.2015 21:00;11.01.2015 21:15;13.980,00;14.110,50;130,50;7.210,50
11.01.2015 21:15;11.01.2015 21:30;13.944,00;14.075,25;131,25;7.241,25
11.01.2015 21:30;11.01.2015 21:45;13.874,00;13.996,25;122,25;7.233,25
11.01.2015 21:45;11.01.2015 22:00;13.834,50;13.981,50;147,00;7.204,25
11.01.2015 22:00;11.01.2015 22:15;14.234,75;14.235,25;0,50;7.821,00
11.01.2015 22:15;11.01.2015 22:30;14.116,25;14.119,75;3,50;7.783,25
11.01.2015 22:30;11.01.2015 22:45;13.921,00;14.027,75;106,75;7.600,50
11.01.2015 22:45;11.01.2015 23:00;13.657,25;13.869,25;212,00;7.346,00
11.01.2015 23:00;11.01.2015 23:15;13.444,00;13.608,25;164,25;7.187,50
11.01.2015 23:15;11.01.2015 23:30;13.212,50;13.457,50;245,00;7.002,25
11.01.2015 23:30;11.01.2015 23:45;13.042,25;13.465,75;423,50;6.864,50
11.01.2015 23:45;12.01.2015 00:00;12.877,75;13.324,50;446,75;6.725,50
12.01.2015 00:00;12.01.2015 00:15;12.579,00;13.199,25;620,25;6.430,25
