Datum von;Datum bis;Netzlast [MWh] Originalauflösungen;Netzlast inkl. Pumpspeicher [MWh] Originalauflösungen;Pumpspeicher [MWh] Originalauflösungen;Residuallast [MWh] Originalauflösungen
07.04.2018 20:45;07.04.2018 21:00;13.524,50;13.643,50;119,00;9.228,75
07.04.2018 21:00;07.04.2018 21:15;13.408,75;13.488,50;79,75;8.985,25
07.04.2018 21:15;07.04.2018 21:30;13.292,75;13.483,00;190,25;8.743,75
07.04.2018 21:30;07.04.2018 21:45;13.199,75;13.524,75;325,00;8.567,50
07.04.2018 21:45;07.04.2018 22:00;13.068,25;13.405,00;336,75;8.345,50
07.04.2018 22:00;07.04.2018 22:15;12.984,50;13.139,75;155,25;8.277,25
07.04.2018 22:15;07.04.2018 22:30;12.795,50;12.954,75;159,25;8.127,00
07.04.2018 22:30;07.04.2018 22:45;12.650,75;12.908,75;258,00;8.041,25
07.04.2018 22:45;07.04.2018 23:00;12.470,25;12.732,75;262,50;7.918,75
07.04.2018 23:00;07.04.2018 23:15;12.227,00;12.374,25;147,25;7.678,25
07.04.2018 23:15;07.04.2018 23:30;11.982,50;12.165,50;183,00;7.451,25
07.04.2018 23:30;07.04.2018 23:45;11.672,75;11.960,00;287,25;7.185,25
07.04.2018 23:45;08.04.2018 00:00;11.432,50;11.778,25;345,75;7.006,50
08.04.2018 00:00;08.04.2018 00:15;11.185,00;11.582,50;397,50;6.874,25
08.04.2018 00:15;08.04.2018 00:30;11.018,50;11.513,50;495,00;6.824,25
08.04.2018 00:30;08.04.2018 00:45;10.886,00;11.442,75;556,75;6.783,25
08.04.2018 00:45;08.04.2018 01:00;10.738,25;11.294,75;556,50;6.706,00
08.04.2018 01:00;08.04.2018 01:15;10.704,75;11.230,50;525,75;6.743,75
08.04.2018 01:15;08.04.2018 01:30;10.504,00;11.081,00;577,00;6.583,50
08.04.2018 01:30;08.04.2018 01:45;10.397,00;10.977,75;580,75;6.534,25
08.04.2018 01:45;08.04.2018 02:00;10.332,75;10.840,75;508,00;6.553,50
08.04.2018 02:00;08.04.2018 02:15;10.233,00;10.773,75;540,75;6.569,75
08.04.2018 02:15;08.04.2018 02:30;10.190,75;10.707,50;516,75;6.682,25
08.04.2018 02:30;08.04.2018 02:45;10.155,00;10.611,25;456,25;6.741,75
08.04.2018 02:45;08.04.2018 03:00;10.159,00;10.604,25;445,25;6.819,50
08.04.2018 03:00;08.04.2018 03:15;10.130,00;10.674,00;544,00;6.845,25
08.04.2018 03:15;08.04.2018 03:30;10.031,00;10.583,75;552,75;6.836,00
08.04.2018 03:30;08.04.2018 03:45;10.021,75;10.518,50;496,75;6.912,25
08.04.2018 03:45;08.04.2018 04:00;10.044,00;10.543,00;499,00;7.027,50
08.04.2018 04:00;08.04.2018 04:15;10.079,50;10.685,00;605,50;7.154,25
08.04.2018 04:15;08.04.2018 04:30;10.065,00;10.649,25;584,25;7.254,75
08.04.2018 04:30;08.04.2018 04:45;10.125,00;10.712,75;587,75;7.392,50
08.04.2018 04:45;08.04.2018 05:00;10.198,00;10.773,25;575,25;7.497,25
08.04.2018 05:00;08.04.2018 05:15;10.230,50;10.860,25;629,75;7.587,50
08.04.2018 05:15;08.04.2018 05:30;10.218,50;10.877,75;659,25;7.587,75
08.04.2018 05:30;08.04.2018 05:45;10.307,25;10.907,75;600,50;7.690,00
08.04.2018 05:45;08.04.2018 06:00;10.294,75;10.934,50;639,75;7.667,00
08.04.2018 06:00;08.04.2018 06:15;10.373,00;10.851,00;478,00;7.683,50
08.04.2018 06:15;08.04.2018 06:30;10.337,50;10.840,25;502,75;7.632,50
08.04.2018 06:30;08.04.2018 06:45;10.326,75;10.864,00;537,25;7.607,50
08.04.2018 06:45;08.04.2018 07:00;10.359,00;10.997,75;638,75;7.513,00
08.04.2018 07:00;08.04.2018 07:15;10.509,50;11.111,50;602,00;7.562,50
08.04.2018 07:15;08.04.2018 07:30;10.645,00;11.249,00;604,00;7.583,75
08.04.2018 07:30;08.04.2018 07:45;10.833,50;11.426,25;592,75;7.560,75
08.04.2018 07:45;08.04.2018 08:00;11.027,25;11.479,50;452,25;7.548,50
08.04.2018 08:00;08.04.2018 08:15;11.334,50;11.520,50;186,00;7.645,00
08.04.2018 08:15;08.04.2018 08:30;11.578,00;11.726,25;148,25;7.760,00
08.04.2018 08:30;08.04.2018 08:45;11.765,75;11.880,00;114,25;7.721,75
08.04.2018 08:45;08.04.2018 09:00;11.985,50;12.094,50;109,00;7.724,25
08.04.2018 09:00;08.04.2018 09:15;12.118,50;12.152,50;34,00;7.616,50
08.04.2018 09:15;08.04.2018 09:30;12.273,75;12.280,50;6,75;7.505,00
08.04.2018 09:30;08.04.2018 09:45;12.465,25;12.500,00;34,75;7.401,25
08.04.2018 09:45;08.04.2018 10:00;12.597,75;12.721,00;123,25;7.258,50
08.04.2018 10:00;08.04.2018 10:15;12.726,25;12.966,00;239,75;7.122,00
08.04.2018 10:15;08.04.2018 10:30;12.856,75;13.190,50;333,75;6.910,00
08.04.2018 10:30;08.04.2018 10:45;13.000,75;13.340,75;340,00;6.824,00
08.04.2018 10:45;08.04.2018 11:00;13.027,00;13.444,00;417,00;6.621,75
08.04.2018 11:00;08.04.2018 11:15;13.082,25;13.694,00;611,75;6.480,50
08.04.2018 11:15;08.04.2018 11:30;13.176,50;13.794,50;618,00;6.386,75
08.04.2018 11:30;08.04.2018 11:45;13.241,75;13.939,50;697,75;6.265,25
08.04.2018 11:45;08.04.2018 12:00;13.166,00;13.989,00;823,00;6.038,25
08.04.2018 12:00;08.04.2018 12:15;13.139,25;13.696,00;556,75;5.854,75
08.04.2018 12:15;08.04.2018 12:30;13.039,00;13.759,75;720,75;5.637,00
08.04.2018 12:30;08.04.2018 12:45;12.871,25;13.761,00;889,75;5.412,25
08.04.2018 12:45;08.04.2018 13:00;12.766,50;13.802,25;1.035,75;5.220,75
08.04.2018 13:00;08.04.2018 13:15;12.643,00;13.765,75;1.122,75;5.074,75
08.04.2018 13:15;08.04.2018 13:30;12.464,50;13.670,75;1.206,25;4.873,00
08.04.2018 13:30;08.04.2018 13:45;12.301,00;13.421,00;1.120,00;4.732,75
08.04.2018 13:45;08.04.2018 14:00;12.163,25;13.311,50;1.148,25;4.647,50
08.04.2018 14:00;08.04.2018 14:15;12.058,75;13.198,00;1.139,25;4.637,00
08.04.2018 14:15;08.04.2018 14:30;12.037,00;13.166,00;1.129,00;4.691,50
08.04.2018 14:30;08.04.2018 14:45;11.919,75;13.063,75;1.144,00;4.671,75
08.04.2018 14:45;08.04.2018 15:00;11.843,50;12.937,00;1.093,50;4.785,25
08.04.2018 15:00;08.04.2018 15:15;11.787,75;12.789,75;1.002,00;4.909,25
08.04.2018 15:15;08.04.2018 15:30;11.708,00;12.749,00;1.041,00;5.015,75
08.04.2018 15:30;08.04.2018 15:45;11.664,00;12.741,00;1.077,00;5.149,50
08.04.2018 15:45;08.04.2018 16:00;11.616,50;12.584,25;967,75;5.371,75
08.04.2018 16:00;08.04.2018 16:15;11.611,00;12.925,00;1.314,00;5.583,75
08.04.2018 16:15;08.04.2018 16:30;11.669,00;12.938,00;1.269,00;5.977,25
08.04.2018 16:30;08.04.2018 16:45;11.666,75;12.855,25;1.188,50;6.247,25
08.04.2018 16:45;08.04.2018 17:00;11.716,00;12.636,25;920,25;6.635,50
08.04.2018 17:00;08.04.2018 17:15;11.870,75;12.827,00;956,25;7.151,25
08.04.2018 17:15;08.04.2018 17:30;11.934,00;12.710,00;776,00;7.599,25
08.04.2018 17:30;08.04.2018 17:45;11.995,50;12.558,00;562,50;8.086,75
08.04.2018 17:45;08.04.2018 18:00;12.116,50;12.477,50;361,00;8.603,25
08.04.2018 18:00;08.04.2018 18:15;12.350,50;12.685,25;334,75;9.243,50
08.04.2018 18:15;08.04.2018 18:30;12.365,50;12.525,25;159,75;9.687,00
08.04.2018 18:30;08.04.2018 18:45;12.482,00;12.536,25;54,25;10.184,00
08.04.2018 18:45;08.04.2018 19:00;12.526,25;12.579,50;53,25;10.572,25
08.04.2018 19:00;08.04.2018 19:15;12.657,25;12.755,50;98,25;10.986,00
08.04.2018 19:15;08.04.2018 19:30;12.702,00;12.794,00;92,00;11.256,25
08.04.2018 19:30;08.04.2018 19:45;12.752,50;12.847,50;95,00;11.418,00
08.04.2018 19:45;08.04.2018 20:00;12.797,75;12.890,25;92,50;11.494,00
08.04.2018 20:00;08.04.2018 20:15;13.006,75;13.107,25;100,50;11.680,50
08.04.2018 20:15;08.04.2018 20:30;13.229,25;13.295,50;66,25;11.879,50
08.04.2018 20:30;08.04.2018 20:45;13.287,00;13.348,00;61,00;11.885,50
08.04.2018 20:45;08.04.2018 21:00;13.169,25;13.230,25;61,00;11.754,75
08.04.2018 21:00;08.04.2018 21:15;13.054,25;13.115,25;61,00;11.624,50
08.04.2018 21:15;08.04.2018 21:30;12.904,25;12.965,25;61,00;11.447,00
08.04.2018 21:30;08.04.2018 21:45;12.775,50;12.845,50;70,00;11.327,00
08.04.2018 21:45;08.04.2018 22:00;12.721,00;12.814,50;93,50;11.295,25
08.04.2018 22:00;08.04.2018 22:15;12.789,00;12.856,25;67,25;11.406,75
08.04.2018 22:15;08.04.2018 22:30;12.621,50;12.741,25;119,75;11.292,00
08.04.2018 22:30;08.04.2018 22:45;12.402,25;12.548,25;146,00;11.143,00
08.04.2018 22:45;08.04.2018 23:00;12.213,50;12.425,00;211,50;11.009,50
08.04.2018 23:00;08.04.2018 23:15;11.947,75;12.068,75;121,00;10.776,00
08.04.2018 23:15;08.04.2018 23:30;11.718,25;11.883,25;165,00;10.585,75
08.04.2018 23:30;08.04.2018 23:45;11.550,50;11.710,50;160,00;10.445,25
08.04.2018 23:45;09.04.2018 00:00;11.337,50;11.551,75;214,25;10.269,25
09.04.2018 00:00;09.04.2018 00:15;11.115,00;11.518,25;403,25;10.084,00
09.04.2018 00:15;09.04.2018 00:30;10.950,00;11.439,00;489,00;9.949,25
09.04.2018 00:30;09.04.2018 00:45;10.786,25;11.440,50;654,25;9.816,75
09.04.2018 00:45;09.04.2018 01:00;10.692,00;11.435,00;743,00;9.781,75
09.04.2018 01:00;09.04.2018 01:15;10.594,25;11.369,25;775,00;9.735,25
09.04.2018 01:15;09.04.2018 01:30;10.589,75;11.411,25;821,50;9.762,25
09.04.2018 01:30;09.04.2018 01:45;10.501,50;11.268,50;767,00;9.708,50
09.04.2018 01:45;09.04.2018 02:00;10.436,50;11.272,75;836,25;9.673,75
09.04.2018 02:00;09.04.2018 02:15;10.396,00;11.267,75;871,75;9.652,75
09.04.2018 02:15;09.04.2018 02:30;10.368,75;11.251,25;882,50;9.625,50
09.04.2018 02:30;09.04.2018 02:45;10.332,00;11.283,25;951,25;9.603,25
09.04.2018 02:45;09.04.2018 03:00;10.428,25;11.405,00;976,75;9.705,75
09.04.2018 03:00;09.04.2018 03:15;10.411,50;11.356,00;944,50;9.717,75
09.04.2018 03:15;09.04.2018 03:30;10.461,75;11.420,25;958,50;9.746,75
09.04.2018 03:30;09.04.2018 03:45;10.454,50;11.449,25;994,75;9.733,00
09.04.2018 03:45;09.04.2018 04:00;10.560,00;11.510,00;950,00;9.819,25
09.04.2018 04:00;09.04.2018 04:15;10.748,25;11.825,50;1.077,25;9.968,25
09.04.2018 04:15;09.04.2018 04:30;10.848,75;11.829,25;980,50;10.063,50
09.04.2018 04:30;09.04.2018 04:45;10.945,25;11.916,25;971,00;10.162,50
09.04.2018 04:45;09.04.2018 05:00;11.205,25;12.153,75;948,50;10.426,50
09.04.2018 05:00;09.04.2018 05:15;11.606,00;12.214,00;608,00;10.825,50
09.04.2018 05:15;09.04.2018 05:30;11.852,25;12.289,50;437,25;11.030,00
09.04.2018 05:30;09.04.2018 05:45;12.215,00;12.520,50;305,50;11.340,75
09.04.2018 05:45;09.04.2018 06:00;12.696,25;12.933,75;237,50;11.751,75
09.04.2018 06:00;09.04.2018 06:15;13.604,50;13.754,25;149,75;12.618,50
09.04.2018 06:15;09.04.2018 06:30;14.222,75;14.269,50;46,75;13.213,25
09.04.2018 06:30;09.04.2018 06:45;14.542,50;14.582,50;40,00;13.430,50
09.04.2018 06:45;09.04.2018 07:00;14.812,00;14.843,50;31,50;13.611,25
09.04.2018 07:00;09.04.2018 07:15;15.287,75;15.290,25;2,50;13.969,00
09.04.2018 07:15;09.04.2018 07:30;15.511,75;15.542,00;30,25;13.951,00
09.04.2018 07:30;09.04.2018 07:45;15.691,00;15.728,25;37,25;13.902,50
09.04.2018 07:45;09.04.2018 08:00;15.974,25;16.011,50;37,25;13.920,25
09.04.2018 08:00;09.04.2018 08:15;16.173,00;16.175,25;2,25;13.846,75
09.04.2018 08:15;09.04.2018 08:30;16.287,50;16.288,75;1,25;13.732,50
09.04.2018 08:30;09.04.2018 08:45;16.347,00;16.348,25;1,25;13.560,00
09.04.2018 08:45;09.04.2018 09:00;16.467,25;16.468,50;1,25;13.399,00
09.04.2018 09:00;09.04.2018 09:15;16.386,50;16.388,75;2,25;12.973,25
09.04.2018 09:15;09.04.2018 09:30;16.509,50;16.511,75;2,25;12.850,25
09.04.2018 09:30;09.04.2018 09:45;16.517,75;16.520,00;2,25;12.653,25
09.04.2018 09:45;09.04.2018 10:00;16.575,00;16.577,25;2,25;12.527,00
09.04.2018 10:00;09.04.2018 10:15;16.537,25;16.539,50;2,25;12.286,50
09.04.2018 10:15;09.04.2018 10:30;16.546,00;16.548,25;2,25;12.016,00
09.04.2018 10:30;09.04.2018 10:45;16.663,25;16.665,75;2,50;11.979,50
09.04.2018 10:45;09.04.2018 11:00;16.730,50;16.733,00;2,50;11.903,50
09.04.2018 11:00;09.04.2018 11:15;16.767,25;16.769,75;2,50;11.818,75
09.04.2018 11:15;09.04.2018 11:30;16.855,25;16.857,75;2,50;11.776,25
09.04.2018 11:30;09.04.2018 11:45;16.937,00;16.939,50;2,50;11.740,25
09.04.2018 11:45;09.04.2018 12:00;16.958,50;16.975,00;16,50;11.645,75
09.04.2018 12:00;09.04.2018 12:15;16.849,25;16.937,50;88,25;11.434,75
09.04.2018 12:15;09.04.2018 12:30;16.739,00;16.901,25;162,25;11.235,00
09.04.2018 12:30;09.04.2018 12:45;16.782,25;16.935,00;152,75;11.226,25
09.04.2018 12:45;09.04.2018 13:00;16.800,75;16.944,75;144,00;11.152,25
09.04.2018 13:00;09.04.2018 13:15;16.684,75;16.808,25;123,50;10.976,50
09.04.2018 13:15;09.04.2018 13:30;16.640,75;16.773,75;133,00;10.885,00
09.04.2018 13:30;09.04.2018 13:45;16.564,75;16.663,00;98,25;10.852,00
09.04.2018 13:45;09.04.2018 14:00;16.491,25;16.654,50;163,25;10.789,50
09.04.2018 14:00;09.04.2018 14:15;16.442,50;16.527,50;85,00;10.803,00
09.04.2018 14:15;09.04.2018 14:30;16.434,75;16.494,75;60,00;10.907,75
09.04.2018 14:30;09.04.2018 14:45;16.357,00;16.408,00;51,00;10.941,75
09.04.2018 14:45;09.04.2018 15:00;16.274,75;16.333,25;58,50;10.983,00
09.04.2018 15:00;09.04.2018 15:15;16.236,75;16.261,75;25,00;11.154,00
09.04.2018 15:15;09.04.2018 15:30;16.051,75;16.073,50;21,75;11.174,00
09.04.2018 15:30;09.04.2018 15:45;15.945,75;15.956,25;10,50;11.261,50
09.04.2018 15:45;09.04.2018 16:00;15.783,75;15.806,00;22,25;11.338,50
09.04.2018 16:00;09.04.2018 16:15;15.706,25;15.717,50;11,25;11.513,00
09.04.2018 16:15;09.04.2018 16:30;15.671,00;15.681,75;10,75;11.746,00
09.04.2018 16:30;09.04.2018 16:45;15.558,75;15.577,00;18,25;11.845,00
09.04.2018 16:45;09.04.2018 17:00;15.466,50;15.477,50;11,00;11.963,75
09.04.2018 17:00;09.04.2018 17:15;15.542,00;15.562,00;20,00;12.299,00
09.04.2018 17:15;09.04.2018 17:30;15.527,00;15.530,00;3,00;12.539,75
09.04.2018 17:30;09.04.2018 17:45;15.481,00;15.482,25;1,25;12.721,00
09.04.2018 17:45;09.04.2018 18:00;15.505,75;15.507,00;1,25;12.925,00
09.04.2018 18:00;09.04.2018 18:15;15.576,00;15.578,75;2,75;13.180,00
09.04.2018 18:15;09.04.2018 18:30;15.533,75;15.549,50;15,75;13.295,25
09.04.2018 18:30;09.04.2018 18:45;15.590,75;15.608,25;17,50;13.485,00
09.04.2018 18:45;09.04.2018 19:00;15.668,50;15.683,00;14,50;13.621,50
09.04.2018 19:00;09.04.2018 19:15;15.733,00;15.735,25;2,25;13.667,00
09.04.2018 19:15;09.04.2018 19:30;15.663,00;15.664,00;1,00;13.573,50
09.04.2018 19:30;09.04.2018 19:45;15.658,50;15.659,75;1,25;13.509,25
09.04.2018 19:45;09.04.2018 20:00;15.716,50;15.717,75;1,25;13.438,00
09.04.2018 20:00;09.04.2018 20:15;15.761,50;15.762,75;1,25;13.304,50
09.04.2018 20:15;09.04.2018 20:30;15.785,25;15.786,50;1,25;13.153,50
09.04.2018 20:30;09.04.2018 20:45;15.717,00;15.718,25;1,25;12.857,00
09.04.2018 20:45;09.04.2018 21:00;15.622,50;15.625,25;2,75;12.532,25
09.04.2018 21:00;09.04.2018 21:15;15.357,25;15.378,50;21,25;12.040,75
09.04.2018 21:15;09.04.2018 21:30;15.108,50;15.157,00;48,50;11.608,25
09.04.2018 21:30;09.04.2018 21:45;14.900,25;15.053,25;153,00;11.253,50
09.04.2018 21:45;09.04.2018 22:00;14.620,25;15.085,50;465,25;10.829,25
09.04.2018 22:00;09.04.2018 22:15;14.379,75;14.605,75;226,00;10.496,00
09.04.2018 22:15;09.04.2018 22:30;14.158,00;14.483,00;325,00;10.143,75
09.04.2018 22:30;09.04.2018 22:45;13.950,50;14.462,00;511,50;9.801,75
09.04.2018 22:45;09.04.2018 23:00;13.696,00;14.376,50;680,50;9.442,75
09.04.2018 23:00;09.04.2018 23:15;13.364,00;14.088,50;724,50;9.087,00
09.04.2018 23:15;09.04.2018 23:30;13.125,75;13.898,50;772,75;8.839,25
09.04.2018 23:30;09.04.2018 23:45;12.984,00;13.659,25;675,25;8.669,25
09.04.2018 23:45;10.04.2018 00:00;12.803,75;13.666,75;863,00;8.445,00
10.04.2018 00:00;10.04.2018 00:15;12.431,75;13.209,00;777,25;8.040,25
10.04.2018 00:15;10.04.2018 00:30;12.232,00;12.868,25;636,25;7.815,25
10.04.2018 00:30;10.04.2018 00:45;12.096,50;12.747,75;651,25;7.653,00
10.04.2018 00:45;10.04.2018 01:00;11.995,00;12.722,25;727,25;7.571,00
10.04.2018 01:00;10.04.2018 01:15;11.981,75;12.921,00;939,25;7.581,00
10.04.2018 01:15;10.04.2018 01:30;11.882,50;12.759,25;876,75;7.490,75
10.04.2018 01:30;10.04.2018 01:45;11.809,75;12.655,00;845,25;7.435,75
10.04.2018 01:45;10.04.2018 02:00;11.679,50;12.562,50;883,00;7.333,00
10.04.2018 02:00;10.04.2018 02:15;11.582,25;12.637,75;1.055,50;7.288,75
10.04.2018 02:15;10.04.2018 02:30;11.484,50;12.580,25;1.095,75;7.260,00
10.04.2018 02:30;10.04.2018 02:45;11.525,00;12.619,50;1.094,50;7.354,75
10.04.2018 02:45;10.04.2018 03:00;11.531,25;12.621,25;1.090,00;7.454,25
10.04.2018 03:00;10.04.2018 03:15;11.552,75;12.666,50;1.113,75;7.494,00
10.04.2018 03:15;10.04.2018 03:30;11.595,00;12.618,25;1.023,25;7.554,00
10.04.2018 03:30;10.04.2018 03:45;11.616,25;12.719,50;1.103,25;7.594,75
10.04.2018 03:45;10.04.2018 04:00;11.712,50;12.733,00;1.020,50;7.701,50
10.04.2018 04:00;10.04.2018 04:15;11.816,00;12.901,00;1.085,00;7.816,25
10.04.2018 04:15;10.04.2018 04:30;11.964,00;13.072,50;1.108,50;7.995,00
10.04.2018 04:30;10.04.2018 04:45;12.105,75;13.235,00;1.129,25;8.154,25
10.04.2018 04:45;10.04.2018 05:00;12.326,75;13.412,75;1.086,00;8.411,00
10.04.2018 05:00;10.04.2018 05:15;12.638,50;13.356,25;717,75;8.750,25
10.04.2018 05:15;10.04.2018 05:30;12.908,25;13.507,50;599,25;9.016,25
10.04.2018 05:30;10.04.2018 05:45;13.239,25;13.713,25;474,00;9.349,75
10.04.2018 05:45;10.04.2018 06:00;13.624,50;13.990,75;366,25;9.703,00
10.04.2018 06:00;10.04.2018 06:15;14.527,50;14.751,25;223,75;10.556,00
10.04.2018 06:15;10.04.2018 06:30;15.081,25;15.088,50;7,25;11.235,50
10.04.2018 06:30;10.04.2018 06:45;15.420,00;15.421,00;1,00;11.545,25
10.04.2018 06:45;10.04.2018 07:00;15.655,00;15.656,00;1,00;11.706,25
10.04.2018 07:00;10.04.2018 07:15;16.021,25;16.022,25;1,00;11.957,00
10.04.2018 07:15;10.04.2018 07:30;16.204,00;16.205,00;1,00;11.990,00
10.04.2018 07:30;10.04.2018 07:45;16.272,00;16.273,00;1,00;11.942,50
10.04.2018 07:45;10.04.2018 08:00;16.441,50;16.442,50;1,00;11.964,25
10.04.2018 08:00;10.04.2018 08:15;16.679,75;16.680,75;1,00;12.013,50
10.04.2018 08:15;10.04.2018 08:30;16.782,75;16.900,25;117,50;11.954,75
10.04.2018 08:30;10.04.2018 08:45;16.902,00;17.073,25;171,25;11.908,25
10.04.2018 08:45;10.04.2018 09:00;16.952,25;17.168,75;216,50;11.766,75
10.04.2018 09:00;10.04.2018 09:15;16.882,25;16.964,75;82,50;11.416,75
10.04.2018 09:15;10.04.2018 09:30;17.011,25;17.162,00;150,75;11.257,00
10.04.2018 09:30;10.04.2018 09:45;17.113,25;17.371,25;258,00;11.133,50
10.04.2018 09:45;10.04.2018 10:00;17.165,25;17.493,25;328,00;10.927,75
10.04.2018 10:00;10.04.2018 10:15;17.187,50;17.377,75;190,25;10.684,50
10.04.2018 10:15;10.04.2018 10:30;17.261,25;17.414,25;153,00;10.452,50
10.04.2018 10:30;10.04.2018 10:45;17.293,75;17.548,50;254,75;10.230,75
10.04.2018 10:45;10.04.2018 11:00;17.367,00;17.680,00;313,00;9.996,00
10.04.2018 11:00;10.04.2018 11:15;17.368,25;17.508,75;140,50;9.779,00
10.04.2018 11:15;10.04.2018 11:30;17.486,25;17.576,25;90,00;9.698,25
10.04.2018 11:30;10.04.2018 11:45;17.545,00;17.683,25;138,25;9.530,00
10.04.2018 11:45;10.04.2018 12:00;17.504,25;17.729,25;225,00;9.276,50
10.04.2018 12:00;10.04.2018 12:15;17.396,00;17.555,00;159,00;8.992,25
10.04.2018 12:15;10.04.2018 12:30;17.320,25;17.493,25;173,00;8.834,00
10.04.2018 12:30;10.04.2018 12:45;17.465,25;17.665,25;200,00;8.883,25
10.04.2018 12:45;10.04.2018 13:00;17.470,75;17.666,25;195,50;8.773,75
10.04.2018 13:00;10.04.2018 13:15;17.402,50;17.555,00;152,50;8.703,50
10.04.2018 13:15;10.04.2018 13:30;17.359,00;17.508,50;149,50;8.716,50
10.04.2018 13:30;10.04.2018 13:45;17.324,50;17.487,50;163,00;8.695,75
10.04.2018 13:45;10.04.2018 14:00;17.148,75;17.349,00;200,25;8.490,50
10.04.2018 14:00;10.04.2018 14:15;17.056,75;17.535,75;479,00;8.431,00
10.04.2018 14:15;10.04.2018 14:30;17.084,25;17.573,75;489,50;8.484,50
10.04.2018 14:30;10.04.2018 14:45;17.067,75;17.518,00;450,25;8.543,25
10.04.2018 14:45;10.04.2018 15:00;17.015,00;17.467,25;452,25;8.539,75
10.04.2018 15:00;10.04.2018 15:15;17.059,50;17.361,25;301,75;8.602,50
10.04.2018 15:15;10.04.2018 15:30;16.979,25;17.216,75;237,50;8.669,25
10.04.2018 15:30;10.04.2018 15:45;16.866,50;17.138,00;271,50;8.613,50
10.04.2018 15:45;10.04.2018 16:00;16.780,75;17.036,25;255,50;8.609,75
10.04.2018 16:00;10.04.2018 16:15;16.628,50;16.787,00;158,50;8.756,75
10.04.2018 16:15;10.04.2018 16:30;16.582,25;16.717,25;135,00;8.921,50
10.04.2018 16:30;10.04.2018 16:45;16.510,00;16.653,75;143,75;8.940,25
10.04.2018 16:45;10.04.2018 17:00;16.482,25;16.615,75;133,50;9.127,00
10.04.2018 17:00;10.04.2018 17:15;16.493,75;16.754,25;260,50;9.263,50
10.04.2018 17:15;10.04.2018 17:30;16.503,50;16.675,50;172,00;9.438,25
10.04.2018 17:30;10.04.2018 17:45;16.503,25;16.641,25;138,00;9.656,50
10.04.2018 17:45;10.04.2018 18:00;16.462,50;16.590,75;128,25;9.762,25
10.04.2018 18:00;10.04.2018 18:15;16.514,50;16.631,50;117,00;9.935,75
10.04.2018 18:15;10.04.2018 18:30;16.425,00;16.486,75;61,75;10.052,50
10.04.2018 18:30;10.04.2018 18:45;16.483,25;16.517,50;34,25;10.141,00
10.04.2018 18:45;10.04.2018 19:00;16.529,75;16.562,75;33,00;10.257,75
10.04.2018 19:00;10.04.2018 19:15;16.653,50;16.778,75;125,25;10.440,25
10.04.2018 19:15;10.04.2018 19:30;16.526,25;16.652,25;126,00;10.251,75
10.04.2018 19:30;10.04.2018 19:45;16.571,75;16.725,50;153,75;10.224,00
10.04.2018 19:45;10.04.2018 20:00;16.687,00;16.769,25;82,25;10.292,75
10.04.2018 20:00;10.04.2018 20:15;16.655,50;16.727,25;71,75;10.182,00
10.04.2018 20:15;10.04.2018 20:30;16.601,75;16.676,25;74,50;10.082,25
10.04.2018 20:30;10.04.2018 20:45;16.590,00;16.681,00;91,00;10.092,25
10.04.2018 20:45;10.04.2018 21:00;16.338,50;16.435,00;96,50;9.853,00
10.04.2018 21:00;10.04.2018 21:15;16.112,00;16.163,75;51,75;9.646,75
10.04.2018 21:15;10.04.2018 21:30;15.900,00;15.980,50;80,50;9.499,00
10.04.2018 21:30;10.04.2018 21:45;15.648,00;15.925,25;277,25;9.309,25
10.04.2018 21:45;10.04.2018 22:00;15.373,75;15.766,25;392,50;9.095,50
10.04.2018 22:00;10.04.2018 22:15;15.137,00;15.307,25;170,25;9.121,75
10.04.2018 22:15;10.04.2018 22:30;14.880,50;15.156,75;276,25;8.944,50
10.04.2018 22:30;10.04.2018 22:45;14.625,75;14.947,25;321,50;8.781,00
10.04.2018 22:45;10.04.2018 23:00;14.348,75;14.727,75;379,00;8.667,75
10.04.2018 23:00;10.04.2018 23:15;13.943,75;14.324,50;380,75;8.376,75
10.04.2018 23:15;10.04.2018 23:30;13.688,50;14.175,00;486,50;8.251,75
10.04.2018 23:30;10.04.2018 23:45;13.445,25;13.892,25;447,00;8.125,25
10.04.2018 23:45;11.04.2018 00:00;13.224,00;13.682,50;458,50;8.046,25
11.04.2018 00:00;11.04.2018 00:15;12.896,00;13.385,00;489,00;7.832,25
11.04.2018 00:15;11.04.2018 00:30;12.737,50;13.247,25;509,75;7.756,75
11.04.2018 00:30;11.04.2018 00:45;12.586,25;13.128,25;542,00;7.724,50
11.04.2018 00:45;11.04.2018 01:00;12.452,00;13.025,25;573,25;7.704,75
11.04.2018 01:00;11.04.2018 01:15;12.241,75;12.894,75;653,00;7.579,50
11.04.2018 01:15;11.04.2018 01:30;12.217,50;12.919,75;702,25;7.652,75
11.04.2018 01:30;11.04.2018 01:45;12.116,75;12.832,00;715,25;7.601,50
11.04.2018 01:45;11.04.2018 02:00;12.069,50;12.810,25;740,75;7.640,75
11.04.2018 02:00;11.04.2018 02:15;11.950,00;12.873,50;923,50;7.613,25
11.04.2018 02:15;11.04.2018 02:30;11.930,25;12.865,00;934,75;7.639,50
11.04.2018 02:30;11.04.2018 02:45;11.969,50;12.874,50;905,00;7.742,00
11.04.2018 02:45;11.04.2018 03:00;11.949,00;12.961,50;1.012,50;7.697,75
11.04.2018 03:00;11.04.2018 03:15;12.005,00;13.084,25;1.079,25;7.753,25
