Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (DE-AT-LU)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)"
2016-02-07T02:00+01:00,10040.48203,16307.04701,29703.78399,5.62
2016-02-07T03:00+01:00,9871.200545,16356.30909,29789.4305,3.05
2016-02-07T04:00+01:00,9747.022371,16328.61567,29990.03536,0.93
2016-02-07T05:00+01:00,9196.28999,16260.88349,30328.87449,0.08
2016-02-07T06:00+01:00,8447.698306,16064.608,30706.69362,-0.92
2016-02-07T07:00+01:00,8321.781264,16273.39343,31220.70982,1.13
2016-02-07T08:00+01:00,8686.666758,16513.68835,32022.18834,5.74
2016-02-07T09:00+01:00,9831.825274,16852.17489,33048.10576,8.01
2016-02-07T10:00+01:00,10374.10032,18509.29305,32971.45159,12.92
2016-02-07T11:00+01:00,10411.01573,20804.3293,32829.94364,13.79
2016-02-07T12:00+01:00,10444.42845,21117.47996,32669.72966,13.84
2016-02-07T13:00+01:00,10386.75639,19850.27244,32142.54926,12.19
2016-02-07T14:00+01:00,10176.31087,18956.61702,31352.62033,11.76
2016-02-07T15:00+01:00,10297.36806,18562.4349,30139.85139,10.01
2016-02-07T16:00+01:00,10290.62963,19403.7444,28516.75099,13.32
2016-02-07T17:00+01:00,10461.90944,22140.47025,28185.93393,16.64
2016-02-07T18:00+01:00,10515.03101,22691.88281,28933.64153,22.17
2016-02-07T19:00+01:00,10484.98126,22545.19122,30120.08735,17.28
2016-02-07T20:00+01:00,10407.57291,22557.14427,30687.04255,17.88
2016-02-07T21:00+01:00,10190.63346,21705.66288,31350.00842,13.79
2016-02-07T22:00+01:00,10152.13885,21313.45298,30944.99082,15.04
2016-02-07T23:00+01:00,10178.06471,18613.35762,31633.53495,9.29
2016-02-08T00:00+01:00,10143.60916,19016.47326,32901.30575,10.02
2016-02-08T01:00+01:00,10008.18198,17351.96732,34013.47743,7.99
2016-02-08T02:00+01:00,9197.53489,17363.43008,34872.34232,5.24
2016-02-08T03:00+01:00,8248.409489,17608.69103,36269.10418,1.16
2016-02-08T04:00+01:00,8196.829706,17938.98053,37321.58003,1.4
2016-02-08T05:00+01:00,9031.883327,18557.35252,38156.87256,7.32
2016-02-08T06:00+01:00,9905.399126,20374.80631,39507.41757,12.32
2016-02-08T07:00+01:00,10027.95319,23218.96916,40142.38911,16.17
2016-02-08T08:00+01:00,10208.95769,23727.20358,41043.61911,16.55
2016-02-08T09:00+01:00,10341.02439,23247.03849,42056.28231,16.41
2016-02-08T10:00+01:00,10359.46089,23371.79507,43034.80444,16.56
2016-02-08T11:00+01:00,10297.94186,23513.61681,44166.56732,16.61
2016-02-08T12:00+01:00,10253.17286,23439.50564,45005.55877,16.35
2016-02-08T13:00+01:00,10313.94594,23108.61559,44683.89731,16.1
2016-02-08T14:00+01:00,10410.23735,22574.35726,43310.76478,16.15
2016-02-08T15:00+01:00,10489.66897,22391.11526,40617.83927,16.35
2016-02-08T16:00+01:00,10469.29153,22841.95376,38862.66483,15.94
2016-02-08T17:00+01:00,10491.93923,23337.62849,38492.44012,20.88
2016-02-08T18:00+01:00,10518.16197,23599.08405,38802.76296,27.26
2016-02-08T19:00+01:00,10517.02684,23056.24917,39633.98419,21.02
2016-02-08T20:00+01:00,10422.76868,22045.42076,39898.79807,15.24
2016-02-08T21:00+01:00,10377.32359,20557.63571,40976.41781,12.52
2016-02-08T22:00+01:00,10294.83585,18875.08473,40579.22584,12.11
2016-02-08T23:00+01:00,9893.089832,18095.17903,40463.99394,9.72
2016-02-09T00:00+01:00,9260.613161,16574.85765,40023.61864,-19.94
2016-02-09T01:00+01:00,8375.152307,16564.24746,40239.33278,-12.34
2016-02-09T02:00+01:00,7853.421859,16529.77351,40038.10483,-19.95
2016-02-09T03:00+01:00,7962.691167,16655.31155,39758.3511,-19.3
2016-02-09T04:00+01:00,8339.431903,16983.88534,39280.84343,-5.52
2016-02-09T05:00+01:00,9771.815594,18500.66886,38905.21063,2.79
2016-02-09T06:00+01:00,10195.4983,22897.45547,38833.1767,16.98
2016-02-09T07:00+01:00,10353.91996,26232.07469,36760.24982,19.75
2016-02-09T08:00+01:00,10371.92985,28478.24856,35181.71292,23.43
2016-02-09T09:00+01:00,10391.90813,30623.72033,34956.07287,20.99
2016-02-09T10:00+01:00,10438.91746,32075.99779,34815.97527,23.9
2016-02-09T11:00+01:00,10472.41251,32848.42054,33974.48715,24.93
2016-02-09T12:00+01:00,10491.17582,34020.89862,31401.84671,27.03
2016-02-09T13:00+01:00,10510.4356,35085.19566,28585.80376,28.69
2016-02-09T14:00+01:00,10510.70504,35118.93621,26958.93844,27.44
2016-02-09T15:00+01:00,10535.35606,34423.96013,26812.35648,26.97
2016-02-09T16:00+01:00,10546.85455,33558.27716,27551.62927,27.24
2016-02-09T17:00+01:00,10550.48946,33833.92927,29106.51009,31.01
2016-02-09T18:00+01:00,10561.02745,33784.14649,30483.17295,39.98
2016-02-09T19:00+01:00,10557.24784,33045.64328,32377.58963,34.06
2016-02-09T20:00+01:00,10527.93156,30420.07191,34477.46652,28.77
2016-02-09T21:00+01:00,10354.55613,28211.25789,34456.86007,23.97
2016-02-09T22:00+01:00,10267.83224,26782.07471,33899.73542,20.78
2016-02-09T23:00+01:00,10252.4344,25313.27427,33755.24064,15.99
2016-02-10T00:00+01:00,10132.01088,24724.79811,33026.82965,13.08
2016-02-10T01:00+01:00,10199.50244,24372.39306,31903.6462,13.68
2016-02-10T02:00+01:00,10288.17226,24127.00319,30230.85894,13.06
2016-02-10T03:00+01:00,10294.32192,24561.07536,29205.38323,13.41
2016-02-10T04:00+01:00,10341.33125,26104.79632,27073.82815,14.3
2016-02-10T05:00+01:00,10469.48362,29579.06044,25822.79612,16.2
2016-02-10T06:00+01:00,10522.63014,34199.2989,25530.71484,22.8
2016-02-10T07:00+01:00,10568.60662,38377.11765,25287.89245,30.59
2016-02-10T08:00+01:00,10615.19682,40175.95417,25225.3519,32.05
2016-02-10T09:00+01:00,10630.95392,40603.65255,26147.28769,32.42
2016-02-10T10:00+01:00,10628.54645,41464.71945,27617.61454,30.94
2016-02-10T11:00+01:00,10641.48443,41220.57921,29206.14794,29.98
2016-02-10T12:00+01:00,10644.67277,40876.98724,29183.15974,25.97
2016-02-10T13:00+01:00,10645.45114,40964.59564,27975.18437,27.74
2016-02-10T14:00+01:00,10632.15142,41988.58249,26278.79059,27.44
2016-02-10T15:00+01:00,10637.70482,42934.50498,23893.00966,27.77
2016-02-10T16:00+01:00,10639.5335,44162.31275,21746.78103,28.68
2016-02-10T17:00+01:00,10626.95727,44716.80985,21180.4188,32.1
2016-02-10T18:00+01:00,10614.83259,44852.72469,21927.30081,36.59
2016-02-10T19:00+01:00,10635.44704,43839.73168,22518.1259,29.44
2016-02-10T20:00+01:00,10625.64002,40595.03002,23162.51245,23.18
2016-02-10T21:00+01:00,10607.63512,37576.52665,23228.69244,21.66
2016-02-10T22:00+01:00,10611.55942,35542.61304,23564.79279,21.94
2016-02-10T23:00+01:00,10589.28843,32708.68593,24054.0277,18.88
2016-02-11T00:00+01:00,10611.79393,31078.42349,24150.95086,17.72
2016-02-11T01:00+01:00,10627.44624,30616.5202,24463.95817,17.46
2016-02-11T02:00+01:00,10561.68108,30458.04492,24984.11161,16.91
2016-02-11T03:00+01:00,10563.42494,30081.89945,25111.74798,16.97
2016-02-11T04:00+01:00,10594.47759,29926.88651,25233.60091,17.66
2016-02-11T05:00+01:00,10598.49421,31793.46043,24639.10565,18.55
2016-02-11T06:00+01:00,10581.12797,34931.6956,24824.71718,20.84
2016-02-11T07:00+01:00,10636.82915,38193.42256,24299.37185,30.82
2016-02-11T08:00+01:00,10634.70608,39683.9884,23689.38769,25.34
2016-02-11T09:00+01:00,10626.57057,40222.86321,25199.99599,22.84
2016-02-11T10:00+01:00,10578.47601,39877.25255,27879.59896,21.12
2016-02-11T11:00+01:00,10628.12982,39976.68317,29886.0714,24.74
2016-02-11T12:00+01:00,10604.66382,39302.43937,30991.80594,23.72
2016-02-11T13:00+01:00,10617.49203,39554.56808,30516.49141,23.01
2016-02-11T14:00+01:00,10626.84749,40311.13451,28305.94735,21.03
2016-02-11T15:00+01:00,10629.92607,42009.06474,24555.43995,30
2016-02-11T16:00+01:00,10611.6667,43940.76282,19301.3339,31.58
2016-02-11T17:00+01:00,10572.3039,46241.27174,16559.16612,36
2016-02-11T18:00+01:00,10590.09924,47358.51123,16574.47993,41.02
2016-02-11T19:00+01:00,10590.61067,46639.27775,16227.38145,41.34
2016-02-11T20:00+01:00,10580.55168,46110.22031,16149.58069,32.98
2016-02-11T21:00+01:00,10624.77432,44421.82439,16155.39858,29.96
2016-02-11T22:00+01:00,10630.65953,43082.95004,15852.16922,29.46
2016-02-11T23:00+01:00,10620.63048,41231.35241,15517.30215,26.1
2016-02-12T00:00+01:00,10594.90171,39302.50174,14642.37266,22.81
2016-02-12T01:00+01:00,10584.82525,37919.84574,14040.19155,21.59
2016-02-12T02:00+01:00,10585.83814,37404.21975,13396.8785,21.3
2016-02-12T03:00+01:00,10593.16034,36945.31772,12811.66433,19.86
2016-02-12T04:00+01:00,10565.73761,38098.05994,12327.66102,20.69
2016-02-12T05:00+01:00,10603.69834,41147.48086,11939.58992,21.64
2016-02-12T06:00+01:00,10562.16757,46216.83326,11837.83341,27.18
2016-02-12T07:00+01:00,10572.90514,49277.96394,11672.09086,36.43
2016-02-12T08:00+01:00,10617.40222,50492.31157,12471.16797,37.3
2016-02-12T09:00+01:00,10642.56966,49839.55964,14578.48545,34.97
2016-02-12T10:00+01:00,10625.45291,49119.03493,17843.2228,34.7
2016-02-12T11:00+01:00,10643.90188,47907.46063,20239.75687,33.48
2016-02-12T12:00+01:00,10635.34974,47351.18054,21098.22794,30
2016-02-12T13:00+01:00,10641.08526,46457.02816,20069.35963,26.93
2016-02-12T14:00+01:00,10646.02245,46135.40477,17442.17469,25.62
2016-02-12T15:00+01:00,10644.04408,46248.25069,14169.1516,25
2016-02-12T16:00+01:00,10618.32529,46954.2347,10841.22193,27.18
2016-02-12T17:00+01:00,10618.52986,48516.12181,9846.963561,34.56
2016-02-12T18:00+01:00,10619.74982,49722.82626,10681.84643,40.36
2016-02-12T19:00+01:00,10625.99178,48981.60015,11133.7499,35.56
2016-02-12T20:00+01:00,10622.46664,47390.61297,11262.43053,29.96
2016-02-12T21:00+01:00,10626.25373,45054.95797,10928.80026,26.45
2016-02-12T22:00+01:00,10630.35766,43229.26055,10845.40665,27.18
2016-02-12T23:00+01:00,10630.30278,40402.29625,10561.97586,25.45
2016-02-13T00:00+01:00,10631.92938,37960.62423,10115.88116,22.23
2016-02-13T01:00+01:00,10627.89032,36006.22327,9713.173933,21.1
2016-02-13T02:00+01:00,10628.43169,35577.00014,9430.42538,20.21
2016-02-13T03:00+01:00,10628.59634,35223.78119,9376.171093,19.94
2016-02-13T04:00+01:00,10633.18177,35412.29758,9419.136718,19.9
2016-02-13T05:00+01:00,10635.13768,36095.34186,9552.329404,19.98
2016-02-13T06:00+01:00,10631.872,36905.70953,9860.201417,19.9
2016-02-13T07:00+01:00,10655.19829,38464.29019,10186.1303,21.48
2016-02-13T08:00+01:00,10663.84024,38505.73641,11546.35382,28.38
2016-02-13T09:00+01:00,10661.25564,37792.8278,14257.19653,30.36
2016-02-13T10:00+01:00,10648.90393,37018.63673,16905.79772,30.09
2016-02-13T11:00+01:00,10655.99413,36811.39516,18946.29016,29.84
2016-02-13T12:00+01:00,10637.08861,35758.83778,20180.09378,26.75
2016-02-13T13:00+01:00,10629.08782,34252.21541,19715.7158,23.93
2016-02-13T14:00+01:00,10634.6986,34180.12922,18688.04928,21.37
2016-02-13T15:00+01:00,10632.4483,34812.35299,17749.26182,21.15
2016-02-13T16:00+01:00,10583.89968,34659.45292,17667.46061,20.96
2016-02-13T17:00+01:00,10579.12965,35413.62001,18737.50088,24.69
2016-02-13T18:00+01:00,10582.96164,36691.0095,20692.4702,29.65
2016-02-13T19:00+01:00,10579.51883,35156.23272,21546.65325,24.61
2016-02-13T20:00+01:00,10529.7353,32337.09974,21651.02048,19.91
2016-02-13T21:00+01:00,10405.09309,30402.21301,21687.12165,18.7
2016-02-13T22:00+01:00,10418.4502,29512.71492,21449.6003,18.47
2016-02-13T23:00+01:00,10477.48442,28711.70645,21330.01977,16.88
2016-02-14T00:00+01:00,10525.12742,26861.84108,21622.21043,13.06
2016-02-14T01:00+01:00,10491.97915,24502.22693,21815.81604,10.28
2016-02-14T02:00+01:00,10363.98145,23321.66594,21640.40831,8.48
2016-02-14T03:00+01:00,10366.79058,21926.67156,22231.81605,5.09
2016-02-14T04:00+01:00,10133.15849,21261.26596,22508.8919,4.21
2016-02-14T05:00+01:00,10199.46003,21710.86314,22485.06116,4.75
2016-02-14T06:00+01:00,10220.96262,22450.35355,22389.44945,5.3
2016-02-14T07:00+01:00,10310.56799,24710.60969,21591.27334,8.76
2016-02-14T08:00+01:00,10320.24279,27358.50428,21941.61761,11.81
2016-02-14T09:00+01:00,10501.67889,29008.46185,23088.21683,15.03
2016-02-14T10:00+01:00,10556.24743,29384.9357,23643.34107,17.46
2016-02-14T11:00+01:00,10580.93088,29899.6247,23853.6601,18.01
2016-02-14T12:00+01:00,10577.72757,30650.54287,23019.49037,17.69
2016-02-14T13:00+01:00,10564.9293,30751.12729,22197.54068,17.34
2016-02-14T14:00+01:00,10576.33299,30612.1516,20806.82148,16.27
2016-02-14T15:00+01:00,10580.31966,30980.92371,19373.33649,15.13
2016-02-14T16:00+01:00,10583.86226,31787.51801,17959.65057,16.96
2016-02-14T17:00+01:00,10573.80327,33109.57176,17171.41197,21.21
2016-02-14T18:00+01:00,10581.24772,34597.46521,17114.29915,29.94
2016-02-14T19:00+01:00,10413.63525,34972.36228,17390.90183,30.38
2016-02-14T20:00+01:00,10407.29849,34565.61628,17413.3485,23.57
2016-02-14T21:00+01:00,10403.67356,33177.33031,17201.17554,20.21
2016-02-14T22:00+01:00,10399.40248,33232.07744,16806.58006,20.33
2016-02-14T23:00+01:00,10380.2874,32260.22539,16948.51317,17.52
2016-02-15T00:00+01:00,10392.89357,31555.23338,16979.43402,16.57
2016-02-15T01:00+01:00,10488.67604,30742.32636,16900.30925,16
2016-02-15T02:00+01:00,10578.481,30356.89018,16823.33117,14.36
2016-02-15T03:00+01:00,10599.51707,29594.64469,16911.76041,13.14
2016-02-15T04:00+01:00,10600.30542,30439.89842,16987.33896,12.68
2016-02-15T05:00+01:00,10614.68789,34580.89951,16928.69668,14.65
2016-02-15T06:00+01:00,10631.24581,40402.22602,17229.77009,21.12
2016-02-15T07:00+01:00,10624.73441,43429.65297,17190.00107,32.18
2016-02-15T08:00+01:00,10627.2766,45466.22047,17387.35706,30.11
2016-02-15T09:00+01:00,10607.87711,45969.86594,18459.80575,31.72
2016-02-15T10:00+01:00,10589.35828,46081.85656,19484.84729,30.91
2016-02-15T11:00+01:00,10610.57148,46003.63059,19923.44387,29.93
2016-02-15T12:00+01:00,10587.76661,45887.8825,19926.99819,27.22
2016-02-15T13:00+01:00,10488.1222,45931.39341,19828.67913,25.39
2016-02-15T14:00+01:00,10575.04817,45930.52664,19672.50335,24.81
2016-02-15T15:00+01:00,10614.41346,45790.70773,18778.63331,24.4
2016-02-15T16:00+01:00,10629.89114,45634.62276,17528.25895,24.93
2016-02-15T17:00+01:00,10584.91506,46413.33902,16785.21054,28.45
2016-02-15T18:00+01:00,10635.58425,47734.86508,16679.44703,35.19
2016-02-15T19:00+01:00,10637.09859,47297.63051,15935.14893,32.19
2016-02-15T20:00+01:00,10615.48872,46519.60749,15090.51846,30.05
2016-02-15T21:00+01:00,10605.54199,44346.74623,14266.0476,24.39
2016-02-15T22:00+01:00,10612.61971,42545.42962,13553.88844,25.87
2016-02-15T23:00+01:00,10610.99809,40870.9972,13239.50838,22.39
2016-02-16T00:00+01:00,10603.97276,39111.9168,13096.11311,22.37
2016-02-16T01:00+01:00,10614.5856,39666.82379,12623.93473,22.32
2016-02-16T02:00+01:00,10616.65378,39632.69819,11983.59252,22.31
2016-02-16T03:00+01:00,10610.43178,39273.47205,11443.49928,22.04
2016-02-16T04:00+01:00,10628.14977,40454.32063,10822.96631,21.83
2016-02-16T05:00+01:00,10625.15852,43587.65737,9922.336262,22.74
2016-02-16T06:00+01:00,10632.81004,48351.85593,9449.109723,29.39
2016-02-16T07:00+01:00,10634.73602,51115.36327,9264.85118,40.43
2016-02-16T08:00+01:00,10638.9597,52701.29069,9715.956974,42.46
2016-02-16T09:00+01:00,10635.35473,52745.17183,11700.42796,42.42
2016-02-16T10:00+01:00,10632.14144,53122.83996,13865.50451,37.91
2016-02-16T11:00+01:00,10627.20175,53854.39415,15712.34614,35.72
2016-02-16T12:00+01:00,10614.24631,53836.76155,16398.84681,33.07
2016-02-16T13:00+01:00,10626.65789,53951.4163,16079.53905,32.77
2016-02-16T14:00+01:00,10617.77893,52508.86762,14834.52378,31.7
2016-02-16T15:00+01:00,10632.83,52695.93012,12883.39987,32.09
2016-02-16T16:00+01:00,10641.17507,52702.02319,10462.48659,34.88
2016-02-16T17:00+01:00,10607.72243,53197.11989,9320.063789,39.81
2016-02-16T18:00+01:00,10597.48631,54774.30353,10183.48685,53.46
2016-02-16T19:00+01:00,10617.87872,53554.64317,11736.88594,49.71
2016-02-16T20:00+01:00,10628.50902,51343.71583,12872.4533,33.96
2016-02-16T21:00+01:00,10625.64002,49296.17765,13674.70964,27
2016-02-16T22:00+01:00,10636.32021,46776.09821,14369.89483,24.98
2016-02-16T23:00+01:00,10625.00634,42083.86761,14359.37011,21.48
2016-02-17T00:00+01:00,10627.50612,38729.22419,14927.44452,18.97
2016-02-17T01:00+01:00,10541.75769,37283.8267,15977.888,18.86
2016-02-17T02:00+01:00,10501.90342,36366.21779,17003.56647,18.7
2016-02-17T03:00+01:00,10504.74748,35738.68436,18011.11256,18.74
2016-02-17T04:00+01:00,10501.66143,36858.647,19142.5065,19.58
2016-02-17T05:00+01:00,10548.01213,37703.35691,19701.83495,19
2016-02-17T06:00+01:00,10623.07537,42934.91823,19736.06694,22.75
2016-02-17T07:00+01:00,10618.21802,47729.39174,19567.71213,30.97
2016-02-17T08:00+01:00,10644.89481,48170.50995,20210.69387,31.71
2016-02-17T09:00+01:00,10633.02459,47002.27878,21514.15272,29.95
2016-02-17T10:00+01:00,10597.70585,45647.10823,23620.60208,23.53
2016-02-17T11:00+01:00,10633.0196,44091.02167,24923.58278,24.77
2016-02-17T12:00+01:00,10622.28203,45000.73923,24352.19332,23.55
2016-02-17T13:00+01:00,10631.46785,45249.92292,22127.93701,24.72
2016-02-17T14:00+01:00,10629.11526,45938.53763,19828.4946,25.91
2016-02-17T15:00+01:00,10631.30319,47154.62304,17535.08757,29.9
2016-02-17T16:00+01:00,10637.44536,48501.95072,15245.4696,30.67
2016-02-17T17:00+01:00,10633.63831,49121.10539,14226.80284,38.06
2016-02-17T18:00+01:00,10633.04455,49947.98282,13817.44601,40.87
2016-02-17T19:00+01:00,10630.5822,49987.81954,12556.37146,33.96
2016-02-17T20:00+01:00,10610.99809,49034.06746,11510.69942,29.94
2016-02-17T21:00+01:00,10587.02566,47371.80269,10896.74298,24.05
2016-02-17T22:00+01:00,10594.41023,44985.63871,10552.96332,24.25
2016-02-17T23:00+01:00,10561.78836,42050.63173,10536.27774,22.73
2016-02-18T00:00+01:00,10609.33656,39241.52631,10555.34332,20.74
2016-02-18T01:00+01:00,10604.92328,38066.12581,10716.0493,20.57
2016-02-18T02:00+01:00,10560.7156,37026.55958,10804.26126,18.87
2016-02-18T03:00+01:00,10534.12613,36965.84297,10919.99421,19.88
2016-02-18T04:00+01:00,10572.11679,37255.75413,10923.02893,19.89
2016-02-18T05:00+01:00,10593.09299,39621.60561,10770.76049,20.33
2016-02-18T06:00+01:00,10602.90998,46118.82601,10786.74177,23.16
2016-02-18T07:00+01:00,10559.36841,48815.14556,11507.72466,35.53
2016-02-18T08:00+01:00,10616.18476,49210.69542,12975.20266,39.92
2016-02-18T09:00+01:00,10609.65091,48175.43125,15117.13335,34.97
2016-02-18T10:00+01:00,10592.18239,48783.39213,18627.59766,29.92
2016-02-18T11:00+01:00,10589.1587,48482.66104,21749.98822,25.98
2016-02-18T12:00+01:00,10609.93781,46212.02864,23248.27166,23.77
2016-02-18T13:00+01:00,10628.2346,45983.86671,22020.29628,24.53
2016-02-18T14:00+01:00,10618.78932,47230.36613,19008.54121,25.13
2016-02-18T15:00+01:00,10610.89581,48472.42366,15181.0484,29.04
2016-02-18T16:00+01:00,10631.36805,50169.38094,11488.75586,32
2016-02-18T17:00+01:00,10585.88304,51665.06428,9880.361245,38.74
2016-02-18T18:00+01:00,10608.07919,52272.64406,10126.44745,45.08
2016-02-18T19:00+01:00,10624.59719,52113.77816,10389.51091,38.06
2016-02-18T20:00+01:00,10627.31901,50467.24264,10317.36306,32.24
2016-02-18T21:00+01:00,10624.81923,47979.4267,10147.2102,25.95
2016-02-18T22:00+01:00,10609.37149,45771.17036,9957.531491,23.09
2016-02-18T23:00+01:00,10606.75695,42231.34104,9504.712833,21.34
2016-02-19T00:00+01:00,10610.28209,40139.33334,9125.997601,21.85
2016-02-19T01:00+01:00,10619.12612,40300.21882,8909.591814,21.44
2016-02-19T02:00+01:00,10609.7956,40214.71526,8692.129134,21.75
2016-02-19T03:00+01:00,10617.97103,40537.79675,8640.333924,22.19
2016-02-19T04:00+01:00,10634.85577,41103.84991,8474.299212,22.37
2016-02-19T05:00+01:00,10631.42543,42710.24967,8480.052048,19.46
2016-02-19T06:00+01:00,10629.86619,46886.50083,8559.783018,27.83
2016-02-19T07:00+01:00,10638.44078,49508.67299,8939.746967,34.98
2016-02-19T08:00+01:00,10647.31475,50169.4249,10023.56855,38.49
2016-02-19T09:00+01:00,10634.2196,49521.17612,11671.69987,34.95
2016-02-19T10:00+01:00,10646.89064,49566.21867,13317.88258,34.95
2016-02-19T11:00+01:00,10636.33518,49328.04147,14650.89899,37.91
2016-02-19T12:00+01:00,10630.7219,48785.05736,15653.36902,31.55
2016-02-19T13:00+01:00,10647.58169,49032.57832,16136.71748,27.93
2016-02-19T14:00+01:00,10637.06615,48402.69348,15910.20161,25.25
2016-02-19T15:00+01:00,10631.43541,47500.81492,14633.76703,25.09
2016-02-19T16:00+01:00,10635.04537,48408.19372,13451.8604,24.84
2016-02-19T17:00+01:00,10630.46245,48906.82458,12849.35876,30.04
2016-02-19T18:00+01:00,10621.46124,49699.62533,14246.21276,34.94
2016-02-19T19:00+01:00,10586.03772,47260.04567,16449.25655,27.99
2016-02-19T20:00+01:00,10394.97921,42536.35553,18434.5671,23.69
2016-02-19T21:00+01:00,10356.6293,37922.29009,19861.4728,24.93
2016-02-19T22:00+01:00,10359.42347,34264.27819,21013.14408,23.38
2016-02-19T23:00+01:00,10364.34818,30071.21739,22327.3534,18.9
2016-02-20T00:00+01:00,10335.00446,27626.77071,23885.14442,18.3
2016-02-20T01:00+01:00,10238.87771,25626.68367,25594.35713,16.82
2016-02-20T02:00+01:00,10257.19695,23461.36478,27118.22267,11.54
2016-02-20T03:00+01:00,10231.07899,22402.95805,28592.16637,9.69
2016-02-20T04:00+01:00,10193.71203,21600.71792,30628.01709,9.52
2016-02-20T05:00+01:00,10089.335,19941.9257,32751.54598,5.01
2016-02-20T06:00+01:00,10033.50659,19653.50194,34985.82698,5.06
2016-02-20T07:00+01:00,9970.163875,19895.15205,36206.95344,9.09
2016-02-20T08:00+01:00,10007.5483,20867.50668,37449.21691,8.69
2016-02-20T09:00+01:00,10054.63248,22495.89277,38420.74267,13.43
2016-02-20T10:00+01:00,10066.09105,23535.97161,39027.42277,16.36
2016-02-20T11:00+01:00,10093.58613,24075.42934,39172.8897,17
2016-02-20T12:00+01:00,10106.49916,23674.90304,38610.22779,16.96
2016-02-20T13:00+01:00,10087.2319,23505.75397,37279.12982,15.94
2016-02-20T14:00+01:00,10174.4273,23552.4071,35845.30968,15.77
2016-02-20T15:00+01:00,10173.11005,23573.00862,34746.74357,16.05
2016-02-20T16:00+01:00,10178.00483,23474.44108,34155.51758,16.15
2016-02-20T17:00+01:00,10227.27195,23874.86606,33640.61954,18.99
2016-02-20T18:00+01:00,10420.77784,24918.40534,32733.0696,24.22
2016-02-20T19:00+01:00,10395.05905,25128.30713,32014.86185,23.49
2016-02-20T20:00+01:00,10322.46066,23911.00705,31693.32081,18.96
2016-02-20T21:00+01:00,10369.39514,22099.33929,31422.68807,13.92
2016-02-20T22:00+01:00,10424.77948,21511.20375,31324.21535,11.79
2016-02-20T23:00+01:00,10420.24146,18403.47653,32626.50791,7.81
2016-02-21T00:00+01:00,9882.254959,17536.56338,34094.25824,9.37
2016-02-21T01:00+01:00,8974.852427,15984.35341,35388.6157,6.52
2016-02-21T02:00+01:00,8471.608374,15712.94629,35683.03541,5.09
2016-02-21T03:00+01:00,8246.311371,15559.4771,35861.19987,3.14
2016-02-21T04:00+01:00,8316.834095,15569.71748,36109.82092,0.46
2016-02-21T05:00+01:00,8403.443226,15614.51218,35408.88557,0.13
2016-02-21T06:00+01:00,8630.134816,15604.40084,34313.8746,-0.05
2016-02-21T07:00+01:00,9317.589175,15857.11744,32771.75399,0.13
2016-02-21T08:00+01:00,9694.362343,17196.93733,31503.21821,5.62
2016-02-21T09:00+01:00,9916.226515,19422.26884,31802.05061,10.81
2016-02-21T10:00+01:00,9983.436158,20223.08984,32769.07597,13.07
2016-02-21T11:00+01:00,10203.66125,20474.17352,33167.86322,14.94
2016-02-21T12:00+01:00,10231.43824,19798.41904,32822.99076,14.95
2016-02-21T13:00+01:00,10255.67014,18607.36047,32156.10322,10.6
2016-02-21T14:00+01:00,10346.2385,16881.53914,32346.30974,7.71
2016-02-21T15:00+01:00,10240.97583,16347.24759,32719.95253,4.95
2016-02-21T16:00+01:00,10196.00724,16411.36733,32816.75336,7.69
2016-02-21T17:00+01:00,10294.27702,18221.8733,34099.55456,14.34
2016-02-21T18:00+01:00,10387.45493,20569.43918,36761.08643,18.61
2016-02-21T19:00+01:00,10038.17934,20720.26583,38644.50193,18.2
2016-02-21T20:00+01:00,9509.131669,18808.43901,40101.81981,12
2016-02-21T21:00+01:00,8816.597917,16740.41516,40448.18236,12.64
2016-02-21T22:00+01:00,8657.587485,16419.48046,40132.15638,13.94
2016-02-21T23:00+01:00,8043.435046,16339.31821,40353.15085,9.31
2016-02-22T00:00+01:00,7728.859488,15606.51466,39803.70203,-4.93
2016-02-22T01:00+01:00,7499.171655,15762.22318,39378.0178,-4.98
2016-02-22T02:00+01:00,7468.625446,15798.59985,39123.35943,-5.08
2016-02-22T03:00+01:00,7538.077906,16053.9195,38781.13159,-1.02
2016-02-22T04:00+01:00,7867.736964,16628.76993,38131.29381,-0.97
2016-02-22T05:00+01:00,8896.93764,17775.62448,37401.54211,7.63
2016-02-22T06:00+01:00,9554.831232,24023.8732,38152.93027,18.05
2016-02-22T07:00+01:00,9921.408194,28707.62694,37246.26683,26.38
2016-02-22T08:00+01:00,10117.07208,30675.5484,36646.08968,27.92
2016-02-22T09:00+01:00,10127.83211,31219.12162,37936.55861,23.97
2016-02-22T10:00+01:00,10154.32179,29918.08914,38689.31611,23.11
2016-02-22T11:00+01:00,10171.5059,30952.01796,38386.65548,23.93
2016-02-22T12:00+01:00,10268.1865,32242.92993,37444.39025,24
2016-02-22T13:00+01:00,10289.05293,33291.11099,35984.76882,24.52
2016-02-22T14:00+01:00,10297.1086,34254.87687,33408.42518,23.98
2016-02-22T15:00+01:00,10308.35512,35090.86578,29346.15959,23.91
2016-02-22T16:00+01:00,10325.76626,35833.61966,26714.02781,23.92
2016-02-22T17:00+01:00,10305.75305,36729.08262,25131.73587,27.93
