Day,Day Ahead Auction (volume weighted) (DE-AT-LU)
06.10.2011,46.8449
07.10.2011,51.7333
08.10.2011,49.7954
09.10.2011,44.5244
10.10.2011,51.9435
11.10.2011,54.4632
12.10.2011,55.6568
13.10.2011,58.7317
14.10.2011,55.512
15.10.2011,47.8187
16.10.2011,43.6672
17.10.2011,59.3912
18.10.2011,50.5393
19.10.2011,56.3926
20.10.2011,63.427
21.10.2011,55.9697
22.10.2011,48.5117
23.10.2011,41.2507
24.10.2011,49.9438
25.10.2011,54.6941
26.10.2011,60.0447
27.10.2011,61.4765
28.10.2011,57.5155
29.10.2011,50.9785
30.10.2011,45.569
31.10.2011,56.1397
01.11.2011,47.9882
02.11.2011,60.1161
03.11.2011,53.3921
04.11.2011,56.7646
05.11.2011,47.752
06.11.2011,46.3263
07.11.2011,57.3839
08.11.2011,57.8895
09.11.2011,60.562
10.11.2011,60.0722
11.11.2011,51.4235
12.11.2011,49.315
13.11.2011,45.9185
14.11.2011,63.8486
15.11.2011,62.779
16.11.2011,62.6296
17.11.2011,64.5865
18.11.2011,63.0751
19.11.2011,51.787
20.11.2011,49.2777
21.11.2011,65.7798
22.11.2011,65.3611
23.11.2011,66.235
24.11.2011,62.2911
25.11.2011,56.5408
26.11.2011,45.9298
27.11.2011,33.9524
28.11.2011,59.2816
29.11.2011,56.7931
30.11.2011,57.5203
01.12.2011,53.452
02.12.2011,53.6042
03.12.2011,46.6338
04.12.2011,36.1007
05.12.2011,46.9739
06.12.2011,49.9957
07.12.2011,49.6003
08.12.2011,46.6772
09.12.2011,42.7347
10.12.2011,46.2475
11.12.2011,45.3568
12.12.2011,50.7694
13.12.2011,46.2454
14.12.2011,46.5342
15.12.2011,46.2314
16.12.2011,48.6881
17.12.2011,33.146
18.12.2011,34.1817
19.12.2011,49.4619
20.12.2011,47.5884
21.12.2011,50.0052
22.12.2011,50.4315
23.12.2011,46.9699
24.12.2011,28.2115
25.12.2011,15.5652
26.12.2011,28.195
27.12.2011,42.6436
28.12.2011,44.8487
29.12.2011,34.6539
30.12.2011,39.0699
31.12.2011,39.3934
